frame,genotype,sample,intensity
43,WT_Ser-h1,22,1.027809464
43,WT_Ser-h1,23,0.99573904
43,WT_Ser-h1,24,1.054689821
43,WT_Ser-h1,25,1.039226185
43,NOS11_Ser-h1,26,1.004683042
43,NOS11_Ser-h1,27,0.963575647
43,NOS11_Ser-h1,28,1.006205211
43,NOS11_Ser-h1,29,1.005272557
43,NOS11_Ser-h1,30,1.026357104
43,NOS11_Ser-h1,31,1.006206139
43,NOS11_Ser-h1,32,0.996858419
43,NOS11_Ser-h1,33,1.007816108
43,NOS11_Ser-h1,34,1.004213561
43,NOS11_Ser-h1,35,1.035781697
43,NOS11_Ser-h1,36,0.987373737
43,NOS11_Ser-h1,37,1.146763393
43,NOS11_Ser-h1,38,1.022209036
43,NOS11_Ser-h1,39,0.94035153
44,WT_Ser-h1,2,1.006541322
44,WT_Ser-h1,3,0.995979579
44,WT_Ser-h1,4,1.015258015
44,WT_Ser-h1,5,1.016435608
44,WT_Ser-h1,6,1.011871625
44,WT_Ser-h1,7,0.999438499
44,WT_Ser-h1,8,1.036484187
44,WT_Ser-h1,9,1.026955244
44,WT_Ser-h1,10,1.075250995
44,WT_Ser-h1,11,1.065370878
44,WT_Ser-h1,12,0.969916289
44,WT_Ser-h1,13,0.980776007
44,WT_Ser-h1,14,0.95304507
44,WT_Ser-h1,15,1.018896763
44,WT_Ser-h1,16,1.015267392
44,WT_Ser-h1,17,1.064054269
44,WT_Ser-h1,18,0.986576953
44,WT_Ser-h1,19,0.969967562
44,WT_Ser-h1,20,0.948892044
44,WT_Ser-h1,21,0.994651949
44,WT_Ser-h1,22,1.033552295
44,WT_Ser-h1,23,0.996591232
44,WT_Ser-h1,24,1.047926425
44,WT_Ser-h1,25,1.030687726
44,NOS11_Ser-h1,26,1.01584505
44,NOS11_Ser-h1,27,0.946909496
44,NOS11_Ser-h1,28,1.001784685
44,NOS11_Ser-h1,29,1.008305695
44,NOS11_Ser-h1,30,1.057907131
44,NOS11_Ser-h1,31,1.004487516
44,NOS11_Ser-h1,32,0.996413155
44,NOS11_Ser-h1,33,0.997690695
44,NOS11_Ser-h1,34,0.99024228
44,NOS11_Ser-h1,35,1.034595265
44,NOS11_Ser-h1,36,0.986635587
44,NOS11_Ser-h1,37,1.154265873
44,NOS11_Ser-h1,38,1.008154616
44,NOS11_Ser-h1,39,0.97794104
45,WT_Ser-h1,2,0.986319291
45,WT_Ser-h1,3,0.992214422
45,WT_Ser-h1,4,1.002871593
45,WT_Ser-h1,5,1.017027187
45,WT_Ser-h1,6,1.02950063
45,WT_Ser-h1,7,0.986557009
45,WT_Ser-h1,8,1.044390867
45,WT_Ser-h1,9,1.008646022
45,WT_Ser-h1,10,1.043995075
45,WT_Ser-h1,11,1.018149348
45,WT_Ser-h1,12,0.973796652
45,WT_Ser-h1,13,0.996006421
45,WT_Ser-h1,14,0.927144473
45,WT_Ser-h1,15,1.00052105
45,WT_Ser-h1,16,1.01232155
45,WT_Ser-h1,17,1.049231288
45,WT_Ser-h1,18,0.999354334
45,WT_Ser-h1,19,0.996537522
45,WT_Ser-h1,20,0.967779767
45,WT_Ser-h1,21,1.01844008
45,WT_Ser-h1,22,1.033237619
45,WT_Ser-h1,23,1.000142032
45,WT_Ser-h1,24,1.052187821
45,WT_Ser-h1,25,1.03450608
45,NOS11_Ser-h1,26,1.012048604
45,NOS11_Ser-h1,27,0.984106861
45,NOS11_Ser-h1,28,1.008264463
45,NOS11_Ser-h1,29,1.060464325
45,NOS11_Ser-h1,30,1.030191414
45,NOS11_Ser-h1,31,0.997565284
45,NOS11_Ser-h1,32,1.009338165
45,NOS11_Ser-h1,33,0.986002061
45,NOS11_Ser-h1,34,1.002993846
45,NOS11_Ser-h1,35,1.029714717
45,NOS11_Ser-h1,36,0.984731935
45,NOS11_Ser-h1,37,1.149491567
45,NOS11_Ser-h1,38,0.991709757
45,NOS11_Ser-h1,39,0.954449921
46,WT_Ser-h1,2,1.0278847229999999
46,WT_Ser-h1,3,0.993554563
46,WT_Ser-h1,4,0.996485513
46,WT_Ser-h1,5,1.015535379
46,WT_Ser-h1,6,1.018057241
46,WT_Ser-h1,7,0.999636676
46,WT_Ser-h1,8,1.0270529
46,WT_Ser-h1,9,1.027548599
46,WT_Ser-h1,10,1.011697291
46,WT_Ser-h1,11,1.011005897
46,WT_Ser-h1,12,0.970265085
46,WT_Ser-h1,13,1.019028229
46,WT_Ser-h1,14,0.976818696
46,WT_Ser-h1,15,1.021397805
46,WT_Ser-h1,16,1.01903467
46,WT_Ser-h1,17,1.035051452
46,WT_Ser-h1,18,0.998946546
46,WT_Ser-h1,19,0.967343368
46,WT_Ser-h1,20,0.941670267
46,WT_Ser-h1,21,0.976297437
46,WT_Ser-h1,22,1.033198285
46,WT_Ser-h1,23,1.006675504
46,WT_Ser-h1,24,1.028196047
46,WT_Ser-h1,25,1.019768081
46,NOS11_Ser-h1,26,0.997635746
46,NOS11_Ser-h1,27,1.008750502
46,NOS11_Ser-h1,28,1.003541913
46,NOS11_Ser-h1,29,1.057374493
46,NOS11_Ser-h1,30,1.045196546
46,NOS11_Ser-h1,31,1.003819163
46,NOS11_Ser-h1,32,1.014384485
46,NOS11_Ser-h1,33,0.989057448
46,NOS11_Ser-h1,34,1.005599601
46,NOS11_Ser-h1,35,1.040904924
46,NOS11_Ser-h1,36,0.97031857
46,NOS11_Ser-h1,37,1.075334821
46,NOS11_Ser-h1,38,1.022802407
46,NOS11_Ser-h1,39,0.973272575
47,WT_Ser-h1,2,0.987702314
47,WT_Ser-h1,3,0.943522655
47,WT_Ser-h1,4,0.992413852
47,WT_Ser-h1,5,0.996296201
47,WT_Ser-h1,6,1.032093831
47,WT_Ser-h1,7,0.989727837
47,WT_Ser-h1,8,1.019394412
47,WT_Ser-h1,9,1.010708635
47,WT_Ser-h1,10,1.015485887
47,WT_Ser-h1,11,0.997674225
47,WT_Ser-h1,12,0.996381235
47,WT_Ser-h1,13,0.995027603
47,WT_Ser-h1,14,1.010581013
47,WT_Ser-h1,15,1.064054467
47,WT_Ser-h1,16,1.01127351
47,WT_Ser-h1,17,1.038864388
47,WT_Ser-h1,18,1.015767832
47,WT_Ser-h1,19,0.927688887
47,WT_Ser-h1,20,0.91667181
47,WT_Ser-h1,21,0.999572156
47,WT_Ser-h1,22,1.017700507
47,WT_Ser-h1,23,1.00260392
47,WT_Ser-h1,24,1.013526791
47,WT_Ser-h1,25,1.021205247
47,NOS11_Ser-h1,26,1.020027962
47,NOS11_Ser-h1,27,0.995980335
47,NOS11_Ser-h1,28,0.991406057
47,NOS11_Ser-h1,29,1.020041387
47,NOS11_Ser-h1,30,1.037678884
47,NOS11_Ser-h1,31,0.993555163
47,NOS11_Ser-h1,32,1.01166343
47,NOS11_Ser-h1,33,1.001527694
47,NOS11_Ser-h1,34,1.008926096
47,NOS11_Ser-h1,35,1.032249366
47,NOS11_Ser-h1,36,1.006721057
47,NOS11_Ser-h1,37,1.062748016
47,NOS11_Ser-h1,38,0.999135373
47,NOS11_Ser-h1,39,0.960494746
48,WT_Ser-h1,2,1.031510485
48,WT_Ser-h1,3,0.95539247
48,WT_Ser-h1,4,1.003557346
48,WT_Ser-h1,5,1.001028833
48,WT_Ser-h1,6,1.035020103
48,WT_Ser-h1,7,0.988736953
48,WT_Ser-h1,8,1.023046376
48,WT_Ser-h1,9,1.005707505
48,WT_Ser-h1,10,1.015485887
48,WT_Ser-h1,11,1.005855968
48,WT_Ser-h1,12,1.00209278
48,WT_Ser-h1,13,1.01660076
48,WT_Ser-h1,14,1.008938668
48,WT_Ser-h1,15,1.026538836
48,WT_Ser-h1,16,1.007279628
48,WT_Ser-h1,17,1.00091878
48,WT_Ser-h1,18,1.012437557
48,WT_Ser-h1,19,0.976892517
48,WT_Ser-h1,20,0.974538609
48,WT_Ser-h1,21,0.981902195
48,WT_Ser-h1,22,1.02627542
48,WT_Ser-h1,23,1.000426096
48,WT_Ser-h1,24,1.010602079
48,WT_Ser-h1,25,1.014878898
48,NOS11_Ser-h1,26,1.013912727
48,NOS11_Ser-h1,27,1.012182678
48,NOS11_Ser-h1,28,0.995414733
48,NOS11_Ser-h1,29,1.004053633
48,NOS11_Ser-h1,30,1.008906467
48,NOS11_Ser-h1,31,0.991215926
48,NOS11_Ser-h1,32,1.00977106
48,NOS11_Ser-h1,33,0.984545422
48,NOS11_Ser-h1,34,1.016410711
48,NOS11_Ser-h1,35,1.009275737
48,NOS11_Ser-h1,36,1.001359751
48,NOS11_Ser-h1,37,1.044022817
48,NOS11_Ser-h1,38,1.030770535
48,NOS11_Ser-h1,39,0.994457361
49,WT_Ser-h1,2,1.003737899
49,WT_Ser-h1,3,0.977377154
49,WT_Ser-h1,4,0.975955769
49,WT_Ser-h1,5,0.999434142
49,WT_Ser-h1,6,1.046891728
49,WT_Ser-h1,7,0.999801823
49,WT_Ser-h1,8,0.999432705
49,WT_Ser-h1,9,1.020710895
49,WT_Ser-h1,10,1.010513355
49,WT_Ser-h1,11,0.980978487
49,WT_Ser-h1,12,1.019968608
49,WT_Ser-h1,13,1.017109745
49,WT_Ser-h1,14,1.020327392
49,WT_Ser-h1,15,1.046408226
49,WT_Ser-h1,16,1.002804215
49,WT_Ser-h1,17,1.014746417
49,WT_Ser-h1,18,0.996058042
49,WT_Ser-h1,19,0.984327733
49,WT_Ser-h1,20,0.996852046
49,WT_Ser-h1,21,1.002823771
49,WT_Ser-h1,22,1.05290485
49,WT_Ser-h1,23,1.004308304
49,WT_Ser-h1,24,1.001679424
49,WT_Ser-h1,25,1.007059022
49,NOS11_Ser-h1,26,1.007513327
49,NOS11_Ser-h1,27,0.993321171
49,NOS11_Ser-h1,28,0.996869938
49,NOS11_Ser-h1,29,0.980723984
49,NOS11_Ser-h1,30,0.998671578
49,NOS11_Ser-h1,31,0.989019907
49,NOS11_Ser-h1,32,0.987211043
49,NOS11_Ser-h1,33,0.992929975
49,NOS11_Ser-h1,34,1.00695792
49,NOS11_Ser-h1,35,1.003046972
49,NOS11_Ser-h1,36,0.970784771
49,NOS11_Ser-h1,37,1.031436012
49,NOS11_Ser-h1,38,1.007544291
49,NOS11_Ser-h1,39,0.983223287
50,WT_Ser-h1,2,1
50,WT_Ser-h1,3,1
50,WT_Ser-h1,4,1
50,WT_Ser-h1,5,1
50,WT_Ser-h1,6,1
50,WT_Ser-h1,7,1
50,WT_Ser-h1,8,1
50,WT_Ser-h1,9,1
50,WT_Ser-h1,10,1
50,WT_Ser-h1,11,1
50,WT_Ser-h1,12,1
50,WT_Ser-h1,13,1
50,WT_Ser-h1,14,1
50,WT_Ser-h1,15,1
50,WT_Ser-h1,16,1
50,WT_Ser-h1,17,1
50,WT_Ser-h1,18,1
50,WT_Ser-h1,19,1
50,WT_Ser-h1,20,1
50,WT_Ser-h1,21,1
50,WT_Ser-h1,22,1
50,WT_Ser-h1,23,1
50,WT_Ser-h1,24,1
50,WT_Ser-h1,25,1
50,NOS11_Ser-h1,26,1
50,NOS11_Ser-h1,27,1
50,NOS11_Ser-h1,28,1
50,NOS11_Ser-h1,29,1
50,NOS11_Ser-h1,30,1
50,NOS11_Ser-h1,31,1
50,NOS11_Ser-h1,32,1
50,NOS11_Ser-h1,33,1
50,NOS11_Ser-h1,34,1
50,NOS11_Ser-h1,35,1
50,NOS11_Ser-h1,36,1
50,NOS11_Ser-h1,37,1
50,NOS11_Ser-h1,38,1
50,NOS11_Ser-h1,39,1
51,WT_Ser-h1,2,1.012671476
51,WT_Ser-h1,3,0.997511168
51,WT_Ser-h1,4,0.988085033
51,WT_Ser-h1,5,1.008796523
51,WT_Ser-h1,6,1.014750315
51,WT_Ser-h1,7,1.006638922
51,WT_Ser-h1,8,0.994929797
51,WT_Ser-h1,9,1.010200045
51,WT_Ser-h1,10,1.013970449
51,WT_Ser-h1,11,1.034222111
51,WT_Ser-h1,12,1.013079874
51,WT_Ser-h1,13,0.992600133
51,WT_Ser-h1,14,1.028512196
51,WT_Ser-h1,15,1.019209393
51,WT_Ser-h1,16,1.000878087
51,WT_Ser-h1,17,0.976724244
51,WT_Ser-h1,18,1.011689945
51,WT_Ser-h1,19,0.969129278
51,WT_Ser-h1,20,0.985710759
51,WT_Ser-h1,21,1.056817696
51,WT_Ser-h1,22,1.094009362
51,WT_Ser-h1,23,0.999857968
51,WT_Ser-h1,24,1.049594425
51,WT_Ser-h1,25,1.026531216
51,NOS11_Ser-h1,26,1.014799323
51,NOS11_Ser-h1,27,1.022355524
51,NOS11_Ser-h1,28,0.999286126
51,NOS11_Ser-h1,29,0.99155257
51,NOS11_Ser-h1,30,0.971559688
51,NOS11_Ser-h1,31,0.984532391
51,NOS11_Ser-h1,32,1.001335791
51,NOS11_Ser-h1,33,0.996731446
51,NOS11_Ser-h1,34,0.991933248
51,NOS11_Ser-h1,35,1.008251092
51,NOS11_Ser-h1,36,1.025951826
51,NOS11_Ser-h1,37,0.976810516
51,NOS11_Ser-h1,38,1.000796813
51,NOS11_Ser-h1,39,1.010173905
52,WT_Ser-h1,2,0.985085785
52,WT_Ser-h1,3,1.00134014
52,WT_Ser-h1,4,0.993099606
52,WT_Ser-h1,5,0.982098305
52,WT_Ser-h1,6,0.999405229
52,WT_Ser-h1,7,1.000759678
52,WT_Ser-h1,8,0.997057155
52,WT_Ser-h1,9,1.00522717
52,WT_Ser-h1,10,0.975658269
52,WT_Ser-h1,11,0.990240053
52,WT_Ser-h1,12,1.008894315
52,WT_Ser-h1,13,0.992482676
52,WT_Ser-h1,14,1.071132411
52,WT_Ser-h1,15,1.050090315
52,WT_Ser-h1,16,0.987111942
52,WT_Ser-h1,17,0.965545755
52,WT_Ser-h1,18,0.994222992
52,WT_Ser-h1,19,0.962277217
52,WT_Ser-h1,20,0.987593358
52,WT_Ser-h1,21,1.095323664
52,WT_Ser-h1,22,1.147582897
52,WT_Ser-h1,23,1.003266736
52,WT_Ser-h1,24,1.085136525
52,WT_Ser-h1,25,1.051794344
52,NOS11_Ser-h1,26,1.001636791
52,NOS11_Ser-h1,27,1.063788998
52,NOS11_Ser-h1,28,1.003926306
52,NOS11_Ser-h1,29,1.026504521
52,NOS11_Ser-h1,30,0.947980194
52,NOS11_Ser-h1,31,1.015658567
52,NOS11_Ser-h1,32,0.98415604
52,NOS11_Ser-h1,33,1.002557999
52,NOS11_Ser-h1,34,1.020374785
52,NOS11_Ser-h1,35,1.006956803
52,NOS11_Ser-h1,36,0.999222999
52,NOS11_Ser-h1,37,0.969122024
52,NOS11_Ser-h1,38,0.968602187
52,NOS11_Ser-h1,39,0.995145541
53,WT_Ser-h1,2,0.970657497
53,WT_Ser-h1,3,0.975239311
53,WT_Ser-h1,4,0.977584433
53,WT_Ser-h1,5,0.982509838
53,WT_Ser-h1,6,1.001356077
53,WT_Ser-h1,7,0.987547893
53,WT_Ser-h1,8,0.978620054
53,WT_Ser-h1,9,0.973299051
53,WT_Ser-h1,10,0.973574541
53,WT_Ser-h1,11,0.978943434
53,WT_Ser-h1,12,0.976238228
53,WT_Ser-h1,13,1.024705376
53,WT_Ser-h1,14,1.146814926
53,WT_Ser-h1,15,1.088752258
53,WT_Ser-h1,16,1.008639248
53,WT_Ser-h1,17,0.974519172
53,WT_Ser-h1,18,1.019505896
53,WT_Ser-h1,19,0.946896527
53,WT_Ser-h1,20,0.997407567
53,WT_Ser-h1,21,1.115817396
53,WT_Ser-h1,22,1.120953467
53,WT_Ser-h1,23,1.020168545
53,WT_Ser-h1,24,1.159054039
53,WT_Ser-h1,25,1.106998436
53,NOS11_Ser-h1,26,0.990088319
53,NOS11_Ser-h1,27,1.045916948
53,NOS11_Ser-h1,28,1.001784685
53,NOS11_Ser-h1,29,0.956260453
53,NOS11_Ser-h1,30,0.947587706
53,NOS11_Ser-h1,31,1.003007591
53,NOS11_Ser-h1,32,1.007507638
53,NOS11_Ser-h1,33,0.990194337
53,NOS11_Ser-h1,34,1.008842934
53,NOS11_Ser-h1,35,1.000997681
53,NOS11_Ser-h1,36,1.011810412
53,NOS11_Ser-h1,37,0.982762897
53,NOS11_Ser-h1,38,0.985843859
53,NOS11_Ser-h1,39,0.981772529
54,WT_Ser-h1,2,0.920756551
54,WT_Ser-h1,3,0.838513082
54,WT_Ser-h1,4,0.968026744
54,WT_Ser-h1,5,0.97137272
54,WT_Ser-h1,6,1.02148312
54,WT_Ser-h1,7,0.987052451
54,WT_Ser-h1,8,0.966494114
54,WT_Ser-h1,9,0.949451854
54,WT_Ser-h1,10,0.973527183
54,WT_Ser-h1,11,0.989575546
54,WT_Ser-h1,12,1.058467039
54,WT_Ser-h1,13,0.911749736
54,WT_Ser-h1,14,1.158365193
54,WT_Ser-h1,15,1.118521606
54,WT_Ser-h1,16,0.992918649
54,WT_Ser-h1,17,1.021315693
54,WT_Ser-h1,18,1.00652462
54,WT_Ser-h1,19,0.973612275
54,WT_Ser-h1,20,1.000370348
54,WT_Ser-h1,21,1.143199418
54,WT_Ser-h1,22,1.145655509
54,WT_Ser-h1,23,1.021257457
54,WT_Ser-h1,24,1.253284588
54,WT_Ser-h1,25,1.133022417
54,NOS11_Ser-h1,26,0.993214136
54,NOS11_Ser-h1,27,0.989703472
54,NOS11_Ser-h1,28,1.00024711
54,NOS11_Ser-h1,29,0.87839102
54,NOS11_Ser-h1,30,1.085924763
54,NOS11_Ser-h1,31,0.815248007
54,NOS11_Ser-h1,32,1.056325834
54,NOS11_Ser-h1,33,1.02113902
54,NOS11_Ser-h1,34,1.004490769
54,NOS11_Ser-h1,35,0.908536914
54,NOS11_Ser-h1,36,1.095299145
54,NOS11_Ser-h1,37,0.964037698
54,NOS11_Ser-h1,38,1.176214292
54,NOS11_Ser-h1,39,1.201841347
55,WT_Ser-h1,2,0.948753411
55,WT_Ser-h1,3,0.851435865
55,WT_Ser-h1,4,0.975184296
55,WT_Ser-h1,5,0.972478716
55,WT_Ser-h1,6,1.05295839
55,WT_Ser-h1,7,0.967135685
55,WT_Ser-h1,8,0.97610268
55,WT_Ser-h1,9,0.938771474
55,WT_Ser-h1,10,1.02789354
55,WT_Ser-h1,11,1.00269956
55,WT_Ser-h1,12,1.089204744
55,WT_Ser-h1,13,0.919932658
55,WT_Ser-h1,14,1.163049917
55,WT_Ser-h1,15,1.110462693
55,WT_Ser-h1,16,0.997139134
55,WT_Ser-h1,17,1.069750704
55,WT_Ser-h1,18,0.995276447
55,WT_Ser-h1,19,0.98410905
55,WT_Ser-h1,20,0.98567989600000006
55,WT_Ser-h1,21,1.169469045
55,WT_Ser-h1,22,1.152342367
55,WT_Ser-h1,23,1.038585361
55,WT_Ser-h1,24,1.295224494
55,WT_Ser-h1,25,1.250968678
55,NOS11_Ser-h1,26,0.985018812
55,NOS11_Ser-h1,27,0.981911506
55,NOS11_Ser-h1,28,0.9104912
55,NOS11_Ser-h1,29,0.875074411
55,NOS11_Ser-h1,30,1.122637522
55,NOS11_Ser-h1,31,0.81286103
55,NOS11_Ser-h1,32,1.205625162
55,NOS11_Ser-h1,33,1.002806693
55,NOS11_Ser-h1,34,0.921522426
55,NOS11_Ser-h1,35,0.908779593
55,NOS11_Ser-h1,36,1.136052836
55,NOS11_Ser-h1,37,0.86328125
55,NOS11_Ser-h1,38,1.221802153
55,NOS11_Ser-h1,39,1.252394681
56,WT_Ser-h1,2,0.922363847
56,WT_Ser-h1,3,0.843841736
56,WT_Ser-h1,4,0.944753986
56,WT_Ser-h1,5,0.966794413
56,WT_Ser-h1,6,1.06585302
56,WT_Ser-h1,7,0.955476285
56,WT_Ser-h1,8,0.914515672
56,WT_Ser-h1,9,0.903283228
56,WT_Ser-h1,10,1.026283387
56,WT_Ser-h1,11,0.963908963
56,WT_Ser-h1,12,1.09059993
56,WT_Ser-h1,13,0.927175914
56,WT_Ser-h1,14,1.148161111
56,WT_Ser-h1,15,1.111921634
56,WT_Ser-h1,16,1.001671199
56,WT_Ser-h1,17,1.119089183
56,WT_Ser-h1,18,0.979678527
56,WT_Ser-h1,19,1.003608266
56,WT_Ser-h1,20,0.973921363
56,WT_Ser-h1,21,1.151071749
56,WT_Ser-h1,22,1.124690241
56,WT_Ser-h1,23,1.044266641
56,WT_Ser-h1,24,1.335747744
56,WT_Ser-h1,25,1.333493018
56,NOS11_Ser-h1,26,0.976925787
56,NOS11_Ser-h1,27,0.970378158
56,NOS11_Ser-h1,28,0.917931962
56,NOS11_Ser-h1,29,0.875187799
56,NOS11_Ser-h1,30,1.187669827
56,NOS11_Ser-h1,31,0.807514203
56,NOS11_Ser-h1,32,1.243806508
56,NOS11_Ser-h1,33,0.986606033
56,NOS11_Ser-h1,34,0.907357099
56,NOS11_Ser-h1,35,0.898209567
56,NOS11_Ser-h1,36,1.174242424
56,NOS11_Ser-h1,37,0.893539187
56,NOS11_Ser-h1,38,1.287751123
56,NOS11_Ser-h1,39,1.287808054
57,WT_Ser-h1,2,0.927484768
57,WT_Ser-h1,3,0.853573708
57,WT_Ser-h1,4,0.933696211
57,WT_Ser-h1,5,0.969829471
57,WT_Ser-h1,6,1.026431613
57,WT_Ser-h1,7,0.96066191
57,WT_Ser-h1,8,0.934300099
57,WT_Ser-h1,9,0.880792269
57,WT_Ser-h1,10,1.008808486
57,WT_Ser-h1,11,0.946590248
57,WT_Ser-h1,12,1.09269271
57,WT_Ser-h1,13,0.935554599
57,WT_Ser-h1,14,1.06122449
57,WT_Ser-h1,15,1.045921912
57,WT_Ser-h1,16,0.980115568
57,WT_Ser-h1,17,1.128920127
57,WT_Ser-h1,18,0.971488769
57,WT_Ser-h1,19,0.944855487
57,WT_Ser-h1,20,0.918708722
57,WT_Ser-h1,21,1.161254439
57,WT_Ser-h1,22,1.074932148
57,WT_Ser-h1,23,1.048290882
57,WT_Ser-h1,24,1.343596481
57,WT_Ser-h1,25,1.337297282
57,NOS11_Ser-h1,26,0.997351581
57,NOS11_Ser-h1,27,0.94653845
57,NOS11_Ser-h1,28,0.917465199
57,NOS11_Ser-h1,29,0.889134564
57,NOS11_Ser-h1,30,1.158776644
57,NOS11_Ser-h1,31,0.804076956
57,NOS11_Ser-h1,32,1.378919247
57,NOS11_Ser-h1,33,0.987671866
57,NOS11_Ser-h1,34,0.914897156
57,NOS11_Ser-h1,35,0.891495443
57,NOS11_Ser-h1,36,1.17004662
57,NOS11_Ser-h1,37,0.883060516
57,NOS11_Ser-h1,38,1.273934051
57,NOS11_Ser-h1,39,1.273691063
58,WT_Ser-h1,2,0.918364296
58,WT_Ser-h1,3,0.857881302
58,WT_Ser-h1,4,0.936482085
58,WT_Ser-h1,5,0.956660408
58,WT_Ser-h1,6,0.970118716
58,WT_Ser-h1,7,0.952767869
58,WT_Ser-h1,8,0.928839881
58,WT_Ser-h1,9,0.876893083
58,WT_Ser-h1,10,1.003362379
58,WT_Ser-h1,11,0.917642661
58,WT_Ser-h1,12,1.096442274
58,WT_Ser-h1,13,0.926197095
58,WT_Ser-h1,14,1.022723601
58,WT_Ser-h1,15,0.984403224
58,WT_Ser-h1,16,0.979577385
58,WT_Ser-h1,17,1.147617298
58,WT_Ser-h1,18,0.975940463
58,WT_Ser-h1,19,0.912089514
58,WT_Ser-h1,20,0.878649466
58,WT_Ser-h1,21,1.130235742
58,WT_Ser-h1,22,1.042205877
58,WT_Ser-h1,23,1.021020737
58,WT_Ser-h1,24,1.35171941
58,WT_Ser-h1,25,1.340932467
58,NOS11_Ser-h1,26,1.035895745
58,NOS11_Ser-h1,27,0.934170248
58,NOS11_Ser-h1,28,0.913950743
58,NOS11_Ser-h1,29,0.875698047
58,NOS11_Ser-h1,30,1.169766318
58,NOS11_Ser-h1,31,0.823554686
58,NOS11_Ser-h1,32,1.413204537
58,NOS11_Ser-h1,33,0.999502611
58,NOS11_Ser-h1,34,0.923989577
58,NOS11_Ser-h1,35,0.891576336
58,NOS11_Ser-h1,36,1.150699301
58,NOS11_Ser-h1,37,0.89515129
58,NOS11_Ser-h1,38,1.252301433
58,NOS11_Ser-h1,39,1.212629034
59,WT_Ser-h1,2,0.939520802
59,WT_Ser-h1,3,0.840491385
59,WT_Ser-h1,4,0.930867478
59,WT_Ser-h1,5,0.946217753
59,WT_Ser-h1,6,0.928675089
59,WT_Ser-h1,7,0.944972916
59,WT_Ser-h1,8,0.917068501
59,WT_Ser-h1,9,0.862765597
59,WT_Ser-h1,10,0.979873082
59,WT_Ser-h1,11,0.895049423
59,WT_Ser-h1,12,1.087417161
59,WT_Ser-h1,13,0.951176541
59,WT_Ser-h1,14,0.963491465
59,WT_Ser-h1,15,0.978428512
59,WT_Ser-h1,16,0.992861999
59,WT_Ser-h1,17,1.15222651
59,WT_Ser-h1,18,0.960546437
59,WT_Ser-h1,19,0.90450851
59,WT_Ser-h1,20,0.865903339
59,WT_Ser-h1,21,1.106661533
59,WT_Ser-h1,22,1.023404004
59,WT_Ser-h1,23,1.007906448
59,WT_Ser-h1,24,1.346486919
59,WT_Ser-h1,25,1.328167049
59,NOS11_Ser-h1,26,1.1145299340000001
59,NOS11_Ser-h1,27,0.924368449
59,NOS11_Ser-h1,28,0.903489745
59,NOS11_Ser-h1,29,0.87479094
59,NOS11_Ser-h1,30,1.142775195
59,NOS11_Ser-h1,31,0.803504082
59,NOS11_Ser-h1,32,1.434762712
59,NOS11_Ser-h1,33,1.016236189
59,NOS11_Ser-h1,34,0.928009092
59,NOS11_Ser-h1,35,0.892600982
59,NOS11_Ser-h1,36,1.166511267
59,NOS11_Ser-h1,37,0.882440476
59,NOS11_Ser-h1,38,1.215444605
59,NOS11_Ser-h1,39,1.218190272
60,WT_Ser-h1,2,0.931858109
60,WT_Ser-h1,3,0.833343969
60,WT_Ser-h1,4,0.921052632
60,WT_Ser-h1,5,0.933897477
60,WT_Ser-h1,6,0.887017344
60,WT_Ser-h1,7,0.940910292
60,WT_Ser-h1,8,0.880194299
60,WT_Ser-h1,9,0.824734403
60,WT_Ser-h1,10,1.053655995
60,WT_Ser-h1,11,0.94098347
60,WT_Ser-h1,12,1.099755842
60,WT_Ser-h1,13,0.94072276
60,WT_Ser-h1,14,0.938910129
60,WT_Ser-h1,15,0.926253995
60,WT_Ser-h1,16,0.987111942
60,WT_Ser-h1,17,1.154676589
60,WT_Ser-h1,18,0.949060387
60,WT_Ser-h1,19,0.869628604
60,WT_Ser-h1,20,0.841367817
60,WT_Ser-h1,21,1.091344714
60,WT_Ser-h1,22,1.01966723
60,WT_Ser-h1,23,0.99242496
60,WT_Ser-h1,24,1.341620016
60,WT_Ser-h1,25,1.306426387
60,NOS11_Ser-h1,26,1.341543813
60,NOS11_Ser-h1,27,0.909031879
60,NOS11_Ser-h1,28,0.90634524
60,NOS11_Ser-h1,29,0.871927885
60,NOS11_Ser-h1,30,1.105398225
60,NOS11_Ser-h1,31,0.788513868
60,NOS11_Ser-h1,32,1.463383261
60,NOS11_Ser-h1,33,0.986002061
60,NOS11_Ser-h1,34,0.91572878
60,NOS11_Ser-h1,35,0.908105485
60,NOS11_Ser-h1,36,1.201515152
60,NOS11_Ser-h1,37,0.85844494
60,NOS11_Ser-h1,38,1.293447487
60,NOS11_Ser-h1,39,1.200595183
61,WT_Ser-h1,2,0.9071506
61,WT_Ser-h1,3,0.859508615
61,WT_Ser-h1,4,0.90129436
61,WT_Ser-h1,5,0.950255922
61,WT_Ser-h1,6,0.84138653
61,WT_Ser-h1,7,0.931067512
61,WT_Ser-h1,8,0.851474968
61,WT_Ser-h1,9,0.805860081
61,WT_Ser-h1,10,1.011555219
61,WT_Ser-h1,11,0.92819171
61,WT_Ser-h1,12,1.095657482
61,WT_Ser-h1,13,0.92725422
61,WT_Ser-h1,14,0.949194981
61,WT_Ser-h1,15,0.948033903
61,WT_Ser-h1,16,0.996742579
61,WT_Ser-h1,17,1.143069337
61,WT_Ser-h1,18,0.951575084
