frame,morphant,sample,intensity
36,NIT2-MO1,12,0.9916949
36,NIT2-MO1,13,1.0192213
36,NIT2-MO1,14,1.0203053
36,NIT2-MO1,15,0.9867591
36,NIT2-MO1,16,0.9758013
36,NIT2-MO1,17,1.0213776
36,NIT2-MO1,18,1.0135141
36,NIT2-MO1,19,1.0378154
36,NIT2-MO1,20,1.0162237
36,NIT2-MO1,21,1.0274222
36,NIT2-MO1,22,1.038617
36,NIT2-MO2,23,1.0259711
36,NIT2-MO2,24,1.0297154
36,NIT2-MO2,25,0.9701678
36,NIT2-MO2,26,0.9909082
36,NIT2-MO2,27,1.0028115
36,NIT2-MO2,28,1.0366355
36,NIT2-MO2,29,1.0597291
36,NIT2-MO2,30,1.0744964
36,NIT2-MO2,31,1.0040399
36,NIT2-MO2,32,1.0184805
36,NIT2-MO2,33,0.9553514
36,NIT2-MO2,34,0.8949223
36,NIT2-MO2,35,1.0955311
36,NIT2-MO2,36,1.0580379
36,NIT2-MO2,37,1.0163011
36,NIT2-MO2,38,1.0211244
36,NIT2-MO2,39,1.0031372
36,NIT2-MO2,40,1.0196739
36,NIT2-MO2,41,1.0153787
36,NIT2-MO2,42,1.0454972
36,NIT2-MO2,43,0.9620589
36,NIT2-MO2,44,0.9527303
36,NIT2-MO2,45,1.0371394
36,NIT2-MO2,46,1.0182878
36,NIT2-MO2,47,0.9625881
36,NIT2-MO2,48,0.9824102
36,NIT2-MO2,49,0.988881
36,NIT2-MO2,50,1.0062251
36,NIT2-MO2,51,1.0186511
36,NIT2-MO2,52,1.015362
36,NIT2-MO2,53,1.013947
36,NIT2-MO2,54,1.0062908
37,NIT2-MO1,2,1.0385203
37,NIT2-MO1,3,0.9903231
37,NIT2-MO1,4,1.0080939
37,NIT2-MO1,5,0.96623270000000006
37,NIT2-MO1,6,1.0011511
37,NIT2-MO1,7,0.9861028
37,NIT2-MO1,8,1.0112617
37,NIT2-MO1,9,0.9961892
37,NIT2-MO1,10,0.9970273
37,NIT2-MO1,11,0.9962223
37,NIT2-MO1,12,0.9784571
37,NIT2-MO1,13,1.0162793
37,NIT2-MO1,14,1.01973
37,NIT2-MO1,15,0.9938746
37,NIT2-MO1,16,0.9744127
37,NIT2-MO1,17,1.0087173
37,NIT2-MO1,18,1.0150304
37,NIT2-MO1,19,1.0353977
37,NIT2-MO1,20,1.0160782
37,NIT2-MO1,21,1.0249796
37,NIT2-MO1,22,1.0360904
37,NIT2-MO2,23,1.0149549
37,NIT2-MO2,24,1.0192102
37,NIT2-MO2,25,0.9782884
37,NIT2-MO2,26,1.0075704
37,NIT2-MO2,27,1.0023062
37,NIT2-MO2,28,1.027469
37,NIT2-MO2,29,1.0508758
37,NIT2-MO2,30,1.0786804
37,NIT2-MO2,31,0.9960633
37,NIT2-MO2,32,1.0155135
37,NIT2-MO2,33,0.9737392
37,NIT2-MO2,34,0.912598
37,NIT2-MO2,35,1.0925346
37,NIT2-MO2,36,1.0687555
37,NIT2-MO2,37,1.0173351
37,NIT2-MO2,38,1.0245985
37,NIT2-MO2,39,0.9899611
37,NIT2-MO2,40,1.0143193
37,NIT2-MO2,41,1.0302986
37,NIT2-MO2,42,1.0321383
37,NIT2-MO2,43,0.956996
37,NIT2-MO2,44,0.9524594
37,NIT2-MO2,45,1.0560357
37,NIT2-MO2,46,1.0224876
37,NIT2-MO2,47,0.9512222
37,NIT2-MO2,48,0.9799196
37,NIT2-MO2,49,0.9819439
37,NIT2-MO2,50,1.0128128
37,NIT2-MO2,51,1.011397
37,NIT2-MO2,52,1.0090148
37,NIT2-MO2,53,1.0133896
37,NIT2-MO2,54,1.016101
38,NIT2-MO1,2,1.0474196
38,NIT2-MO1,3,0.9883705
38,NIT2-MO1,4,1.0085695
38,NIT2-MO1,5,0.9708938
38,NIT2-MO1,6,0.9977294
38,NIT2-MO1,7,0.9851647
38,NIT2-MO1,8,1.010329
38,NIT2-MO1,9,1.0101485
38,NIT2-MO1,10,0.9919163
38,NIT2-MO1,11,0.9937562
38,NIT2-MO1,12,0.9807892
38,NIT2-MO1,13,1.0212563
38,NIT2-MO1,14,1.0315987
38,NIT2-MO1,15,0.9971215
38,NIT2-MO1,16,0.9640321
38,NIT2-MO1,17,1.0198487
38,NIT2-MO1,18,1.007329
38,NIT2-MO1,19,1.030149
38,NIT2-MO1,20,1.0122708
38,NIT2-MO1,21,1.0267872
38,NIT2-MO1,22,1.0301405
38,NIT2-MO2,23,1.0216702
38,NIT2-MO2,24,1.0220932
38,NIT2-MO2,25,0.9819467
38,NIT2-MO2,26,1.0102115
38,NIT2-MO2,27,0.9967659
38,NIT2-MO2,28,1.0258532
38,NIT2-MO2,29,1.0448686
38,NIT2-MO2,30,1.0687885
38,NIT2-MO2,31,1.0122101
38,NIT2-MO2,32,1.0405096
38,NIT2-MO2,33,0.9725906
38,NIT2-MO2,34,0.9223769
38,NIT2-MO2,35,1.111775
38,NIT2-MO2,36,1.0569199
38,NIT2-MO2,37,1.0109334
38,NIT2-MO2,38,1.028518
38,NIT2-MO2,39,0.9973397
38,NIT2-MO2,40,1.0071718
38,NIT2-MO2,41,1.0235085
38,NIT2-MO2,42,1.0393086
38,NIT2-MO2,43,0.945823
38,NIT2-MO2,44,0.9457098
38,NIT2-MO2,45,1.0417268
38,NIT2-MO2,46,1.0092144
38,NIT2-MO2,47,0.9591183
38,NIT2-MO2,48,0.9662732
38,NIT2-MO2,49,0.9985135
38,NIT2-MO2,50,1.0049357
38,NIT2-MO2,51,1.0024921
38,NIT2-MO2,52,1.0111042
38,NIT2-MO2,53,1.0173033
38,NIT2-MO2,54,1.013729
39,NIT2-MO1,2,1.0412395
39,NIT2-MO1,3,0.9932435
39,NIT2-MO1,4,1.0057371
39,NIT2-MO1,5,0.9738015
39,NIT2-MO1,6,1.0046674
39,NIT2-MO1,7,0.9933216
39,NIT2-MO1,8,1.0094308
39,NIT2-MO1,9,1.0180569
39,NIT2-MO1,10,0.9987744
39,NIT2-MO1,11,0.9928118
39,NIT2-MO1,12,0.9773498
39,NIT2-MO1,13,1.0206678
39,NIT2-MO1,14,1.0316562
39,NIT2-MO1,15,0.9918252
39,NIT2-MO1,16,0.9840421
39,NIT2-MO1,17,1.0056596
39,NIT2-MO1,18,1.0027534
39,NIT2-MO1,19,1.0301697
39,NIT2-MO1,20,1.0103065
39,NIT2-MO1,21,1.0164468
39,NIT2-MO1,22,1.0231311
39,NIT2-MO2,23,1.0398394
39,NIT2-MO2,24,1.0266637
39,NIT2-MO2,25,0.9867828
39,NIT2-MO2,26,1.0173316
39,NIT2-MO2,27,1.0065877
39,NIT2-MO2,28,1.0265177
39,NIT2-MO2,29,1.035468
39,NIT2-MO2,30,1.0854309
39,NIT2-MO2,31,1.0119648
39,NIT2-MO2,32,1.0256361
39,NIT2-MO2,33,0.9633601
39,NIT2-MO2,34,0.9035266
39,NIT2-MO2,35,1.0882679
39,NIT2-MO2,36,1.0665867
39,NIT2-MO2,37,1.0203049
39,NIT2-MO2,38,1.0237459
39,NIT2-MO2,39,0.9908144
39,NIT2-MO2,40,1.007729
39,NIT2-MO2,41,1.0252702
39,NIT2-MO2,42,1.0390738
39,NIT2-MO2,43,0.9536363
39,NIT2-MO2,44,0.94422
39,NIT2-MO2,45,1.0382939
39,NIT2-MO2,46,1.0242584
39,NIT2-MO2,47,0.9617652
39,NIT2-MO2,48,1.0031911
39,NIT2-MO2,49,0.9936378
39,NIT2-MO2,50,1.0031629
39,NIT2-MO2,51,0.997746
39,NIT2-MO2,52,1.0091462
39,NIT2-MO2,53,1.0199481
39,NIT2-MO2,54,1.0114215
40,NIT2-MO1,2,1.0313223
40,NIT2-MO1,3,1.0459133
40,NIT2-MO1,4,1.0489668
40,NIT2-MO1,5,0.9751165
40,NIT2-MO1,6,1.0030748
40,NIT2-MO1,7,0.9995616
40,NIT2-MO1,8,1.0104441
40,NIT2-MO1,9,1.0159398
40,NIT2-MO1,10,0.9848236
40,NIT2-MO1,11,0.9983735
40,NIT2-MO1,12,0.9804872
40,NIT2-MO1,13,1.0246641
40,NIT2-MO1,14,1.0395559
40,NIT2-MO1,15,0.9953254
40,NIT2-MO1,16,0.9847705
40,NIT2-MO1,17,1.0073226
40,NIT2-MO1,18,1.0055333
40,NIT2-MO1,19,1.0226686
40,NIT2-MO1,20,1.0032253
40,NIT2-MO1,21,1.010894
40,NIT2-MO1,22,1.0178333
40,NIT2-MO2,23,1.0456795
40,NIT2-MO2,24,1.0393205
40,NIT2-MO2,25,0.977473
40,NIT2-MO2,26,1.0092987
40,NIT2-MO2,27,1.0115951
40,NIT2-MO2,28,1.0362126
40,NIT2-MO2,29,1.0434866
40,NIT2-MO2,30,1.1105749
40,NIT2-MO2,31,1.0060792
40,NIT2-MO2,32,1.0096765
40,NIT2-MO2,33,0.9673384
40,NIT2-MO2,34,0.9199004
40,NIT2-MO2,35,1.0909872
40,NIT2-MO2,36,1.0650066
40,NIT2-MO2,37,1.0202389
40,NIT2-MO2,38,1.0313685
40,NIT2-MO2,39,0.9981428
40,NIT2-MO2,40,1.0116541
40,NIT2-MO2,41,0.998018
40,NIT2-MO2,42,1.0329706
40,NIT2-MO2,43,0.9699972
40,NIT2-MO2,44,0.971128
40,NIT2-MO2,45,1.0185621
40,NIT2-MO2,46,1.0062997
40,NIT2-MO2,47,0.9553371
40,NIT2-MO2,48,0.9785705
40,NIT2-MO2,49,0.9694177
40,NIT2-MO2,50,1.0048954
40,NIT2-MO2,51,0.9990159
40,NIT2-MO2,52,1.0237986
40,NIT2-MO2,53,1.0210747
40,NIT2-MO2,54,1.019053
41,NIT2-MO1,2,1.0294028
41,NIT2-MO1,3,1.0403404
41,NIT2-MO1,4,1.0313938
41,NIT2-MO1,5,0.9674016
41,NIT2-MO1,6,1.0082311
41,NIT2-MO1,7,1.0073004
41,NIT2-MO1,8,1.0132538
41,NIT2-MO1,9,1.0168276
41,NIT2-MO1,10,0.9887872
41,NIT2-MO1,11,0.9842069
41,NIT2-MO1,12,0.983524
41,NIT2-MO1,13,1.0263803
41,NIT2-MO1,14,1.0371017
41,NIT2-MO1,15,1.0020495
41,NIT2-MO1,16,0.9891413
41,NIT2-MO1,17,1.0281905
41,NIT2-MO1,18,0.9951051
41,NIT2-MO1,19,1.0240324
41,NIT2-MO1,20,1.001164
41,NIT2-MO1,21,1.0183195
41,NIT2-MO1,22,1.0237831
41,NIT2-MO2,23,1.0327015
41,NIT2-MO2,24,1.0300388
41,NIT2-MO2,25,0.9963757
41,NIT2-MO2,26,1.0159563
41,NIT2-MO2,27,1.0124404
41,NIT2-MO2,28,1.032392
41,NIT2-MO2,29,1.0609059
41,NIT2-MO2,30,1.1019129
41,NIT2-MO2,31,0.9914943
41,NIT2-MO2,32,1.0057982
41,NIT2-MO2,33,0.9801504
41,NIT2-MO2,34,0.9295378
41,NIT2-MO2,35,1.0853698
41,NIT2-MO2,36,1.0686288
41,NIT2-MO2,37,1.018567
41,NIT2-MO2,38,1.0210735
41,NIT2-MO2,39,0.9941272
41,NIT2-MO2,40,1.0160395
41,NIT2-MO2,41,0.9872272
41,NIT2-MO2,42,1.0252027
41,NIT2-MO2,43,0.9648873
41,NIT2-MO2,44,0.9848755
41,NIT2-MO2,45,1.023833
41,NIT2-MO2,46,1.0031185
41,NIT2-MO2,47,0.9543584
41,NIT2-MO2,48,0.966377
41,NIT2-MO2,49,0.9852341
41,NIT2-MO2,50,1.0022362
41,NIT2-MO2,51,1.0127939
41,NIT2-MO2,52,1.0086469
41,NIT2-MO2,53,1.0270757
41,NIT2-MO2,54,1.0281799
42,NIT2-MO1,2,1.0291265
42,NIT2-MO1,3,1.0311992
42,NIT2-MO1,4,1.0203641
42,NIT2-MO1,5,0.9706308
42,NIT2-MO1,6,1.0060551
42,NIT2-MO1,7,1.0132753
42,NIT2-MO1,8,1.0199095
42,NIT2-MO1,9,1.018412
42,NIT2-MO1,10,0.9914209
42,NIT2-MO1,11,0.9874075
42,NIT2-MO1,12,0.9848159
42,NIT2-MO1,13,1.0183878
42,NIT2-MO1,14,1.0331518
42,NIT2-MO1,15,1.0059642
42,NIT2-MO1,16,0.9837689
42,NIT2-MO1,17,1.0071885
42,NIT2-MO1,18,0.994081
42,NIT2-MO1,19,1.0143203
42,NIT2-MO1,20,1.00097
42,NIT2-MO1,21,1.0116756
42,NIT2-MO1,22,1.0199035
42,NIT2-MO2,23,1.0289892
42,NIT2-MO2,24,1.0236682
42,NIT2-MO2,25,1.0187782
42,NIT2-MO2,26,1.0441688
42,NIT2-MO2,27,1.0470511
42,NIT2-MO2,28,1.0686047
42,NIT2-MO2,29,1.0712781
42,NIT2-MO2,30,1.0909115
42,NIT2-MO2,31,0.9717465
42,NIT2-MO2,32,1.0204196
42,NIT2-MO2,33,0.979764
42,NIT2-MO2,34,0.9515298
42,NIT2-MO2,35,1.05468
42,NIT2-MO2,36,1.0373702
42,NIT2-MO2,37,1.0146402
42,NIT2-MO2,38,1.0295997
42,NIT2-MO2,39,0.9879031
42,NIT2-MO2,40,1.0101035
42,NIT2-MO2,41,0.9891542
42,NIT2-MO2,42,1.0036278
42,NIT2-MO2,43,0.9660281
42,NIT2-MO2,44,0.9803382
42,NIT2-MO2,45,1.0214634
42,NIT2-MO2,46,1.0238509
42,NIT2-MO2,47,0.9268667
42,NIT2-MO2,48,0.9678039
42,NIT2-MO2,49,0.9853332
42,NIT2-MO2,50,0.9940973
42,NIT2-MO2,51,0.9982063
42,NIT2-MO2,52,0.9933637
42,NIT2-MO2,53,1.0191535
42,NIT2-MO2,54,1.0275998
43,NIT2-MO1,2,1.0292283
43,NIT2-MO1,3,1.0280715
43,NIT2-MO1,4,1.0234755
43,NIT2-MO1,5,0.972618
43,NIT2-MO1,6,1.0046832
43,NIT2-MO1,7,1.019658
43,NIT2-MO1,8,1.021061
43,NIT2-MO1,9,1.0092333
43,NIT2-MO1,10,0.9875355
43,NIT2-MO1,11,0.9857023
43,NIT2-MO1,12,0.9807892
43,NIT2-MO1,13,1.015176
43,NIT2-MO1,14,1.0277256
43,NIT2-MO1,15,1.0014507
43,NIT2-MO1,16,0.9813559
43,NIT2-MO1,17,1.0043453
43,NIT2-MO1,18,0.988122
43,NIT2-MO1,19,1.0062406
43,NIT2-MO1,20,0.9906635
43,NIT2-MO1,21,1.0084677
43,NIT2-MO1,22,1.0157957
43,NIT2-MO2,23,1.0278272
43,NIT2-MO2,24,1.0186055
43,NIT2-MO2,25,1.0156523
43,NIT2-MO2,26,1.0391544
43,NIT2-MO2,27,1.0491276
43,NIT2-MO2,28,1.0633493999999999
43,NIT2-MO2,29,1.0848385
43,NIT2-MO2,30,1.0864869
43,NIT2-MO2,31,0.9638861
43,NIT2-MO2,32,1.0045571
43,NIT2-MO2,33,0.979148
43,NIT2-MO2,34,0.9768192
43,NIT2-MO2,35,1.0620595
43,NIT2-MO2,36,1.0279569
43,NIT2-MO2,37,1.0222958
43,NIT2-MO2,38,1.0353771
43,NIT2-MO2,39,0.9776133
43,NIT2-MO2,40,1.0062268
43,NIT2-MO2,41,0.9930998
43,NIT2-MO2,42,1.0081093
43,NIT2-MO2,43,0.9929212
43,NIT2-MO2,44,0.9982844
43,NIT2-MO2,45,1.0016405
43,NIT2-MO2,46,1.0249479
43,NIT2-MO2,47,0.9330946
43,NIT2-MO2,48,0.954832
43,NIT2-MO2,49,0.9968883
43,NIT2-MO2,50,0.9975825
43,NIT2-MO2,51,1.0068573
43,NIT2-MO2,52,1.0024705
43,NIT2-MO2,53,1.0079223
43,NIT2-MO2,54,1.0178155
44,NIT2-MO1,2,1.0199363
44,NIT2-MO1,3,1.0232417
44,NIT2-MO1,4,1.0208086
44,NIT2-MO1,5,0.9709668
44,NIT2-MO1,6,1.0053139
44,NIT2-MO1,7,1.0243686
44,NIT2-MO1,8,1.021821
44,NIT2-MO1,9,1.0105309
44,NIT2-MO1,10,0.9929072
44,NIT2-MO1,11,0.9818196
44,NIT2-MO1,12,0.9848998
44,NIT2-MO1,13,1.0157154
44,NIT2-MO1,14,1.0209188
44,NIT2-MO1,15,1.0046976
44,NIT2-MO1,16,0.9783737
44,NIT2-MO1,17,1.0029505
44,NIT2-MO1,18,0.9940277
44,NIT2-MO1,19,1.0128531
44,NIT2-MO1,20,0.9983025
44,NIT2-MO1,21,1.0052272
44,NIT2-MO1,22,1.0124213
44,NIT2-MO2,23,1.0375004
44,NIT2-MO2,24,1.030967
44,NIT2-MO2,25,1.0150067
44,NIT2-MO2,26,1.0578126
44,NIT2-MO2,27,1.047336
44,NIT2-MO2,28,1.058351
44,NIT2-MO2,29,1.0882321
44,NIT2-MO2,30,1.0887995
44,NIT2-MO2,31,0.973618
44,NIT2-MO2,32,1.0020943
44,NIT2-MO2,33,0.9956876
44,NIT2-MO2,34,0.9641816
44,NIT2-MO2,35,1.0505922
44,NIT2-MO2,36,1.0135946
44,NIT2-MO2,37,1.018512
44,NIT2-MO2,38,1.0272454
44,NIT2-MO2,39,0.9864224
44,NIT2-MO2,40,1.0021321
44,NIT2-MO2,41,0.9944027
44,NIT2-MO2,42,0.9990184
44,NIT2-MO2,43,0.9997031
44,NIT2-MO2,44,1.0012416
44,NIT2-MO2,45,0.9850227
44,NIT2-MO2,46,1.0047953
44,NIT2-MO2,47,0.943037
44,NIT2-MO2,48,0.945181
44,NIT2-MO2,49,0.9837079
44,NIT2-MO2,50,1.0183327
44,NIT2-MO2,51,0.9846982
44,NIT2-MO2,52,0.9890272
44,NIT2-MO2,53,1.0110888
44,NIT2-MO2,54,1.009114
45,NIT2-MO1,2,1.011924
45,NIT2-MO1,3,1.0196388
45,NIT2-MO1,4,1.0190306
45,NIT2-MO1,5,0.9716828
45,NIT2-MO1,6,1.006197
45,NIT2-MO1,7,1.0241341
45,NIT2-MO1,8,1.0162362
45,NIT2-MO1,9,1.0126071
45,NIT2-MO1,10,0.987692
45,NIT2-MO1,11,0.9818983
45,NIT2-MO1,12,0.9873159
45,NIT2-MO1,13,1.0106894
45,NIT2-MO1,14,1.0185988
45,NIT2-MO1,15,0.9964307
45,NIT2-MO1,16,0.9891413
45,NIT2-MO1,17,0.9992758
45,NIT2-MO1,18,0.9909286
45,NIT2-MO1,19,1.016676
45,NIT2-MO1,20,0.9974779
45,NIT2-MO1,21,1.0044944
45,NIT2-MO1,22,1.0127474
45,NIT2-MO2,23,1.0400809
45,NIT2-MO2,24,1.0242729
45,NIT2-MO2,25,1.0218475
45,NIT2-MO2,26,1.0452277
45,NIT2-MO2,27,1.0397743
45,NIT2-MO2,28,1.0506494
45,NIT2-MO2,29,1.081965
45,NIT2-MO2,30,1.0623989
45,NIT2-MO2,31,0.9795294
45,NIT2-MO2,32,1.0157268
45,NIT2-MO2,33,0.9894852
45,NIT2-MO2,34,0.9935326
45,NIT2-MO2,35,1.0563526
45,NIT2-MO2,36,0.9882612
45,NIT2-MO2,37,1.0225708
45,NIT2-MO2,38,1.0279453
45,NIT2-MO2,39,0.9818296
45,NIT2-MO2,40,1.0005815
45,NIT2-MO2,41,0.9918702
45,NIT2-MO2,42,1.0076825
45,NIT2-MO2,43,1.0002813
45,NIT2-MO2,44,1.0058466
45,NIT2-MO2,45,0.9928152
45,NIT2-MO2,46,0.9958159
45,NIT2-MO2,47,0.950555
45,NIT2-MO2,48,0.9612142
45,NIT2-MO2,49,0.9981964
45,NIT2-MO2,50,0.9959708
45,NIT2-MO2,51,0.9777774
45,NIT2-MO2,52,0.9952955
45,NIT2-MO2,53,1.0037714
45,NIT2-MO2,54,1.0103644
46,NIT2-MO1,2,1.0027629
46,NIT2-MO1,3,1.0210817
46,NIT2-MO1,4,1.0178108
46,NIT2-MO1,5,0.9789448
46,NIT2-MO1,6,1.0026964
46,NIT2-MO1,7,1.0186486
46,NIT2-MO1,8,1.006863
46,NIT2-MO1,9,0.9998907
46,NIT2-MO1,10,0.9922032
46,NIT2-MO1,11,0.9849153
46,NIT2-MO1,12,0.9902017
46,NIT2-MO1,13,1.011572
46,NIT2-MO1,14,1.014323
46,NIT2-MO1,15,0.9980887
46,NIT2-MO1,16,0.9825168
46,NIT2-MO1,17,0.9974519
46,NIT2-MO1,18,0.9906625
46,NIT2-MO1,19,1.0019631
46,NIT2-MO1,20,0.9932583
46,NIT2-MO1,21,1.0055854
46,NIT2-MO1,22,1.015437
46,NIT2-MO2,23,1.037274
46,NIT2-MO2,24,1.0144428
46,NIT2-MO2,25,1.0138061
46,NIT2-MO2,26,1.04468
46,NIT2-MO2,27,1.028069
46,NIT2-MO2,28,1.0326034
46,NIT2-MO2,29,1.0547072
46,NIT2-MO2,30,1.0666898
46,NIT2-MO2,31,1.0057049
46,NIT2-MO2,32,1.0173169
46,NIT2-MO2,33,0.9898507
46,NIT2-MO2,34,0.9868812
46,NIT2-MO2,35,1.0255913
46,NIT2-MO2,36,0.9888575
46,NIT2-MO2,37,1.0238247
46,NIT2-MO2,38,1.0241149
46,NIT2-MO2,39,0.9794955
46,NIT2-MO2,40,0.9964141
46,NIT2-MO2,41,0.9945312
46,NIT2-MO2,42,0.9965429
46,NIT2-MO2,43,0.9959059
46,NIT2-MO2,44,0.9947403
46,NIT2-MO2,45,0.9777923
46,NIT2-MO2,46,0.9994985
46,NIT2-MO2,47,0.952757
46,NIT2-MO2,48,0.9679855
46,NIT2-MO2,49,1.0041424
46,NIT2-MO2,50,0.9909747
46,NIT2-MO2,51,1.006635
46,NIT2-MO2,52,1.0057952
46,NIT2-MO2,53,0.9998221
46,NIT2-MO2,54,1.0027587
47,NIT2-MO1,2,0.9927874
47,NIT2-MO1,3,1.0193883
47,NIT2-MO1,4,1.0123735
47,NIT2-MO1,5,0.9885007
47,NIT2-MO1,6,1.003611
47,NIT2-MO1,7,1.0186588
47,NIT2-MO1,8,1.0090278
47,NIT2-MO1,9,0.9978692
47,NIT2-MO1,10,0.9888133
47,NIT2-MO1,11,0.9901359
47,NIT2-MO1,12,0.9850508
47,NIT2-MO1,13,1.0076003
47,NIT2-MO1,14,1.0064616
47,NIT2-MO1,15,0.9928844
47,NIT2-MO1,16,0.9824486
47,NIT2-MO1,17,0.9940454
47,NIT2-MO1,18,0.9927907
47,NIT2-MO1,19,1.0176885
47,NIT2-MO1,20,1.0042681
47,NIT2-MO1,21,1.0043967
47,NIT2-MO1,22,1.0126496
47,NIT2-MO2,23,1.0266803
47,NIT2-MO2,24,1.0094504
47,NIT2-MO2,25,1.018008
47,NIT2-MO2,26,1.0454225
47,NIT2-MO2,27,1.014719
47,NIT2-MO2,28,1.0225612
47,NIT2-MO2,29,1.0412425
47,NIT2-MO2,30,1.0499806
47,NIT2-MO2,31,1.0088155
47,NIT2-MO2,32,1.0376008
47,NIT2-MO2,33,0.9870001
47,NIT2-MO2,34,0.9933203
47,NIT2-MO2,35,1.0248309
47,NIT2-MO2,36,0.9938809
47,NIT2-MO2,37,1.0124953
47,NIT2-MO2,38,1.0126747
47,NIT2-MO2,39,0.9861463
47,NIT2-MO2,40,1.0036101
47,NIT2-MO2,41,0.9940724
47,NIT2-MO2,42,1.0100085
47,NIT2-MO2,43,1.0040004
47,NIT2-MO2,44,0.9933633
47,NIT2-MO2,45,0.9965367
47,NIT2-MO2,46,0.9840315
47,NIT2-MO2,47,0.9574724
47,NIT2-MO2,48,0.956674
47,NIT2-MO2,49,1.0037262
47,NIT2-MO2,50,1.0027197
47,NIT2-MO2,51,0.9940793
47,NIT2-MO2,52,0.9988042
47,NIT2-MO2,53,1.0062382
47,NIT2-MO2,54,1.0058654
48,NIT2-MO1,2,1.0005671
48,NIT2-MO1,3,1.0128132
48,NIT2-MO1,4,1.0011784
48,NIT2-MO1,5,1.0012274
48,NIT2-MO1,6,1.0042259
48,NIT2-MO1,7,1.0175168
48,NIT2-MO1,8,1.0089702
48,NIT2-MO1,9,1.000642
48,NIT2-MO1,10,0.9866489
48,NIT2-MO1,11,0.9901621
48,NIT2-MO1,12,0.9888259
48,NIT2-MO1,13,1.002893
48,NIT2-MO1,14,1.0022625
48,NIT2-MO1,15,0.9960623
48,NIT2-MO1,16,0.9912129
48,NIT2-MO1,17,0.9955743
48,NIT2-MO1,18,0.9971136
48,NIT2-MO1,19,1.0070051
48,NIT2-MO1,20,0.9969202
48,NIT2-MO1,21,1.001547
48,NIT2-MO1,22,1.0074169
48,NIT2-MO2,23,1.0157094
48,NIT2-MO2,24,0.9980312
48,NIT2-MO2,25,1.0232179
48,NIT2-MO2,26,1.0314987
48,NIT2-MO2,27,1.0005145
48,NIT2-MO2,28,1.0168831
48,NIT2-MO2,29,1.0337986
48,NIT2-MO2,30,1.0578941
48,NIT2-MO2,31,1.0136299
48,NIT2-MO2,32,1.0157268
48,NIT2-MO2,33,1.0168842
48,NIT2-MO2,34,1.0012454
48,NIT2-MO2,35,1.0253855
48,NIT2-MO2,36,0.9903258
48,NIT2-MO2,37,1.0076006
48,NIT2-MO2,38,1.008437
48,NIT2-MO2,39,0.9826578
48,NIT2-MO2,40,1.0004846
48,NIT2-MO2,41,0.9936136
48,NIT2-MO2,42,1.0192275
48,NIT2-MO2,43,1.0101728
48,NIT2-MO2,44,1.0225513
48,NIT2-MO2,45,0.9787796
48,NIT2-MO2,46,0.9994045
48,NIT2-MO2,47,0.9667252
48,NIT2-MO2,48,0.9473602
48,NIT2-MO2,49,1.0028937
48,NIT2-MO2,50,1.010355
48,NIT2-MO2,51,1.0046509
48,NIT2-MO2,52,0.9975163
48,NIT2-MO2,53,1.0147416
48,NIT2-MO2,54,1.011486
49,NIT2-MO1,2,1.004217
49,NIT2-MO1,3,0.9982374
49,NIT2-MO1,4,1.0032355
49,NIT2-MO1,5,1.0017242
49,NIT2-MO1,6,0.9990381
49,NIT2-MO1,7,1.0063623
49,NIT2-MO1,8,1.001163
49,NIT2-MO1,9,1.0077855
49,NIT2-MO1,10,1.0021643
49,NIT2-MO1,11,0.9891915
49,NIT2-MO1,12,0.9905372
49,NIT2-MO1,13,1.0025253
49,NIT2-MO1,14,1.0037964
49,NIT2-MO1,15,1.0002994
49,NIT2-MO1,16,0.980081
49,NIT2-MO1,17,0.9981224
49,NIT2-MO1,18,1.0028864
49,NIT2-MO1,19,1.0074804
49,NIT2-MO1,20,1.0032738
49,NIT2-MO1,21,1.005846
49,NIT2-MO1,22,1.0053956
49,NIT2-MO2,23,1.0182899
49,NIT2-MO2,24,1.0040361
49,NIT2-MO2,25,1.004485
49,NIT2-MO2,26,1.0269468
49,NIT2-MO2,27,0.9966189
49,NIT2-MO2,28,1.0080338
49,NIT2-MO2,29,1.0280925
49,NIT2-MO2,30,1.0222032
49,NIT2-MO2,31,1.0076926
49,NIT2-MO2,32,1.0197603
49,NIT2-MO2,33,1.0082907
49,NIT2-MO2,34,1.0172794
49,NIT2-MO2,35,1.0249562
49,NIT2-MO2,36,0.9956772
49,NIT2-MO2,37,1.0075896
49,NIT2-MO2,38,1.0076862
49,NIT2-MO2,39,0.9831346
49,NIT2-MO2,40,0.9905992
49,NIT2-MO2,41,0.9885669
49,NIT2-MO2,42,0.9938114
49,NIT2-MO2,43,1.0155952
49,NIT2-MO2,44,1.0139281
49,NIT2-MO2,45,0.9912354
49,NIT2-MO2,46,0.9904722
49,NIT2-MO2,47,0.9723971
49,NIT2-MO2,48,0.9726553
49,NIT2-MO2,49,1.0097713
49,NIT2-MO2,50,0.9982876
49,NIT2-MO2,51,0.983587
49,NIT2-MO2,52,0.9981997
49,NIT2-MO2,53,1.0101994
49,NIT2-MO2,54,1.0034806
50,NIT2-MO1,2,1
50,NIT2-MO1,3,1
50,NIT2-MO1,4,1
50,NIT2-MO1,5,1
50,NIT2-MO1,6,1
50,NIT2-MO1,7,1
50,NIT2-MO1,8,1
50,NIT2-MO1,9,1
50,NIT2-MO1,10,1
50,NIT2-MO1,11,1
