frame,genotype,sample,intensity
7,WT_cPRC,2,0.918174
7,WT_cPRC,3,1.044039
7,WT_cPRC,4,0.948618
7,WT_cPRC,5,0.879089
7,WT_cPRC,6,1.230053
7,WT_cPRC,7,0.970553
7,WT_cPRC,8,0.850177
7,WT_cPRC,9,1.086295
7,NOS23_cPRC,10,0.977916
7,NOS23_cPRC,11,1.055382
7,NOS23_cPRC,12,0.977512
7,NOS23_cPRC,13,1.039357
7,NOS23_cPRC,14,1.088724
7,NOS23_cPRC,15,1.086354
7,NOS23_cPRC,16,1.130653
7,NOS23_cPRC,17,1.166411
7,NOS23_cPRC,18,1.279781
7,NOS23_cPRC,19,1.007817
7,NOS23_cPRC,20,1.080087
7,NOS23_cPRC,21,0.996766
7,NOS23_cPRC,22,0.996586
7,NOS23_cPRC,23,0.915281
7,NOS23_cPRC,24,1.030576
8,WT_cPRC,2,0.907642
8,WT_cPRC,3,1.051716
8,WT_cPRC,4,0.954657
8,WT_cPRC,5,0.83445
8,WT_cPRC,6,1.227508
8,WT_cPRC,7,0.966457
8,WT_cPRC,8,0.864458
8,WT_cPRC,9,1.092568
8,NOS23_cPRC,10,0.973411
8,NOS23_cPRC,11,1.047637
8,NOS23_cPRC,12,0.961369
8,NOS23_cPRC,13,1.040488
8,NOS23_cPRC,14,1.097998
8,NOS23_cPRC,15,1.094509
8,NOS23_cPRC,16,1.1239730000000001
8,NOS23_cPRC,17,1.165423
8,NOS23_cPRC,18,1.298435
8,NOS23_cPRC,19,1.000898
8,NOS23_cPRC,20,1.070833
8,NOS23_cPRC,21,0.995752
8,NOS23_cPRC,22,0.976975
8,NOS23_cPRC,23,0.920859
8,NOS23_cPRC,24,1.034127
9,WT_cPRC,2,0.907133
9,WT_cPRC,3,1.049685
9,WT_cPRC,4,0.953435
9,WT_cPRC,5,1.001156
9,WT_cPRC,6,1.235989
9,WT_cPRC,7,0.966513
9,WT_cPRC,8,0.866117
9,WT_cPRC,9,1.098002
9,NOS23_cPRC,10,0.989295
9,NOS23_cPRC,11,1.027054
9,NOS23_cPRC,12,0.940124
9,NOS23_cPRC,13,1.033326
9,NOS23_cPRC,14,1.100126
9,NOS23_cPRC,15,1.091062
9,NOS23_cPRC,16,1.132772
9,NOS23_cPRC,17,1.141945
9,NOS23_cPRC,18,1.324046
9,NOS23_cPRC,19,1.005012
9,NOS23_cPRC,20,1.077703
9,NOS23_cPRC,21,0.991812
9,NOS23_cPRC,22,0.983052
9,NOS23_cPRC,23,0.929119
9,NOS23_cPRC,24,1.020626
10,WT_cPRC,2,0.90899
10,WT_cPRC,3,1.019514
10,WT_cPRC,4,0.950181
10,WT_cPRC,5,1.019216
10,WT_cPRC,6,1.233794
10,WT_cPRC,7,0.961837
10,WT_cPRC,8,0.878835
10,WT_cPRC,9,1.114105
10,NOS23_cPRC,10,0.989109
10,NOS23_cPRC,11,1.024547
10,NOS23_cPRC,12,0.946105
10,NOS23_cPRC,13,1.030288
10,NOS23_cPRC,14,1.087488
10,NOS23_cPRC,15,1.07431
10,NOS23_cPRC,16,1.14671
10,NOS23_cPRC,17,1.140772
10,NOS23_cPRC,18,1.3421400000000001
10,NOS23_cPRC,19,1.009401
10,NOS23_cPRC,20,1.063722
10,NOS23_cPRC,21,0.991858
10,NOS23_cPRC,22,0.980549
10,NOS23_cPRC,23,0.928953
10,NOS23_cPRC,24,1.021185
11,WT_cPRC,2,0.897641
11,WT_cPRC,3,1.016984
11,WT_cPRC,4,0.963738
11,WT_cPRC,5,1.022181
11,WT_cPRC,6,1.238776
11,WT_cPRC,7,0.963438
11,WT_cPRC,8,0.879968
11,WT_cPRC,9,1.123865
11,NOS23_cPRC,10,0.993767
11,NOS23_cPRC,11,1.018875
11,NOS23_cPRC,12,0.964117
11,NOS23_cPRC,13,1.020381
11,NOS23_cPRC,14,1.093142
11,NOS23_cPRC,15,1.077636
11,NOS23_cPRC,16,1.160889
11,NOS23_cPRC,17,1.128486
11,NOS23_cPRC,18,1.331914
11,NOS23_cPRC,19,1.010498
11,NOS23_cPRC,20,1.061871
11,NOS23_cPRC,21,1.001924
11,NOS23_cPRC,22,0.986661
11,NOS23_cPRC,23,0.933975
11,NOS23_cPRC,24,1.021579
12,WT_cPRC,2,0.895605
12,WT_cPRC,3,1.006289
12,WT_cPRC,4,0.967283
12,WT_cPRC,5,1.020378
12,WT_cPRC,6,1.241376
12,WT_cPRC,7,0.968704
12,WT_cPRC,8,0.887255
12,WT_cPRC,9,1.119389
12,NOS23_cPRC,10,0.99949
12,NOS23_cPRC,11,1.01495
12,NOS23_cPRC,12,0.967552
12,NOS23_cPRC,13,1.025664
12,NOS23_cPRC,14,1.103348
12,NOS23_cPRC,15,1.083667
12,NOS23_cPRC,16,1.1685
12,NOS23_cPRC,17,1.117224
12,NOS23_cPRC,18,1.304349
12,NOS23_cPRC,19,1.023457
12,NOS23_cPRC,20,1.075762
12,NOS23_cPRC,21,1.001543
12,NOS23_cPRC,22,1.001189
12,NOS23_cPRC,23,0.926321
12,NOS23_cPRC,24,1.020246
13,WT_cPRC,2,0.892465
13,WT_cPRC,3,0.991201
13,WT_cPRC,4,0.965984
13,WT_cPRC,5,1.018754
13,WT_cPRC,6,1.241912
13,WT_cPRC,7,0.977513
13,WT_cPRC,8,0.88688
13,WT_cPRC,9,1.123611
13,NOS23_cPRC,10,1.009004
13,NOS23_cPRC,11,1.012905
13,NOS23_cPRC,12,0.970128
13,NOS23_cPRC,13,1.021523
13,NOS23_cPRC,14,1.1054
13,NOS23_cPRC,15,1.074552
13,NOS23_cPRC,16,1.154423
13,NOS23_cPRC,17,1.117513
13,NOS23_cPRC,18,1.282119
13,NOS23_cPRC,19,1.022004
13,NOS23_cPRC,20,1.063002
13,NOS23_cPRC,21,1.002993
13,NOS23_cPRC,22,0.993719
13,NOS23_cPRC,23,0.929094
13,NOS23_cPRC,24,1.023254
14,WT_cPRC,2,0.888427
14,WT_cPRC,3,1.001035
14,WT_cPRC,4,0.970845
14,WT_cPRC,5,0.988709
14,WT_cPRC,6,1.236006
14,WT_cPRC,7,0.987069
14,WT_cPRC,8,0.896035
14,WT_cPRC,9,1.104042
14,NOS23_cPRC,10,1.00609
14,NOS23_cPRC,11,0.994444
14,NOS23_cPRC,12,0.990373
14,NOS23_cPRC,13,1.020856
14,NOS23_cPRC,14,1.11724
14,NOS23_cPRC,15,1.059795
14,NOS23_cPRC,16,1.164968
14,NOS23_cPRC,17,1.118108
14,NOS23_cPRC,18,1.248123
14,NOS23_cPRC,19,1.023622
14,NOS23_cPRC,20,1.066702
14,NOS23_cPRC,21,1.01001
14,NOS23_cPRC,22,1.005213
14,NOS23_cPRC,23,0.928753
14,NOS23_cPRC,24,1.018074
15,WT_cPRC,2,0.875338
15,WT_cPRC,3,1.029259
15,WT_cPRC,4,0.970296
15,WT_cPRC,5,0.941963
15,WT_cPRC,6,1.219836
15,WT_cPRC,7,0.992572
15,WT_cPRC,8,0.895101
15,WT_cPRC,9,1.089092
15,NOS23_cPRC,10,1.000165
15,NOS23_cPRC,11,0.970563
15,NOS23_cPRC,12,1.007233
15,NOS23_cPRC,13,1.019936
15,NOS23_cPRC,14,1.12469
15,NOS23_cPRC,15,1.047613
15,NOS23_cPRC,16,1.15924
15,NOS23_cPRC,17,1.121556
15,NOS23_cPRC,18,1.211554
15,NOS23_cPRC,19,1.017355
15,NOS23_cPRC,20,1.059138
15,NOS23_cPRC,21,1.010298
15,NOS23_cPRC,22,1.015397
15,NOS23_cPRC,23,0.92027
15,NOS23_cPRC,24,1.0278
16,WT_cPRC,2,0.857533
16,WT_cPRC,3,1.051071
16,WT_cPRC,4,0.967246
16,WT_cPRC,5,0.955191
16,WT_cPRC,6,1.201214
16,WT_cPRC,7,0.994162
16,WT_cPRC,8,0.898235
16,WT_cPRC,9,1.12865
16,NOS23_cPRC,10,1.010205
16,NOS23_cPRC,11,0.965683
16,NOS23_cPRC,12,1.013214
16,NOS23_cPRC,13,1.013752
16,NOS23_cPRC,14,1.121706
16,NOS23_cPRC,15,1.034602
16,NOS23_cPRC,16,1.144192
16,NOS23_cPRC,17,1.1293
16,NOS23_cPRC,18,1.194042
16,NOS23_cPRC,19,1.010278
16,NOS23_cPRC,20,1.064297
16,NOS23_cPRC,21,1.00487
16,NOS23_cPRC,22,1.032614
16,NOS23_cPRC,23,0.908292
16,NOS23_cPRC,24,1.030284
17,WT_cPRC,2,0.844452
17,WT_cPRC,3,1.064552
17,WT_cPRC,4,0.956264
17,WT_cPRC,5,0.958424
17,WT_cPRC,6,1.189651
17,WT_cPRC,7,0.998596
17,WT_cPRC,8,0.894945
17,WT_cPRC,9,1.12101
17,NOS23_cPRC,10,1.023116
17,NOS23_cPRC,11,0.953356
17,NOS23_cPRC,12,1.024488
17,NOS23_cPRC,13,1.014317
17,NOS23_cPRC,14,1.133109
17,NOS23_cPRC,15,1.026092
17,NOS23_cPRC,16,1.13701
17,NOS23_cPRC,17,1.135915
17,NOS23_cPRC,18,1.156571
17,NOS23_cPRC,19,1.018068
17,NOS23_cPRC,20,1.050316
17,NOS23_cPRC,21,1.014797
17,NOS23_cPRC,22,1.041826
17,NOS23_cPRC,23,0.888834
17,NOS23_cPRC,24,1.046347
18,WT_cPRC,2,0.854463
18,WT_cPRC,3,1.063152
18,WT_cPRC,4,0.955315
18,WT_cPRC,5,0.948851
18,WT_cPRC,6,1.189458
18,WT_cPRC,7,1.002232
18,WT_cPRC,8,0.890276
18,WT_cPRC,9,1.135218
18,NOS23_cPRC,10,1.012181
18,NOS23_cPRC,11,0.936516
18,NOS23_cPRC,12,1.018689
18,NOS23_cPRC,13,1.01516
18,NOS23_cPRC,14,1.137917
18,NOS23_cPRC,15,1.015266
18,NOS23_cPRC,16,1.123548
18,NOS23_cPRC,17,1.132625
18,NOS23_cPRC,18,1.152974
18,NOS23_cPRC,19,1.017581
18,NOS23_cPRC,20,1.057888
18,NOS23_cPRC,21,1.015085
18,NOS23_cPRC,22,1.041322
18,NOS23_cPRC,23,0.885813
18,NOS23_cPRC,24,1.04799
19,WT_cPRC,2,0.850515
19,WT_cPRC,3,1.071187
19,WT_cPRC,4,0.956142
19,WT_cPRC,5,0.947333
19,WT_cPRC,6,1.178208
19,WT_cPRC,7,1.015414
19,WT_cPRC,8,0.886669
19,WT_cPRC,9,1.144012
19,NOS23_cPRC,10,1.014545
19,NOS23_cPRC,11,0.923254
19,NOS23_cPRC,12,1.002283
19,NOS23_cPRC,13,1.021492
19,NOS23_cPRC,14,1.150764
19,NOS23_cPRC,15,1.013288
19,NOS23_cPRC,16,1.11081
19,NOS23_cPRC,17,1.131846
19,NOS23_cPRC,18,1.1414
19,NOS23_cPRC,19,1.012582
19,NOS23_cPRC,20,1.065148
19,NOS23_cPRC,21,1.014527
19,NOS23_cPRC,22,1.04791
19,NOS23_cPRC,23,0.906291
19,NOS23_cPRC,24,1.056676
20,WT_cPRC,2,0.843372
20,WT_cPRC,3,1.0900589999999999
20,WT_cPRC,4,0.966469
20,WT_cPRC,5,0.943661
20,WT_cPRC,6,1.173872
20,WT_cPRC,7,1.017655
20,WT_cPRC,8,0.88188
20,WT_cPRC,9,1.123163
20,NOS23_cPRC,10,1.015802
20,NOS23_cPRC,11,0.926476
20,NOS23_cPRC,12,1.014153
20,NOS23_cPRC,13,1.034836
20,NOS23_cPRC,14,1.153786
20,NOS23_cPRC,15,1.005935
20,NOS23_cPRC,16,1.106003
20,NOS23_cPRC,17,1.124522
20,NOS23_cPRC,18,1.129196
20,NOS23_cPRC,19,1.006925
20,NOS23_cPRC,20,1.06244
20,NOS23_cPRC,21,1.007975
20,NOS23_cPRC,22,1.044313
20,NOS23_cPRC,23,0.913546
20,NOS23_cPRC,24,1.054622
21,WT_cPRC,2,0.84334
21,WT_cPRC,3,1.115552
21,WT_cPRC,4,0.96595
21,WT_cPRC,5,0.950802
21,WT_cPRC,6,1.177055
21,WT_cPRC,7,1.021661
21,WT_cPRC,8,0.880572
21,WT_cPRC,9,1.107617
21,NOS23_cPRC,10,1.016905
21,NOS23_cPRC,11,0.914275
21,NOS23_cPRC,12,1.023983
21,NOS23_cPRC,13,1.032646
21,NOS23_cPRC,14,1.184688
21,NOS23_cPRC,15,1.011232
21,NOS23_cPRC,16,1.090095
21,NOS23_cPRC,17,1.123761
21,NOS23_cPRC,18,1.146559
21,NOS23_cPRC,19,1.003243
21,NOS23_cPRC,20,1.075568
21,NOS23_cPRC,21,1.009239
21,NOS23_cPRC,22,1.026748
21,NOS23_cPRC,23,0.91475
21,NOS23_cPRC,24,1.046091
22,WT_cPRC,2,0.846976
22,WT_cPRC,3,1.112004
22,WT_cPRC,4,0.95981
22,WT_cPRC,5,0.959048
22,WT_cPRC,6,1.184884
22,WT_cPRC,7,1.015632
22,WT_cPRC,8,0.885001
22,WT_cPRC,9,1.095507
22,NOS23_cPRC,10,1.004911
22,NOS23_cPRC,11,0.925559
22,NOS23_cPRC,12,1.023447
22,NOS23_cPRC,13,1.030639
22,NOS23_cPRC,14,1.171394
22,NOS23_cPRC,15,1.017599
22,NOS23_cPRC,16,1.069466
22,NOS23_cPRC,17,1.111107
22,NOS23_cPRC,18,1.131668
22,NOS23_cPRC,19,1.006637
22,NOS23_cPRC,20,1.07892
22,NOS23_cPRC,21,1.009759
22,NOS23_cPRC,22,1.014671
22,NOS23_cPRC,23,0.919033
22,NOS23_cPRC,24,1.04181
23,WT_cPRC,2,0.843239
23,WT_cPRC,3,1.133108
23,WT_cPRC,4,0.959081
23,WT_cPRC,5,0.989768
23,WT_cPRC,6,1.185504
23,WT_cPRC,7,1.015514
23,WT_cPRC,8,0.892313
23,WT_cPRC,9,1.081765
23,NOS23_cPRC,10,1.01223
23,NOS23_cPRC,11,0.913416
23,NOS23_cPRC,12,1.012042
23,NOS23_cPRC,13,1.030316
23,NOS23_cPRC,14,1.161759
23,NOS23_cPRC,15,1.015456
23,NOS23_cPRC,16,1.064651
23,NOS23_cPRC,17,1.0996
23,NOS23_cPRC,18,1.126974
23,NOS23_cPRC,19,1.00458
23,NOS23_cPRC,20,1.085324
23,NOS23_cPRC,21,1.011423
23,NOS23_cPRC,22,1.00397
23,NOS23_cPRC,23,0.924105
23,NOS23_cPRC,24,1.046519
24,WT_cPRC,2,0.838447
24,WT_cPRC,3,1.154744
24,WT_cPRC,4,0.953809
24,WT_cPRC,5,0.914955
24,WT_cPRC,6,1.192472
24,WT_cPRC,7,1.014883
24,WT_cPRC,8,0.885226
24,WT_cPRC,9,1.057264
24,NOS23_cPRC,10,0.996148
24,NOS23_cPRC,11,0.931318
24,NOS23_cPRC,12,1.009324
24,NOS23_cPRC,13,1.02943
24,NOS23_cPRC,14,1.161398
24,NOS23_cPRC,15,1.011802
24,NOS23_cPRC,16,1.043843
24,NOS23_cPRC,17,1.087165
24,NOS23_cPRC,18,1.125829
24,NOS23_cPRC,19,1.008832
24,NOS23_cPRC,20,1.078919
24,NOS23_cPRC,21,1.013068
24,NOS23_cPRC,22,0.995003
24,NOS23_cPRC,23,0.926081
24,NOS23_cPRC,24,1.047055
25,WT_cPRC,2,0.851714
25,WT_cPRC,3,1.173315
25,WT_cPRC,4,0.950902
25,WT_cPRC,5,1.057671
25,WT_cPRC,6,1.182027
25,WT_cPRC,7,1.020117
25,WT_cPRC,8,0.899633
25,WT_cPRC,9,1.040526
25,NOS23_cPRC,10,0.994903
25,NOS23_cPRC,11,0.927498
25,NOS23_cPRC,12,0.986655
25,NOS23_cPRC,13,1.022815
25,NOS23_cPRC,14,1.17224
25,NOS23_cPRC,15,1.014238
25,NOS23_cPRC,16,1.025418
25,NOS23_cPRC,17,1.074993
25,NOS23_cPRC,18,1.106251
25,NOS23_cPRC,19,1.001824
25,NOS23_cPRC,20,1.068147
25,NOS23_cPRC,21,1.015698
25,NOS23_cPRC,22,0.987007
25,NOS23_cPRC,23,0.913978
25,NOS23_cPRC,24,1.03562
26,WT_cPRC,2,0.855814
26,WT_cPRC,3,1.181896
26,WT_cPRC,4,0.95033
26,WT_cPRC,5,1.06768
26,WT_cPRC,6,1.17357
26,WT_cPRC,7,1.019207
26,WT_cPRC,8,0.920357
26,WT_cPRC,9,1.03462
26,NOS23_cPRC,10,0.993515
26,NOS23_cPRC,11,0.937587
26,NOS23_cPRC,12,0.980765
26,NOS23_cPRC,13,1.025098
26,NOS23_cPRC,14,1.167128
26,NOS23_cPRC,15,1.022878
26,NOS23_cPRC,16,1.019941
26,NOS23_cPRC,17,1.070618
26,NOS23_cPRC,18,1.094101
26,NOS23_cPRC,19,1.003415
26,NOS23_cPRC,20,1.06588
26,NOS23_cPRC,21,1.014704
26,NOS23_cPRC,22,0.986188
26,NOS23_cPRC,23,0.933053
26,NOS23_cPRC,24,1.035476
27,WT_cPRC,2,0.860586
27,WT_cPRC,3,1.198901
27,WT_cPRC,4,0.951714
27,WT_cPRC,5,1.069292
27,WT_cPRC,6,1.170655
27,WT_cPRC,7,1.018131
27,WT_cPRC,8,0.933157
27,WT_cPRC,9,1.020212
27,NOS23_cPRC,10,0.98675
27,NOS23_cPRC,11,0.948987
27,NOS23_cPRC,12,0.987544
27,NOS23_cPRC,13,1.020359
27,NOS23_cPRC,14,1.140122
27,NOS23_cPRC,15,1.016338
27,NOS23_cPRC,16,1.018206
27,NOS23_cPRC,17,1.061351
27,NOS23_cPRC,18,1.105817
27,NOS23_cPRC,19,1.004916
27,NOS23_cPRC,20,1.045625
27,NOS23_cPRC,21,1.020847
27,NOS23_cPRC,22,0.994962
27,NOS23_cPRC,23,0.944152
27,NOS23_cPRC,24,1.037341
28,WT_cPRC,2,0.849459
28,WT_cPRC,3,1.202893
28,WT_cPRC,4,0.950533
28,WT_cPRC,5,1.067615
28,WT_cPRC,6,1.155859
28,WT_cPRC,7,1.019183
28,WT_cPRC,8,0.934431
28,WT_cPRC,9,1.01349
28,NOS23_cPRC,10,0.992231
28,NOS23_cPRC,11,0.950637
28,NOS23_cPRC,12,0.976391
28,NOS23_cPRC,13,1.019595
28,NOS23_cPRC,14,1.132054
28,NOS23_cPRC,15,1.015085
28,NOS23_cPRC,16,1.024185
28,NOS23_cPRC,17,1.050719
28,NOS23_cPRC,18,1.099175
28,NOS23_cPRC,19,0.998162
28,NOS23_cPRC,20,1.043425
28,NOS23_cPRC,21,1.018635
28,NOS23_cPRC,22,0.982914
28,NOS23_cPRC,23,0.928355
28,NOS23_cPRC,24,1.038783
29,WT_cPRC,2,0.845812
29,WT_cPRC,3,1.205654
29,WT_cPRC,4,0.953996
29,WT_cPRC,5,1.055799
29,WT_cPRC,6,1.155059
29,WT_cPRC,7,1.0172620000000001
29,WT_cPRC,8,0.942954
29,WT_cPRC,9,0.992166
29,NOS23_cPRC,10,0.996631
29,NOS23_cPRC,11,0.959385
29,NOS23_cPRC,12,1.001323
29,NOS23_cPRC,13,1.027983
29,NOS23_cPRC,14,1.127892
29,NOS23_cPRC,15,1.000406
29,NOS23_cPRC,16,1.041451
29,NOS23_cPRC,17,1.050693
29,NOS23_cPRC,18,1.077368
29,NOS23_cPRC,19,0.99629
29,NOS23_cPRC,20,1.045525
29,NOS23_cPRC,21,1.019277
29,NOS23_cPRC,22,0.975774
29,NOS23_cPRC,23,0.935411
29,NOS23_cPRC,24,1.047683
30,WT_cPRC,2,0.852441
30,WT_cPRC,3,1.191091
30,WT_cPRC,4,0.955326
30,WT_cPRC,5,1.009014
30,WT_cPRC,6,1.145135
30,WT_cPRC,7,1.026379
30,WT_cPRC,8,0.953815
30,WT_cPRC,9,0.993063
30,NOS23_cPRC,10,0.9836
30,NOS23_cPRC,11,0.955739
30,NOS23_cPRC,12,0.969572
30,NOS23_cPRC,13,1.013269
30,NOS23_cPRC,14,1.117592
30,NOS23_cPRC,15,1.011232
30,NOS23_cPRC,16,1.057791
30,NOS23_cPRC,17,1.048881
30,NOS23_cPRC,18,1.071001
30,NOS23_cPRC,19,0.995797
30,NOS23_cPRC,20,1.042266
30,NOS23_cPRC,21,1.00198
30,NOS23_cPRC,22,0.987958
30,NOS23_cPRC,23,0.933477
30,NOS23_cPRC,24,1.048621
31,WT_cPRC,2,0.853447
31,WT_cPRC,3,1.168444
31,WT_cPRC,4,0.953365
31,WT_cPRC,5,1.02108
31,WT_cPRC,6,1.137727
31,WT_cPRC,7,1.033377
31,WT_cPRC,8,0.966384
31,WT_cPRC,9,0.995654
31,NOS23_cPRC,10,0.972451
31,NOS23_cPRC,11,0.958015
31,NOS23_cPRC,12,0.977118
31,NOS23_cPRC,13,1.015977
31,NOS23_cPRC,14,1.104431
31,NOS23_cPRC,15,1.018644
31,NOS23_cPRC,16,1.061386
31,NOS23_cPRC,17,1.065402
31,NOS23_cPRC,18,1.079448
31,NOS23_cPRC,19,0.996194
31,NOS23_cPRC,20,1.040779
31,NOS23_cPRC,21,0.999071
31,NOS23_cPRC,22,0.9949
31,NOS23_cPRC,23,0.946326
31,NOS23_cPRC,24,1.043132
32,WT_cPRC,2,0.870816
32,WT_cPRC,3,1.164368
32,WT_cPRC,4,0.940603
32,WT_cPRC,5,1.03462
32,WT_cPRC,6,1.122077
32,WT_cPRC,7,1.038447
32,WT_cPRC,8,0.978982
32,WT_cPRC,9,0.987739
32,NOS23_cPRC,10,0.972396
32,NOS23_cPRC,11,0.947714
32,NOS23_cPRC,12,0.958328
32,NOS23_cPRC,13,1.007295
32,NOS23_cPRC,14,1.100858
32,NOS23_cPRC,15,1.024692
32,NOS23_cPRC,16,1.067321
32,NOS23_cPRC,17,1.043736
32,NOS23_cPRC,18,1.074429
32,NOS23_cPRC,19,0.99315
32,NOS23_cPRC,20,1.029134
32,NOS23_cPRC,21,0.994098
32,NOS23_cPRC,22,1.003916
32,NOS23_cPRC,23,0.956155
32,NOS23_cPRC,24,1.045902
33,WT_cPRC,2,0.888017
33,WT_cPRC,3,1.157729
33,WT_cPRC,4,0.944302
33,WT_cPRC,5,1.038301
33,WT_cPRC,6,1.113601
33,WT_cPRC,7,1.044443
33,WT_cPRC,8,0.978796
33,WT_cPRC,9,0.969578
33,NOS23_cPRC,10,0.970284
33,NOS23_cPRC,11,0.946865
33,NOS23_cPRC,12,0.950913
33,NOS23_cPRC,13,1.018664
33,NOS23_cPRC,14,1.092553
33,NOS23_cPRC,15,1.033712
33,NOS23_cPRC,16,1.048953
33,NOS23_cPRC,17,1.042362
33,NOS23_cPRC,18,1.085271
33,NOS23_cPRC,19,0.992615
33,NOS23_cPRC,20,1.037665
33,NOS23_cPRC,21,0.990074
33,NOS23_cPRC,22,1.010281
33,NOS23_cPRC,23,0.952569
33,NOS23_cPRC,24,1.028534
34,WT_cPRC,2,0.904287
34,WT_cPRC,3,1.166306
34,WT_cPRC,4,0.961454
