frame,genotype,sample,intensity
8,NOS23_INRGWa,52,1.072894
8,NOS23_INRGWa,53,1.044977
8,NOS23_INRGWa,54,1.010386
8,NOS23_INRGWa,55,0.972578
8,NOS23_INRGWa,56,1.00121
9,WT_INRGWa,5,1.174679
9,WT_INRGWa,6,1.307103
9,WT_INRGWa,7,1.019647
9,WT_INRGWa,8,1.030834
9,WT_INRGWa,9,1.072711
9,WT_INRGWa,10,0.9996
9,WT_INRGWa,11,1.032863
9,WT_INRGWa,12,1.034946
9,NOS23_INRGWa,35,0.97216
9,NOS23_INRGWa,36,0.949161
9,NOS23_INRGWa,37,1.00521
9,NOS23_INRGWa,38,1.0952
9,NOS23_INRGWa,39,0.991629
9,NOS23_INRGWa,40,1.073491
9,NOS23_INRGWa,41,1.029623
9,NOS23_INRGWa,42,1.009592
9,NOS23_INRGWa,43,1.016249
9,NOS23_INRGWa,44,1.032485
9,NOS23_INRGWa,45,1.000227
9,NOS23_INRGWa,46,0.963863
9,NOS23_INRGWa,47,1.014537
9,NOS23_INRGWa,48,0.957526
9,NOS23_INRGWa,49,1.016574
9,NOS23_INRGWa,50,0.96849
9,NOS23_INRGWa,51,1.029296
9,NOS23_INRGWa,52,1.050034
9,NOS23_INRGWa,53,1.036373
9,NOS23_INRGWa,54,0.991147
9,NOS23_INRGWa,55,0.960641
9,NOS23_INRGWa,56,1.028938
10,WT_INRGWa,5,1.16806
10,WT_INRGWa,6,1.280494
10,WT_INRGWa,7,0.9784
10,WT_INRGWa,8,1.018336
10,WT_INRGWa,9,1.117595
10,WT_INRGWa,10,1.007592
10,WT_INRGWa,11,1.033318
10,WT_INRGWa,12,1.044852
10,NOS23_INRGWa,35,0.988155
10,NOS23_INRGWa,36,0.95938
10,NOS23_INRGWa,37,1.016911
10,NOS23_INRGWa,38,1.079746
10,NOS23_INRGWa,39,0.992438
10,NOS23_INRGWa,40,1.073816
10,NOS23_INRGWa,41,1.01403
10,NOS23_INRGWa,42,1.007378
10,NOS23_INRGWa,43,1.036012
10,NOS23_INRGWa,44,1.024311
10,NOS23_INRGWa,45,0.974795
10,NOS23_INRGWa,46,0.957425
10,NOS23_INRGWa,47,1.000626
10,NOS23_INRGWa,48,1.004859
10,NOS23_INRGWa,49,1.018692
10,NOS23_INRGWa,50,1.02848
10,NOS23_INRGWa,51,1.026572
10,NOS23_INRGWa,52,1.047575
10,NOS23_INRGWa,53,1.033456
10,NOS23_INRGWa,54,0.984209
10,NOS23_INRGWa,55,0.983098
10,NOS23_INRGWa,56,1.013539
11,WT_INRGWa,5,1.172622
11,WT_INRGWa,6,1.267873
11,WT_INRGWa,7,0.963726
11,WT_INRGWa,8,1.001427
11,WT_INRGWa,9,1.133685
11,WT_INRGWa,10,1.004795
11,WT_INRGWa,11,1.021952
11,WT_INRGWa,12,1.028892
11,NOS23_INRGWa,35,0.999948
11,NOS23_INRGWa,36,0.954735
11,NOS23_INRGWa,37,1.007457
11,NOS23_INRGWa,38,1.077869
11,NOS23_INRGWa,39,1.009206
11,NOS23_INRGWa,40,1.059267
11,NOS23_INRGWa,41,1.023973
11,NOS23_INRGWa,42,1.041318
11,NOS23_INRGWa,43,1.05561
11,NOS23_INRGWa,44,0.994143
11,NOS23_INRGWa,45,1.009969
11,NOS23_INRGWa,46,0.972017
11,NOS23_INRGWa,47,1.029497
11,NOS23_INRGWa,48,0.947484
11,NOS23_INRGWa,49,1.023029
11,NOS23_INRGWa,50,1.02939
11,NOS23_INRGWa,51,1.041091
11,NOS23_INRGWa,52,1.023464
11,NOS23_INRGWa,53,1.026135
11,NOS23_INRGWa,54,0.988125
11,NOS23_INRGWa,55,0.977956
11,NOS23_INRGWa,56,1.007956
12,WT_INRGWa,5,1.142301
12,WT_INRGWa,6,1.264638
12,WT_INRGWa,7,0.922923
12,WT_INRGWa,8,0.999265
12,WT_INRGWa,9,1.083149
12,WT_INRGWa,10,1.010689
12,WT_INRGWa,11,1.028264
12,WT_INRGWa,12,1.008347
12,NOS23_INRGWa,35,0.996925
12,NOS23_INRGWa,36,0.965082
12,NOS23_INRGWa,37,1.023712
12,NOS23_INRGWa,38,1.079291
12,NOS23_INRGWa,39,1.002327
12,NOS23_INRGWa,40,1.071464
12,NOS23_INRGWa,41,1.020492
12,NOS23_INRGWa,42,1.015789
12,NOS23_INRGWa,43,1.088549
12,NOS23_INRGWa,44,1.016601
12,NOS23_INRGWa,45,0.997395
12,NOS23_INRGWa,46,0.955236
12,NOS23_INRGWa,47,1.024465
12,NOS23_INRGWa,48,0.962638
12,NOS23_INRGWa,49,1.006959
12,NOS23_INRGWa,50,1.047855
12,NOS23_INRGWa,51,0.999764
12,NOS23_INRGWa,52,1.001966
12,NOS23_INRGWa,53,1.039202
12,NOS23_INRGWa,54,0.992679
12,NOS23_INRGWa,55,0.982743
12,NOS23_INRGWa,56,1.002605
13,WT_INRGWa,5,1.13859
13,WT_INRGWa,6,1.269513
13,WT_INRGWa,7,0.892865
13,WT_INRGWa,8,1.010941
13,WT_INRGWa,9,1.078159
13,WT_INRGWa,10,1.001032
13,WT_INRGWa,11,1.03744
13,WT_INRGWa,12,1.05164
13,NOS23_INRGWa,35,0.970914
13,NOS23_INRGWa,36,0.971617
13,NOS23_INRGWa,37,1.014196
13,NOS23_INRGWa,38,1.083855
13,NOS23_INRGWa,39,1.014239
13,NOS23_INRGWa,40,1.055539
13,NOS23_INRGWa,41,1.015051
13,NOS23_INRGWa,42,1.00123
13,NOS23_INRGWa,43,1.093846
13,NOS23_INRGWa,44,1.022415
13,NOS23_INRGWa,45,1.001586
13,NOS23_INRGWa,46,0.960773
13,NOS23_INRGWa,47,1.036323
13,NOS23_INRGWa,48,0.967677
13,NOS23_INRGWa,49,1.012708
13,NOS23_INRGWa,50,1.051425
13,NOS23_INRGWa,51,1.026679
13,NOS23_INRGWa,52,0.961855
13,NOS23_INRGWa,53,1.030422
13,NOS23_INRGWa,54,0.962288
13,NOS23_INRGWa,55,0.983393
13,NOS23_INRGWa,56,0.998604
14,WT_INRGWa,5,1.119628
14,WT_INRGWa,6,1.253611
14,WT_INRGWa,7,0.898371
14,WT_INRGWa,8,1.054359
14,WT_INRGWa,9,1.064666
14,WT_INRGWa,10,1.001965
14,WT_INRGWa,11,1.025574
14,WT_INRGWa,12,1.038844
14,NOS23_INRGWa,35,0.990231
14,NOS23_INRGWa,36,0.958803
14,NOS23_INRGWa,37,1.015288
14,NOS23_INRGWa,38,1.083855
14,NOS23_INRGWa,39,1.015453
14,NOS23_INRGWa,40,1.043857
14,NOS23_INRGWa,41,1.02906
14,NOS23_INRGWa,42,1.032169
14,NOS23_INRGWa,43,1.103206
14,NOS23_INRGWa,44,0.991742
14,NOS23_INRGWa,45,0.999943
14,NOS23_INRGWa,46,0.954206
14,NOS23_INRGWa,47,1.051364
14,NOS23_INRGWa,48,0.953171
14,NOS23_INRGWa,49,1.016137
14,NOS23_INRGWa,50,1.045365
14,NOS23_INRGWa,51,1.010959
14,NOS23_INRGWa,52,0.965631
14,NOS23_INRGWa,53,1.032931
14,NOS23_INRGWa,54,0.994637
14,NOS23_INRGWa,55,0.977779
14,NOS23_INRGWa,56,1.029869
15,WT_INRGWa,5,1.130584
15,WT_INRGWa,6,1.273796
15,WT_INRGWa,7,0.893842
15,WT_INRGWa,8,1.149628
15,WT_INRGWa,9,1.052802
15,WT_INRGWa,10,1.013086
15,WT_INRGWa,11,1.063686
15,WT_INRGWa,12,1.024948
15,NOS23_INRGWa,35,1.019667
15,NOS23_INRGWa,36,0.956272
15,NOS23_INRGWa,37,1.010078
15,NOS23_INRGWa,38,1.09139
15,NOS23_INRGWa,39,1.01262
15,NOS23_INRGWa,40,1.069246
15,NOS23_INRGWa,41,1.014405
15,NOS23_INRGWa,42,1.054501
15,NOS23_INRGWa,43,1.097991
15,NOS23_INRGWa,44,1.017696
15,NOS23_INRGWa,45,0.980799
15,NOS23_INRGWa,46,0.949742
15,NOS23_INRGWa,47,1.054397
15,NOS23_INRGWa,48,0.966885
15,NOS23_INRGWa,49,1.010388
15,NOS23_INRGWa,50,1.05208
15,NOS23_INRGWa,51,1.006541
15,NOS23_INRGWa,52,0.974525
15,NOS23_INRGWa,53,1.02313
15,NOS23_INRGWa,54,1.004171
15,NOS23_INRGWa,55,0.976006
15,NOS23_INRGWa,56,1.020517
16,WT_INRGWa,5,1.124547
16,WT_INRGWa,6,1.281861
16,WT_INRGWa,7,0.867402
16,WT_INRGWa,8,1.204636
16,WT_INRGWa,9,1.032002
16,WT_INRGWa,10,1.007925
16,WT_INRGWa,11,1.067677
16,WT_INRGWa,12,1.037698
16,NOS23_INRGWa,35,0.990166
16,NOS23_INRGWa,36,0.956945
16,NOS23_INRGWa,37,1.024492
16,NOS23_INRGWa,38,1.077571
16,NOS23_INRGWa,39,1.000101
16,NOS23_INRGWa,40,1.054793
16,NOS23_INRGWa,41,1.022973
16,NOS23_INRGWa,42,1.028578
16,NOS23_INRGWa,43,1.114515
16,NOS23_INRGWa,44,1.043356
16,NOS23_INRGWa,45,0.997508
16,NOS23_INRGWa,46,0.958026
16,NOS23_INRGWa,47,1.06291
16,NOS23_INRGWa,48,0.970161
16,NOS23_INRGWa,49,1.014053
16,NOS23_INRGWa,50,1.04794
16,NOS23_INRGWa,51,1.010487
16,NOS23_INRGWa,52,0.991196
16,NOS23_INRGWa,53,1.022022
16,NOS23_INRGWa,54,0.97361
16,NOS23_INRGWa,55,0.984694
16,NOS23_INRGWa,56,1.038615
17,WT_INRGWa,5,1.12003
17,WT_INRGWa,6,1.265139
17,WT_INRGWa,7,0.869334
17,WT_INRGWa,8,1.227815
17,WT_INRGWa,9,1.007867
17,WT_INRGWa,10,1.017682
17,WT_INRGWa,11,1.064229
17,WT_INRGWa,12,1.010594
17,NOS23_INRGWa,35,1.018785
17,NOS23_INRGWa,36,0.965402
17,NOS23_INRGWa,37,1.02262
17,NOS23_INRGWa,38,1.026103
17,NOS23_INRGWa,39,0.99216
17,NOS23_INRGWa,40,1.084541
17,NOS23_INRGWa,41,1.023139
17,NOS23_INRGWa,42,0.96424
17,NOS23_INRGWa,43,1.092721
17,NOS23_INRGWa,44,1.011545
17,NOS23_INRGWa,45,0.979213
17,NOS23_INRGWa,46,0.992103
17,NOS23_INRGWa,47,1.049555
17,NOS23_INRGWa,48,0.981283
17,NOS23_INRGWa,49,1.025483
17,NOS23_INRGWa,50,1.034625
17,NOS23_INRGWa,51,1.002488
17,NOS23_INRGWa,52,0.990704
17,NOS23_INRGWa,53,1.03156
17,NOS23_INRGWa,54,0.998638
17,NOS23_INRGWa,55,0.99314499999999994
17,NOS23_INRGWa,56,1.028892
18,WT_INRGWa,5,1.118107
18,WT_INRGWa,6,1.238757
18,WT_INRGWa,7,0.853128
18,WT_INRGWa,8,1.199663
18,WT_INRGWa,9,1.004532
18,WT_INRGWa,10,1.029703
18,WT_INRGWa,11,1.050238
18,WT_INRGWa,12,1.020546
18,NOS23_INRGWa,35,0.998819
18,NOS23_INRGWa,36,0.945701
18,NOS23_INRGWa,37,1.017223
18,NOS23_INRGWa,38,0.917937
18,NOS23_INRGWa,39,1.011937
18,NOS23_INRGWa,40,1.085287
18,NOS23_INRGWa,41,1.001897
18,NOS23_INRGWa,42,0.991097
18,NOS23_INRGWa,43,1.085502
18,NOS23_INRGWa,44,1.033875
18,NOS23_INRGWa,45,1.007137
18,NOS23_INRGWa,46,0.978026
18,NOS23_INRGWa,47,1.036759
18,NOS23_INRGWa,48,0.97556
18,NOS23_INRGWa,49,1.022424
18,NOS23_INRGWa,50,1.056717
18,NOS23_INRGWa,51,0.995711
18,NOS23_INRGWa,52,0.983799
18,NOS23_INRGWa,53,1.029926
18,NOS23_INRGWa,54,0.996637
18,NOS23_INRGWa,55,0.980498
18,NOS23_INRGWa,56,1.032055
19,WT_INRGWa,5,1.096328
19,WT_INRGWa,6,1.219711
19,WT_INRGWa,7,0.851419
19,WT_INRGWa,8,1.161391
19,WT_INRGWa,9,0.989664
19,WT_INRGWa,10,1.03896
19,WT_INRGWa,11,1.070324
19,WT_INRGWa,12,1.006283
19,NOS23_INRGWa,35,1.00131
19,NOS23_INRGWa,36,0.940351
19,NOS23_INRGWa,37,1.011607
19,NOS23_INRGWa,38,0.925102
19,NOS23_INRGWa,39,1.00263
19,NOS23_INRGWa,40,1.060318
19,NOS23_INRGWa,41,1.018011
19,NOS23_INRGWa,42,1.012002
19,NOS23_INRGWa,43,1.082675
19,NOS23_INRGWa,44,1.008216
19,NOS23_INRGWa,45,0.963806
19,NOS23_INRGWa,46,0.982318
19,NOS23_INRGWa,47,1.054587
19,NOS23_INRGWa,48,0.972104
19,NOS23_INRGWa,49,1.017347
19,NOS23_INRGWa,50,0.942273
19,NOS23_INRGWa,51,1.008214
19,NOS23_INRGWa,52,0.994927
19,NOS23_INRGWa,53,1.027272
19,NOS23_INRGWa,54,0.98506
19,NOS23_INRGWa,55,0.98168
19,NOS23_INRGWa,56,1.021401
20,WT_INRGWa,5,1.087518
20,WT_INRGWa,6,1.160295
20,WT_INRGWa,7,0.853239
20,WT_INRGWa,8,1.12727
20,WT_INRGWa,9,0.97976
20,WT_INRGWa,10,1.033332
20,WT_INRGWa,11,1.059825
20,WT_INRGWa,12,1.002476
20,NOS23_INRGWa,35,0.991529
20,NOS23_INRGWa,36,0.938333
20,NOS23_INRGWa,37,1.011294
20,NOS23_INRGWa,38,1.02471
20,NOS23_INRGWa,39,0.992236
20,NOS23_INRGWa,40,1.058942
20,NOS23_INRGWa,41,1.003335
20,NOS23_INRGWa,42,0.960846
20,NOS23_INRGWa,43,1.096454
20,NOS23_INRGWa,44,1.02132
20,NOS23_INRGWa,45,1.011555
20,NOS23_INRGWa,46,0.993691
20,NOS23_INRGWa,47,1.070172
20,NOS23_INRGWa,48,0.974228
20,NOS23_INRGWa,49,1.00827
20,NOS23_INRGWa,50,0.891857
20,NOS23_INRGWa,51,1.019409
20,NOS23_INRGWa,52,0.979196
20,NOS23_INRGWa,53,1.022839
20,NOS23_INRGWa,54,0.997787
20,NOS23_INRGWa,55,0.983098
20,NOS23_INRGWa,56,1.034614
21,WT_INRGWa,5,1.07361
21,WT_INRGWa,6,1.137331
21,WT_INRGWa,7,0.850686
21,WT_INRGWa,8,1.12113
21,WT_INRGWa,9,0.981822
21,WT_INRGWa,10,1.039692
21,WT_INRGWa,11,1.057569
21,WT_INRGWa,12,1.00055
21,NOS23_INRGWa,35,1.004268
21,NOS23_INRGWa,36,0.952524
21,NOS23_INRGWa,37,1.015663
21,NOS23_INRGWa,38,1.018326
21,NOS23_INRGWa,39,1.007916
21,NOS23_INRGWa,40,1.066799
21,NOS23_INRGWa,41,1.021764
21,NOS23_INRGWa,42,0.99031
21,NOS23_INRGWa,43,1.096563
21,NOS23_INRGWa,44,1.052161
21,NOS23_INRGWa,45,1.010479
21,NOS23_INRGWa,46,1.012918
21,NOS23_INRGWa,47,1.080357
21,NOS23_INRGWa,48,0.963933
21,NOS23_INRGWa,49,1.011868
21,NOS23_INRGWa,50,0.92267
21,NOS23_INRGWa,51,1.018101
21,NOS23_INRGWa,52,0.991419
21,NOS23_INRGWa,53,1.029372
21,NOS23_INRGWa,54,0.992807
21,NOS23_INRGWa,55,0.955676
21,NOS23_INRGWa,56,1.014469
22,WT_INRGWa,5,1.076785
22,WT_INRGWa,6,1.14658
22,WT_INRGWa,7,0.849909
22,WT_INRGWa,8,1.092977
22,WT_INRGWa,9,0.965681
22,WT_INRGWa,10,1.037927
22,WT_INRGWa,11,1.071343
22,WT_INRGWa,12,1.020637
22,NOS23_INRGWa,35,1.02832
22,NOS23_INRGWa,36,0.955375
22,NOS23_INRGWa,37,1.005023
22,NOS23_INRGWa,38,1.019336
22,NOS23_INRGWa,39,0.998078
22,NOS23_INRGWa,40,1.058406
22,NOS23_INRGWa,41,1.013071
22,NOS23_INRGWa,42,1.006985
22,NOS23_INRGWa,43,1.110617
22,NOS23_INRGWa,44,1.039016
22,NOS23_INRGWa,45,0.993316
22,NOS23_INRGWa,46,0.984678
22,NOS23_INRGWa,47,1.073218
22,NOS23_INRGWa,48,0.989706
22,NOS23_INRGWa,49,1.009716
22,NOS23_INRGWa,50,0.981322
22,NOS23_INRGWa,51,1.002616
22,NOS23_INRGWa,52,0.98143
22,NOS23_INRGWa,53,1.012805
22,NOS23_INRGWa,54,0.979101
22,NOS23_INRGWa,55,0.965191
22,NOS23_INRGWa,56,0.99558
23,WT_INRGWa,5,1.059613
23,WT_INRGWa,6,1.125393
23,WT_INRGWa,7,0.829175
23,WT_INRGWa,8,1.082901
23,WT_INRGWa,9,0.977749
23,WT_INRGWa,10,1.046918
23,WT_INRGWa,11,1.044728
23,WT_INRGWa,12,0.999129
23,NOS23_INRGWa,35,1.020731
23,NOS23_INRGWa,36,1.014191
23,NOS23_INRGWa,37,1.00883
23,NOS23_INRGWa,38,1.033255
23,NOS23_INRGWa,39,1.006323
23,NOS23_INRGWa,40,1.09823
23,NOS23_INRGWa,41,1.041922
23,NOS23_INRGWa,42,0.996852
23,NOS23_INRGWa,43,1.114076
23,NOS23_INRGWa,44,1.039269
23,NOS23_INRGWa,45,0.993543
23,NOS23_INRGWa,46,1.036009
23,NOS23_INRGWa,47,1.041736
23,NOS23_INRGWa,48,0.940753
23,NOS23_INRGWa,49,1.00743
23,NOS23_INRGWa,50,1.010314
23,NOS23_INRGWa,51,0.998692
23,NOS23_INRGWa,52,0.978212
23,NOS23_INRGWa,53,1.015722
23,NOS23_INRGWa,54,0.970801
23,NOS23_INRGWa,55,0.968796
23,NOS23_INRGWa,56,0.967526
24,WT_INRGWa,5,1.045034
24,WT_INRGWa,6,1.081287
24,WT_INRGWa,7,0.845291
24,WT_INRGWa,8,1.062057
24,WT_INRGWa,9,0.993737
24,WT_INRGWa,10,1.02291
24,WT_INRGWa,11,1.053057
24,WT_INRGWa,12,1.019904
24,NOS23_INRGWa,35,1.022392
24,NOS23_INRGWa,36,1.061507
24,NOS23_INRGWa,37,1.010546
24,NOS23_INRGWa,38,1.020175
24,NOS23_INRGWa,39,1.001543
24,NOS23_INRGWa,40,1.076989
24,NOS23_INRGWa,41,1.011591
24,NOS23_INRGWa,42,1.002017
24,NOS23_INRGWa,43,1.1079
24,NOS23_INRGWa,44,1.023342
24,NOS23_INRGWa,45,1.01552
24,NOS23_INRGWa,46,1.006009
24,NOS23_INRGWa,47,1.043218
24,NOS23_INRGWa,48,1.022749
24,NOS23_INRGWa,49,1.013111
24,NOS23_INRGWa,50,1.03242
24,NOS23_INRGWa,51,0.993909
24,NOS23_INRGWa,52,0.995642
24,NOS23_INRGWa,53,1.023276
