genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID28,34.1413597,208.1123465,-208.1123465,0,0,0,dark
NOS,ID28,34.05741768,207.8731376,-207.8731376,-0.08394202,0.2392089,1,dark
NOS,ID28,34.03381156,207.6756182,-207.6756182,-0.10754814,0.4367283,2,dark
NOS,ID28,33.97132026,207.4882629,-207.4882629,-0.17003944,0.6240836,3,dark
NOS,ID28,33.94930394,207.3045878,-207.3045878,-0.19205576,0.8077587,4,dark
NOS,ID28,33.9811942,207.0855683,-207.0855683,-0.1601655,1.0267782,5,dark
NOS,ID28,33.96054919,207.0321987,-207.0321987,-0.18081051,1.0801478,6,dark
NOS,ID28,33.95848717,206.6218243,-206.6218243,-0.18287253,1.4905222,7,dark
NOS,ID28,34.02828334,206.6506415,-206.6506415,-0.11307636,1.461705,8,dark
NOS,ID28,34.03947615,206.4126404,-206.4126404,-0.10188355,1.6997061,9,dark
NOS,ID28,34.01892855,206.2444226,-206.2444226,-0.12243115,1.8679239,10,dark
NOS,ID28,34.02429595,206.1905663,-206.1905663,-0.11706375,1.9217802,11,dark
NOS,ID28,34.06575242,205.9774108,-205.9774108,-0.07560728,2.1349357,12,dark
NOS,ID28,34.05570979,205.9935872,-205.9935872,-0.08564991,2.1187593,13,dark
NOS,ID28,34.04326916,205.9936348,-205.9936348,-0.09809054,2.1187117,14,dark
NOS,ID28,34.18568846,205.8544366,-205.8544366,0.04432876,2.2579099,15,dark
NOS,ID28,34.12387941,205.8904676,-205.8904676,-0.01748029,2.2218789,16,dark
NOS,ID28,34.32719775,206.0027178,-206.0027178,0.18583805,2.1096287,17,dark
NOS,ID28,34.34550464,206.1120118,-206.1120118,0.20414494,2.0003347,18,dark
NOS,ID28,34.41346326,206.0998169,-206.0998169,0.27210356,2.0125296,19,dark
NOS,ID28,34.75757448,206.1785767,-206.1785767,0.61621478,1.9337698,20,dark
NOS,ID28,34.78183149,206.4065657,-206.4065657,0.64047179,1.7057808,21,dark
NOS,ID28,35.05348841,206.5252976,-206.5252976,0.91212871,1.5870489,22,dark
NOS,ID28,35.09898939,206.8068563,-206.8068563,0.95762969,1.3054902,23,dark
NOS,ID28,35.24445118,206.9403469,-206.9403469,1.10309148,1.1719996,24,dark
NOS,ID28,35.50960489,207.1556956,-207.1556956,1.36824519,0.9566509,25,dark
NOS,ID28,35.76925553,207.3623765,-207.3623765,1.62789583,0.74997,26,dark
NOS,ID28,36.03986864,207.7894711,-207.7894711,1.89850894,0.3228754,27,dark
NOS,ID28,36.23094914,208.0555564,-208.0555564,2.08958944,0.0567901,28,dark
NOS,ID28,36.45579108,208.3277821,-208.3277821,2.31443138,-0.2154356,29,dark
NOS,ID28,36.87090033,208.7095005,-208.7095005,2.72954063,-0.597154,30,dark
NOS,ID28,37.12402277,209.1244768,-209.1244768,2.98266307,-1.0121303,31,dark
NOS,ID28,37.40524517,209.3979009,-209.3979009,3.26388547,-1.2855544,32,dark
NOS,ID28,37.81598358,209.9223813,-209.9223813,3.67462388,-1.8100348,33,dark
NOS,ID28,38.13277,210.303157,-210.303157,3.9914103,-2.1908105,34,dark
NOS,ID28,38.420102,210.7145303,-210.7145303,4.2787423,-2.6021838,35,dark
NOS,ID28,38.83370664,211.2438249,-211.2438249,4.69234694,-3.1314784,36,dark
NOS,ID28,39.15967278,211.8141761,-211.8141761,5.01831308,-3.7018296,37,dark
NOS,ID28,39.38217275,212.2299069,-212.2299069,5.24081305,-4.1175604,38,dark
NOS,ID28,39.80912622,212.678666,-212.678666,5.66776652,-4.5663195,39,dark
NOS,ID28,39.97766658,213.3175749,-213.3175749,5.83630688,-5.2052284,40,dark
NOS,ID28,40.15341014,213.9335982,-213.9335982,6.01205044,-5.8212517,41,dark
NOS,ID28,40.34017693,214.4413871,-214.4413871,6.19881723,-6.3290406,42,dark
NOS,ID28,40.56764847,214.9638594,-214.9638594,6.42628877,-6.8515129,43,dark
NOS,ID28,40.86588783,215.5831929,-215.5831929,6.72452813,-7.4708464,44,dark
NOS,ID28,40.9775428,216.1560666,-216.1560666,6.8361831,-8.0437201,45,dark
NOS,ID28,41.16579197,216.6369519,-216.6369519,7.02443227,-8.5246054,46,dark
NOS,ID28,41.25826819,217.1993141,-217.1993141,7.11690849,-9.0869676,47,dark
NOS,ID28,41.4442631,217.9164689,-217.9164689,7.3029034,-9.8041224,48,dark
NOS,ID28,41.53687728,218.5293589,-218.5293589,7.39551758,-10.4170124,49,dark
NOS,ID28,41.69704067,219.0322596,-219.0322596,7.55568097,-10.9199131,50,dark
NOS,ID28,41.89420175,219.6371479,-219.6371479,7.75284205,-11.5248014,51,dark
NOS,ID28,42.02898769,220.0233338,-220.0233338,7.88762799,-11.9109873,52,dark
NOS,ID28,42.20936927,220.4930018,-220.4930018,8.06800957,-12.3806553,53,dark
NOS,ID28,42.32147654,220.8676455,-220.8676455,8.18011684,-12.755299,54,dark
NOS,ID28,42.46290913,221.2058009,-221.2058009,8.32154943,-13.0934544,55,dark
NOS,ID28,42.75615229,221.5480376,-221.5480376,8.61479259,-13.4356911,56,dark
NOS,ID28,43.02577747,221.7976611,-221.7976611,8.88441777,-13.6853146,57,dark
NOS,ID28,43.19419321,222.0652678,-222.0652678,9.05283351,-13.9529213,58,dark
NOS,ID28,43.39948321,222.1885177,-222.1885177,9.25812351,-14.0761712,59,dark
NOS,ID28,43.8270356,222.3230876,-222.3230876,9.6856759,-14.2107411,60,dark
NOS,ID28,44.07405611,222.690862,-222.690862,9.93269641,-14.5785155,61,dark
NOS,ID28,44.17774304,222.7344574,-222.7344574,10.03638334,-14.6221109,62,dark
NOS,ID28,44.61522415,222.8245497,-222.8245497,10.47386445,-14.7122032,63,dark
NOS,ID28,44.64550507,222.8088692,-222.8088692,10.50414537,-14.6965227,64,dark
