genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID20,91.04751171,94.60133727,-94.60133727,0,0,0,dark
NOS,ID20,91.05419015,94.30234467,-94.30234467,0.00667844,0.2989926,1,dark
NOS,ID20,91.03993118,94.18475663,-94.18475663,-0.00758053,0.41658064,2,dark
NOS,ID20,91.06962438,94.00614255,-94.00614255,0.02211267,0.59519472,3,dark
NOS,ID20,91.09272689,93.90144299,-93.90144299,0.04521518,0.69989428,4,dark
NOS,ID20,91.09061526,93.79305648,-93.79305648,0.04310355,0.80828079,5,dark
NOS,ID20,91.07970767,93.64913048,-93.64913048,0.03219596,0.95220679,6,dark
NOS,ID20,91.09127593,93.41309327,-93.41309327,0.04376422,1.188244,7,dark
NOS,ID20,91.04444922,93.23611036,-93.23611036,-0.00306249,1.36522691,8,dark
NOS,ID20,91.1055446,93.10283693,-93.10283693,0.05803289,1.49850034,9,dark
NOS,ID20,91.09799473,93.03724191,-93.03724191,0.05048302,1.56409536,10,dark
NOS,ID20,91.11191187,92.87453897,-92.87453897,0.06440016,1.7267983,11,dark
NOS,ID20,91.02884385,92.71864576,-92.71864576,-0.01866786,1.88269151,12,dark
NOS,ID20,91.05738521,92.58334178,-92.58334178,0.0098735,2.01799549,13,dark
NOS,ID20,91.05475757,92.34346833,-92.34346833,0.00724586,2.25786894,14,dark
NOS,ID20,90.97837956,92.17084936,-92.17084936,-0.06913215,2.43048791,15,dark
NOS,ID20,91.0312035,92.12964761,-92.12964761,-0.01630821,2.47168966,16,dark
NOS,ID20,91.01081723,91.97257516,-91.97257516,-0.03669448,2.62876211,17,dark
NOS,ID20,90.91846589,91.89600325,-91.89600325,-0.12904582,2.70533402,18,dark
NOS,ID20,90.87364357,91.73708169,-91.73708169,-0.17386814,2.86425558,19,dark
NOS,ID20,90.82001319,91.57190611,-91.57190611,-0.22749852,3.02943116,20,dark
NOS,ID20,90.7290308,91.43778479,-91.43778479,-0.31848091,3.16355248,21,dark
NOS,ID20,90.70271083,91.18746136,-91.18746136,-0.34480088,3.41387591,22,dark
NOS,ID20,90.5683762,91.17958389,-91.17958389,-0.47913551,3.42175338,23,dark
NOS,ID20,90.43409169,90.93474297,-90.93474297,-0.61342002,3.6665943,24,dark
NOS,ID20,90.28077129,90.86720135,-90.86720135,-0.76674042,3.73413592,25,dark
NOS,ID20,90.27673462,90.70877662,-90.70877662,-0.77077709,3.89256065,26,dark
NOS,ID20,90.25790864,90.59419724,-90.59419724,-0.78960307,4.00714003,27,dark
NOS,ID20,90.17373934,90.38562766,-90.38562766,-0.87377237,4.21570961,28,dark
NOS,ID20,90.08511224,90.24313124,-90.24313124,-0.96239947,4.35820603,29,dark
NOS,ID20,90.06349797,90.21014981,-90.21014981,-0.98401374,4.39118746,30,dark
NOS,ID20,90.01946305,90.05563335,-90.05563335,-1.02804866,4.54570392,31,dark
NOS,ID20,89.8775124,89.97309174,-89.97309174,-1.16999931,4.62824553,32,dark
NOS,ID20,89.86222814,89.87378956,-89.87378956,-1.18528357,4.72754771,33,dark
NOS,ID20,89.74556283,89.84834319,-89.84834319,-1.30194888,4.75299408,34,dark
NOS,ID20,89.5076188,89.56457963,-89.56457963,-1.53989291,5.03675764,35,dark
NOS,ID20,89.33562955,89.37837063,-89.37837063,-1.71188216,5.22296664,36,dark
NOS,ID20,89.2755048,89.23617032,-89.23617032,-1.77200691,5.36516695,37,dark
NOS,ID20,89.24126596,89.07237515,-89.07237515,-1.80624575,5.52896212,38,dark
NOS,ID20,89.15791292,88.97037172,-88.97037172,-1.88959879,5.63096555,39,dark
NOS,ID20,89.15989227,88.98375583,-88.98375583,-1.88761944,5.61758144,40,dark
NOS,ID20,88.99673169,88.86292691,-88.86292691,-2.05078002,5.73841036,41,dark
NOS,ID20,89.02080471,88.71074836,-88.71074836,-2.026707,5.89058891,42,dark
NOS,ID20,88.93820973,88.53856407,-88.53856407,-2.10930198,6.0627732,43,dark
NOS,ID20,88.8510401,88.58963327,-88.58963327,-2.19647161,6.011704,44,dark
NOS,ID20,88.73366871,88.28922571,-88.28922571,-2.313843,6.31211156,45,dark
NOS,ID20,88.71604583,88.15616483,-88.15616483,-2.33146588,6.44517244,46,dark
NOS,ID20,88.49878705,88.01705314,-88.01705314,-2.54872466,6.58428413,47,dark
NOS,ID20,88.46434442,88.00206327,-88.00206327,-2.58316729,6.599274,48,dark
NOS,ID20,88.29431592,87.91484292,-87.91484292,-2.75319579,6.68649435,49,dark
NOS,ID20,88.23735889,87.87751891,-87.87751891,-2.81015282,6.72381836,50,dark
NOS,ID20,88.23261223,87.79967813,-87.79967813,-2.81489948,6.80165914,51,dark
NOS,ID20,88.14938683,87.57964521,-87.57964521,-2.89812488,7.02169206,52,dark
NOS,ID20,88.16659638,87.45734864,-87.45734864,-2.88091533,7.14398863,53,dark
NOS,ID20,88.13355707,87.32886222,-87.32886222,-2.91395464,7.27247505,54,dark
NOS,ID20,88.01571207,87.20836566,-87.20836566,-3.03179964,7.39297161,55,dark
NOS,ID20,88.03309835,87.14574244,-87.14574244,-3.01441336,7.45559483,56,dark
NOS,ID20,88.01158242,87.14957091,-87.14957091,-3.03592929,7.45176636,57,dark
NOS,ID20,87.98001486,87.04010501,-87.04010501,-3.06749685,7.56123226,58,dark
NOS,ID20,87.9537722,86.97117659,-86.97117659,-3.09373951,7.63016068,59,dark
NOS,ID20,87.98717796,86.93993328,-86.93993328,-3.06033375,7.66140399,60,dark
NOS,ID20,87.95985257,86.87632761,-86.87632761,-3.08765914,7.72500966,61,dark
NOS,ID20,87.88898274,86.78151952,-86.78151952,-3.15852897,7.81981775,62,dark
NOS,ID20,87.95815259,86.58799268,-86.58799268,-3.08935912,8.01334459,63,dark
NOS,ID20,87.90320869,86.55206843,-86.55206843,-3.14430302,8.04926884,64,dark
NOS,ID20,87.88813744,86.38576523,-86.38576523,-3.15937427,8.21557204,65,dark
NOS,ID20,87.88094809,86.29628643,-86.29628643,-3.16656362,8.30505084,66,dark
NOS,ID20,87.92043804,86.20107448,-86.20107448,-3.12707367,8.40026279,67,dark
NOS,ID20,87.90671663,86.16477948,-86.16477948,-3.14079508,8.43655779,68,dark
NOS,ID20,87.95923995,86.15293849,-86.15293849,-3.08827176,8.44839878,69,dark
NOS,ID20,87.9504443,86.01160987,-86.01160987,-3.09706741,8.5897274,70,dark
NOS,ID20,87.97230153,85.92425515,-85.92425515,-3.07521018,8.67708212,71,dark
NOS,ID20,87.98872333,85.95609945,-85.95609945,-3.05878838,8.64523782,72,dark
NOS,ID20,88.00854829,85.81259597,-85.81259597,-3.03896342,8.7887413,73,dark
NOS,ID20,88.07749345,85.7521837,-85.7521837,-2.97001826,8.84915357,74,dark
NOS,ID20,88.0752723,85.63385214,-85.63385214,-2.97223941,8.96748513,75,dark
NOS,ID20,88.13612458,85.53032079,-85.53032079,-2.91138713,9.07101648,76,dark
NOS,ID20,88.08721818,85.34287829,-85.34287829,-2.96029353,9.25845898,77,dark
NOS,ID20,88.11069422,85.34832291,-85.34832291,-2.93681749,9.25301436,78,dark
NOS,ID20,88.18114879,85.18251663,-85.18251663,-2.86636292,9.41882064,79,dark
NOS,ID20,88.1942228,85.09843922,-85.09843922,-2.85328891,9.50289805,80,dark
NOS,ID20,88.20418082,85.07012401,-85.07012401,-2.84333089,9.53121326,81,dark
NOS,ID20,88.28616315,84.96887156,-84.96887156,-2.76134856,9.63246571,82,dark
NOS,ID20,88.20901819,85.05993133,-85.05993133,-2.83849352,9.54140594,83,dark
NOS,ID20,88.350354,84.94662299,-84.94662299,-2.69715771,9.65471428,84,dark
NOS,ID20,88.52021295,84.85805543,-84.85805543,-2.52729876,9.74328184,85,dark
NOS,ID20,88.59971828,84.64366846,-84.64366846,-2.44779343,9.95766881,86,dark
NOS,ID20,88.51590913,84.51887784,-84.51887784,-2.53160258,10.08245943,87,dark
NOS,ID20,88.80452599,84.35197697,-84.35197697,-2.24298572,10.2493603,88,dark
NOS,ID20,88.92289173,84.17568531,-84.17568531,-2.12461998,10.42565196,89,dark
NOS,ID20,88.90824866,84.14451357,-84.14451357,-2.13926305,10.4568237,90,dark
NOS,ID20,89.03705977,84.02760697,-84.02760697,-2.01045194,10.5737303,91,dark
NOS,ID20,89.06865423,84.0084545,-84.0084545,-1.97885748,10.59288277,92,dark
NOS,ID20,89.07086036,83.98332437,-83.98332437,-1.97665135,10.6180129,93,dark
NOS,ID20,89.12291699,83.85988351,-83.85988351,-1.92459472,10.74145376,94,dark
NOS,ID20,89.26080994,83.86567832,-83.86567832,-1.78670177,10.73565895,95,dark
NOS,ID20,89.30638817,83.72680819,-83.72680819,-1.74112354,10.87452908,96,dark
NOS,ID20,89.5197538,83.51996376,-83.51996376,-1.52775791,11.08137351,97,dark
NOS,ID20,89.49731528,83.50182905,-83.50182905,-1.55019643,11.09950822,98,dark
NOS,ID20,89.59749779,83.39572044,-83.39572044,-1.45001392,11.20561683,99,dark
NOS,ID20,89.80678508,83.22684269,-83.22684269,-1.24072663,11.37449458,100,dark
NOS,ID20,89.9239642,83.19470689,-83.19470689,-1.12354751,11.40663038,101,dark
NOS,ID20,89.99511301,82.9953778,-82.9953778,-1.0523987,11.60595947,102,dark
NOS,ID20,90.162497,82.83042663,-82.83042663,-0.88501471,11.77091064,103,dark
NOS,ID20,90.101604,82.69505229,-82.69505229,-0.94590771,11.90628498,104,dark
NOS,ID20,90.23078688,82.62633203,-82.62633203,-0.81672483,11.97500524,105,dark
NOS,ID20,90.18588979,82.45986582,-82.45986582,-0.86162192,12.14147145,106,dark
NOS,ID20,90.30424838,82.26458918,-82.26458918,-0.74326333,12.33674809,107,dark
NOS,ID20,90.3660669,82.19459951,-82.19459951,-0.68144481,12.40673776,108,dark
NOS,ID20,90.64043197,82.05841253,-82.05841253,-0.40707974,12.54292474,109,dark
NOS,ID20,90.68521036,82.05289691,-82.05289691,-0.36230135,12.54844036,110,dark
NOS,ID20,90.7603379,81.88339779,-81.88339779,-0.28717381,12.71793948,111,dark
NOS,ID20,90.86063817,81.77234959,-81.77234959,-0.18687354,12.82898768,112,dark
NOS,ID20,90.93362444,81.56854406,-81.56854406,-0.11388727,13.03279321,113,dark
NOS,ID20,90.93621037,81.32434817,-81.32434817,-0.11130134,13.2769891,114,dark
NOS,ID20,90.98504626,81.14798214,-81.14798214,-0.06246545,13.45335513,115,dark
NOS,ID20,91.01224696,81.00605206,-81.00605206,-0.03526475,13.59528521,116,dark
NOS,ID20,91.11459623,80.9295541,-80.9295541,0.06708452,13.67178317,117,dark
NOS,ID20,91.29821452,80.73850298,-80.73850298,0.25070281,13.86283429,118,dark
NOS,ID20,91.39844153,80.7405471,-80.7405471,0.35092982,13.86079017,119,dark
NOS,ID20,91.43844271,80.61601739,-80.61601739,0.390931,13.98531988,120,dark
