genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID21,130.248131,7.640821162,-7.640821162,0,0,0,dark
NOS,ID21,130.0863751,7.542951939,-7.542951939,-0.1617559,0.097869223,1,dark
NOS,ID21,130.0500527,7.777150388,-7.777150388,-0.1980783,-0.136329226,2,dark
NOS,ID21,130.7063811,8.652270422,-8.652270422,0.4582501,-1.01144926,3,dark
NOS,ID21,130.4625001,8.901365726,-8.901365726,0.2143691,-1.260544564,4,dark
NOS,ID21,130.1401299,8.765612655,-8.765612655,-0.1080011,-1.124791493,5,dark
NOS,ID21,130.2411128,9.109757348,-9.109757348,-0.0070182,-1.468936186,6,dark
NOS,ID21,130.0978865,9.298615621,-9.298615621,-0.1502445,-1.657794459,7,dark
NOS,ID21,129.65107,9.509959157,-9.509959157,-0.597061,-1.869137995,8,dark
NOS,ID21,129.9198743,9.905451805,-9.905451805,-0.3282567,-2.264630643,9,dark
NOS,ID21,129.598808,10.14461246,-10.14461246,-0.649323,-2.503791298,10,dark
NOS,ID21,129.4670803,10.39843672,-10.39843672,-0.7810507,-2.757615558,11,dark
NOS,ID21,129.7177723,10.60325047,-10.60325047,-0.5303587,-2.962429308,12,dark
NOS,ID21,129.474798,10.93296405,-10.93296405,-0.773333,-3.292142888,13,dark
NOS,ID21,129.2764073,11.37377716,-11.37377716,-0.9717237,-3.732955998,14,dark
NOS,ID21,129.16511,11.70819931,-11.70819931,-1.083021,-4.067378148,15,dark
NOS,ID21,129.0779697,12.07807368,-12.07807368,-1.1701613,-4.437252518,16,dark
NOS,ID21,129.0289415,12.23148472,-12.23148472,-1.2191895,-4.590663558,17,dark
NOS,ID21,129.051301,12.80298273,-12.80298273,-1.19683,-5.162161568,18,dark
NOS,ID21,129.1537075,13.10030639,-13.10030639,-1.0944235,-5.459485228,19,dark
NOS,ID21,129.2514931,13.69375256,-13.69375256,-0.9966379,-6.052931398,20,dark
NOS,ID21,129.3670926,14.10473246,-14.10473246,-0.8810384,-6.463911298,21,dark
NOS,ID21,129.638231,14.47941136,-14.47941136,-0.6099,-6.838590198,22,dark
NOS,ID21,129.7650707,14.92155067,-14.92155067,-0.4830603,-7.280729508,23,dark
NOS,ID21,129.9487161,15.25268712,-15.25268712,-0.2994149,-7.611865958,24,dark
NOS,ID21,129.9853261,15.71752948,-15.71752948,-0.2628049,-8.076708318,25,dark
NOS,ID21,130.0903935,15.98036238,-15.98036238,-0.1577375,-8.339541218,26,dark
NOS,ID21,130.1738402,16.36063317,-16.36063317,-0.0742908,-8.719812008,27,dark
NOS,ID21,130.3227888,16.66888574,-16.66888574,0.0746578,-9.028064578,28,dark
NOS,ID21,130.7549519,17.16368339,-17.16368339,0.5068209,-9.522862228,29,dark
NOS,ID21,130.9676987,17.4054407,-17.4054407,0.7195677,-9.764619538,30,dark
NOS,ID21,131.0844665,17.74162962,-17.74162962,0.8363355,-10.10080846,31,dark
NOS,ID21,131.1123153,17.97386133,-17.97386133,0.8641843,-10.33304017,32,dark
NOS,ID21,131.1944761,18.05541111,-18.05541111,0.9463451,-10.41458995,33,dark
NOS,ID21,131.284838,18.10891826,-18.10891826,1.036707,-10.4680971,34,dark
NOS,ID21,131.3514313,18.08698309,-18.08698309,1.1033003,-10.44616193,35,dark
NOS,ID21,131.3263656,18.22531806,-18.22531806,1.0782346,-10.5844969,36,dark
NOS,ID21,131.2712646,18.30560915,-18.30560915,1.0231336,-10.66478799,37,dark
NOS,ID21,131.2702289,18.3016893,-18.3016893,1.0220979,-10.66086814,38,dark
NOS,ID21,131.2167885,18.37957981,-18.37957981,0.9686575,-10.73875865,39,dark
NOS,ID21,131.1954689,18.43922114,-18.43922114,0.9473379,-10.79839998,40,dark
NOS,ID21,131.1289507,18.39115936,-18.39115936,0.8808197,-10.7503382,41,dark
NOS,ID21,131.0637502,18.35039747,-18.35039747,0.8156192,-10.70957631,42,dark
NOS,ID21,130.960499,18.34693587,-18.34693587,0.712368,-10.70611471,43,dark
NOS,ID21,130.7259335,18.54952069,-18.54952069,0.4778025,-10.90869953,44,dark
NOS,ID21,130.5039456,18.47200999,-18.47200999,0.2558146,-10.83118883,45,dark
NOS,ID21,130.2804923,18.38791219,-18.38791219,0.0323613,-10.74709103,46,dark
NOS,ID21,130.1377583,18.33772198,-18.33772198,-0.1103727,-10.69690082,47,dark
NOS,ID21,130.0385443,18.33323559,-18.33323559,-0.2095867,-10.69241443,48,dark
NOS,ID21,129.826171,18.30183676,-18.30183676,-0.42196,-10.6610156,49,dark
NOS,ID21,129.546201,18.26266143,-18.26266143,-0.70193,-10.62184027,50,dark
NOS,ID21,129.2243247,18.25875622,-18.25875622,-1.0238063,-10.61793506,51,dark
NOS,ID21,129.0393513,18.27494657,-18.27494657,-1.2087797,-10.63412541,52,dark
NOS,ID21,128.9454376,18.31322912,-18.31322912,-1.3026934,-10.67240796,53,dark
NOS,ID21,128.6666432,18.47346224,-18.47346224,-1.5814878,-10.83264108,54,dark
NOS,ID21,128.3295094,18.67016398,-18.67016398,-1.9186216,-11.02934282,55,dark
NOS,ID21,128.0889233,18.91490667,-18.91490667,-2.1592077,-11.27408551,56,dark
NOS,ID21,127.9447902,18.98887191,-18.98887191,-2.3033408,-11.34805075,57,dark
NOS,ID21,127.6417169,19.07750432,-19.07750432,-2.6064141,-11.43668316,58,dark
NOS,ID21,127.2582582,19.2365253,-19.2365253,-2.9898728,-11.59570414,59,dark
NOS,ID21,127.0530907,19.47763497,-19.47763497,-3.1950403,-11.83681381,60,dark
NOS,ID21,126.7545725,19.92464843,-19.92464843,-3.4935585,-12.28382727,61,dark
NOS,ID21,126.25872,20.09188877,-20.09188877,-3.989411,-12.45106761,62,dark
NOS,ID21,126.0720076,20.24807044,-20.24807044,-4.1761234,-12.60724928,63,dark
NOS,ID21,125.9347719,20.65124612,-20.65124612,-4.3133591,-13.01042496,64,dark
NOS,ID21,125.764942,20.93537383,-20.93537383,-4.483189,-13.29455267,65,dark
NOS,ID21,125.4799103,21.14142669,-21.14142669,-4.7682207,-13.50060553,66,dark
NOS,ID21,125.2461563,21.68855795,-21.68855795,-5.0019747,-14.04773679,67,dark
NOS,ID21,125.1007748,21.9559027,-21.9559027,-5.1473562,-14.31508154,68,dark
NOS,ID21,125.1192483,22.31778809,-22.31778809,-5.1288827,-14.67696693,69,dark
NOS,ID21,124.9649963,22.72140734,-22.72140734,-5.2831347,-15.08058618,70,dark
NOS,ID21,124.9629546,23.03606326,-23.03606326,-5.2851764,-15.3952421,71,dark
NOS,ID21,124.9181109,23.48083752,-23.48083752,-5.3300201,-15.84001636,72,dark
NOS,ID21,124.993095,23.856938,-23.856938,-5.255036,-16.21611684,73,dark
NOS,ID21,124.8903393,23.96753248,-23.96753248,-5.3577917,-16.32671132,74,dark
NOS,ID21,124.9389713,24.15409226,-24.15409226,-5.3091597,-16.5132711,75,dark
NOS,ID21,124.929633,24.43517823,-24.43517823,-5.318498,-16.79435707,76,dark
NOS,ID21,124.9334157,24.75717294,-24.75717294,-5.3147153,-17.11635178,77,dark
NOS,ID21,124.9878768,24.95475114,-24.95475114,-5.2602542,-17.31392998,78,dark
NOS,ID21,125.0127183,25.14270357,-25.14270357,-5.2354127,-17.50188241,79,dark
NOS,ID21,124.9913455,25.19227582,-25.19227582,-5.2567855,-17.55145466,80,dark
NOS,ID21,125.0719756,25.50700547,-25.50700547,-5.1761554,-17.86618431,81,dark
NOS,ID21,125.1855827,25.77406983,-25.77406983,-5.0625483,-18.13324867,82,dark
NOS,ID21,125.102052,25.92532057,-25.92532057,-5.146079,-18.28449941,83,dark
NOS,ID21,125.168987,25.97073183,-25.97073183,-5.079144,-18.32991067,84,dark
NOS,ID21,125.3038634,26.0984542,-26.0984542,-4.9442676,-18.45763304,85,dark
NOS,ID21,125.3685868,26.29920287,-26.29920287,-4.8795442,-18.65838171,86,dark
NOS,ID21,125.4767917,26.48990812,-26.48990812,-4.7713393,-18.84908696,87,dark
NOS,ID21,125.5320159,26.58461324,-26.58461324,-4.7161151,-18.94379208,88,dark
NOS,ID21,125.5739087,26.68277424,-26.68277424,-4.6742223,-19.04195308,89,dark
NOS,ID21,125.6002459,26.8486335,-26.8486335,-4.6478851,-19.20781234,90,dark
NOS,ID21,125.7373784,26.95046628,-26.95046628,-4.5107526,-19.30964512,91,dark
NOS,ID21,125.6836792,26.97293663,-26.97293663,-4.5644518,-19.33211547,92,dark
NOS,ID21,125.8187151,27.04659094,-27.04659094,-4.4294159,-19.40576978,93,dark
NOS,ID21,125.8038176,27.03297234,-27.03297234,-4.4443134,-19.39215118,94,dark
NOS,ID21,125.9489028,27.10643106,-27.10643106,-4.2992282,-19.4656099,95,dark
NOS,ID21,125.9005213,27.04987399,-27.04987399,-4.3476097,-19.40905283,96,dark
NOS,ID21,125.9578858,27.06836621,-27.06836621,-4.2902452,-19.42754505,97,dark
NOS,ID21,125.9442005,27.10256648,-27.10256648,-4.3039305,-19.46174532,98,dark
NOS,ID21,125.8941196,27.10834916,-27.10834916,-4.3540114,-19.467528,99,dark
NOS,ID21,125.9831242,27.13558917,-27.13558917,-4.2650068,-19.49476801,100,dark
NOS,ID21,125.9661221,27.16272512,-27.16272512,-4.2820089,-19.52190396,101,dark
NOS,ID21,125.9785955,27.18117953,-27.18117953,-4.2695355,-19.54035837,102,dark
NOS,ID21,126.0161157,27.24440517,-27.24440517,-4.2320153,-19.60358401,103,dark
NOS,ID21,125.8868168,27.26580638,-27.26580638,-4.3613142,-19.62498522,104,dark
