genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID05,105.2945741,160.4057583,-160.4057583,0,0,0,dark
NOS,ID05,105.5541172,160.4231065,-160.4231065,0.2595431,-0.0173482,1,dark
NOS,ID05,105.8932029,160.3415892,-160.3415892,0.5986288,0.0641691,2,dark
NOS,ID05,106.1392573,160.5068349,-160.5068349,0.8446832,-0.1010766,3,dark
NOS,ID05,106.3046459,160.4341236,-160.4341236,1.0100718,-0.0283653,4,dark
NOS,ID05,106.5097971,160.5427599,-160.5427599,1.215223,-0.1370016,5,dark
NOS,ID05,106.8174594,160.4275598,-160.4275598,1.5228853,-0.0218015,6,dark
NOS,ID05,107.0643241,160.385058,-160.385058,1.76975,0.0207003,7,dark
NOS,ID05,107.1105369,160.358326,-160.358326,1.8159628,0.0474323,8,dark
NOS,ID05,107.2663182,160.5263003,-160.5263003,1.9717441,-0.120542,9,dark
NOS,ID05,107.4663212,160.4482189,-160.4482189,2.1717471,-0.0424606,10,dark
NOS,ID05,107.7583554,160.4900945,-160.4900945,2.4637813,-0.0843362,11,dark
NOS,ID05,108.0451077,160.3299041,-160.3299041,2.7505336,0.0758542,12,dark
NOS,ID05,108.2101509,160.4243958,-160.4243958,2.9155768,-0.0186375,13,dark
NOS,ID05,108.318313,160.4859858,-160.4859858,3.0237389,-0.0802275,14,dark
NOS,ID05,108.4794092,160.585705,-160.585705,3.1848351,-0.1799467,15,dark
NOS,ID05,108.7169819,160.6167317,-160.6167317,3.4224078,-0.2109734,16,dark
NOS,ID05,108.7363218,160.7287683,-160.7287683,3.4417477,-0.32301,17,dark
NOS,ID05,108.8296032,160.8002044,-160.8002044,3.5350291,-0.3944461,18,dark
NOS,ID05,108.9430212,160.8842158,-160.8842158,3.6484471,-0.4784575,19,dark
NOS,ID05,108.7950933,160.867735,-160.867735,3.5005192,-0.4619767,20,dark
NOS,ID05,108.9547581,161.0002357,-161.0002357,3.660184,-0.5944774,21,dark
NOS,ID05,108.8926071,161.0631291,-161.0631291,3.598033,-0.6573708,22,dark
NOS,ID05,108.8737638,161.306705,-161.306705,3.5791897,-0.9009467,23,dark
NOS,ID05,108.85279,161.2518299,-161.2518299,3.5582159,-0.8460716,24,dark
NOS,ID05,108.6946669,161.4846105,-161.4846105,3.4000928,-1.0788522,25,dark
NOS,ID05,108.5742392,161.7426335,-161.7426335,3.2796651,-1.3368752,26,dark
NOS,ID05,108.3607611,161.7745536,-161.7745536,3.066187,-1.3687953,27,dark
NOS,ID05,108.2791253,161.9870754,-161.9870754,2.9845512,-1.5813171,28,dark
NOS,ID05,108.1736195,162.0136583,-162.0136583,2.8790454,-1.6079,29,dark
NOS,ID05,108.0548384,162.1577736,-162.1577736,2.7602643,-1.7520153,30,dark
NOS,ID05,107.8114911,162.2269666,-162.2269666,2.516917,-1.8212083,31,dark
NOS,ID05,107.6398495,162.4149122,-162.4149122,2.3452754,-2.0091539,32,dark
NOS,ID05,107.4811031,162.4567239,-162.4567239,2.186529,-2.0509656,33,dark
NOS,ID05,107.1662697,162.7625887,-162.7625887,1.8716956,-2.3568304,34,dark
NOS,ID05,106.9766859,162.9646009,-162.9646009,1.6821118,-2.5588426,35,dark
NOS,ID05,106.7872935,163.0409833,-163.0409833,1.4927194,-2.635225,36,dark
NOS,ID05,106.4108106,163.1043422,-163.1043422,1.1162365,-2.6985839,37,dark
NOS,ID05,106.1199875,163.1906581,-163.1906581,0.8254134,-2.7848998,38,dark
NOS,ID05,105.9371689,163.2788006,-163.2788006,0.6425948,-2.8730423,39,dark
NOS,ID05,105.8278596,163.3545093,-163.3545093,0.5332855,-2.948751,40,dark
NOS,ID05,105.5102448,163.5549173,-163.5549173,0.2156707,-3.149159,41,dark
NOS,ID05,105.3241,163.5929358,-163.5929358,0.0295259,-3.1871775,42,dark
NOS,ID05,105.0666949,163.7581365,-163.7581365,-0.2278792,-3.3523782,43,dark
NOS,ID05,104.9175686,163.900894,-163.900894,-0.3770055,-3.4951357,44,dark
NOS,ID05,104.5558734,163.8747713,-163.8747713,-0.7387007,-3.469013,45,dark
NOS,ID05,104.2758018,163.9789482,-163.9789482,-1.0187723,-3.5731899,46,dark
NOS,ID05,104.1023439,164.0200127,-164.0200127,-1.1922302,-3.6142544,47,dark
NOS,ID05,103.9329777,164.0986423,-164.0986423,-1.3615964,-3.692884,48,dark
NOS,ID05,103.724654,164.1209675,-164.1209675,-1.5699201,-3.7152092,49,dark
NOS,ID05,103.4124009,164.1433771,-164.1433771,-1.8821732,-3.7376188,50,dark
NOS,ID05,103.2051538,164.1993933,-164.1993933,-2.0894203,-3.793635,51,dark
NOS,ID05,103.0978859,164.2560259,-164.2560259,-2.1966882,-3.8502676,52,dark
NOS,ID05,102.9451144,164.3141489,-164.3141489,-2.3494597,-3.9083906,53,dark
NOS,ID05,102.8028685,164.3472182,-164.3472182,-2.4917056,-3.9414599,54,dark
NOS,ID05,102.5644347,164.4628799,-164.4628799,-2.7301394,-4.0571216,55,dark
NOS,ID05,102.3945273,164.4953674,-164.4953674,-2.9000468,-4.0896091,56,dark
NOS,ID05,102.3144175,164.5643205,-164.5643205,-2.9801566,-4.1585622,57,dark
NOS,ID05,102.1751923,164.6452462,-164.6452462,-3.1193818,-4.2394879,58,dark
NOS,ID05,102.0871642,164.7849561,-164.7849561,-3.2074099,-4.3791978,59,dark
NOS,ID05,102.0572982,164.8378271,-164.8378271,-3.2372759,-4.4320688,60,dark
NOS,ID05,102.0077345,164.9080014,-164.9080014,-3.2868396,-4.5022431,61,dark
NOS,ID05,101.9268038,164.9347425,-164.9347425,-3.3677703,-4.5289842,62,dark
NOS,ID05,101.900209,164.9707988,-164.9707988,-3.3943651,-4.5650405,63,dark
NOS,ID05,101.8668848,164.9789102,-164.9789102,-3.4276893,-4.5731519,64,dark
NOS,ID05,101.8178443,165.0534634,-165.0534634,-3.4767298,-4.6477051,65,dark
NOS,ID05,101.8320239,165.0547554,-165.0547554,-3.4625502,-4.6489971,66,dark
NOS,ID05,101.8024194,165.0934292,-165.0934292,-3.4921547,-4.6876709,67,dark
NOS,ID05,101.8810476,165.1484474,-165.1484474,-3.4135265,-4.7426891,68,dark
NOS,ID05,101.8827073,165.0968232,-165.0968232,-3.4118668,-4.6910649,69,dark
NOS,ID05,101.9379689,165.1944719,-165.1944719,-3.3566052,-4.7887136,70,dark
NOS,ID05,102.0492186,165.1561196,-165.1561196,-3.2453555,-4.7503613,71,dark
NOS,ID05,102.086815,165.2234433,-165.2234433,-3.2077591,-4.817685,72,dark
NOS,ID05,102.1456763,165.1746328,-165.1746328,-3.1488978,-4.7688745,73,dark
NOS,ID05,102.2226902,165.2375975,-165.2375975,-3.0718839,-4.8318392,74,dark
NOS,ID05,102.3452677,165.2246844,-165.2246844,-2.9493064,-4.8189261,75,dark
NOS,ID05,102.5157772,165.2532284,-165.2532284,-2.7787969,-4.8474701,76,dark
NOS,ID05,102.7049993,165.3191972,-165.3191972,-2.5895748,-4.9134389,77,dark
NOS,ID05,102.9112131,165.2324261,-165.2324261,-2.383361,-4.8266678,78,dark
NOS,ID05,103.0678269,165.2821471,-165.2821471,-2.2267472,-4.8763888,79,dark
NOS,ID05,103.1940768,165.3123096,-165.3123096,-2.1004973,-4.9065513,80,dark
