genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID25,64.38129683,231.5811596,-231.5811596,0,0,0,dark
NOS,ID25,64.2293925,231.3452086,-231.3452086,-0.15190433,0.235951,1,dark
NOS,ID25,64.0980838,231.2577397,-231.2577397,-0.28321303,0.3234199,2,dark
NOS,ID25,63.99191862,230.9532392,-230.9532392,-0.38937821,0.6279204,3,dark
NOS,ID25,64.03033314,230.6465617,-230.6465617,-0.35096369,0.9345979,4,dark
NOS,ID25,63.94054686,230.4338436,-230.4338436,-0.44074997,1.147316,5,dark
NOS,ID25,63.86176631,230.0506876,-230.0506876,-0.51953052,1.530472,6,dark
NOS,ID25,63.8790916,229.9378958,-229.9378958,-0.50220523,1.6432638,7,dark
NOS,ID25,63.68744165,229.4929034,-229.4929034,-0.69385518,2.0882562,8,dark
NOS,ID25,63.68965395,229.2940826,-229.2940826,-0.69164288,2.287077,9,dark
NOS,ID25,63.87496022,228.8686968,-228.8686968,-0.50633661,2.7124628,10,dark
NOS,ID25,63.75054247,228.4640911,-228.4640911,-0.63075436,3.1170685,11,dark
NOS,ID25,63.85818529,228.2893588,-228.2893588,-0.52311154,3.2918008,12,dark
NOS,ID25,63.80803365,227.8602365,-227.8602365,-0.57326318,3.7209231,13,dark
NOS,ID25,63.6199895,227.6017175,-227.6017175,-0.76130733,3.9794421,14,dark
NOS,ID25,63.51658659,227.2183253,-227.2183253,-0.86471024,4.3628343,15,dark
NOS,ID25,63.49485392,226.9620188,-226.9620188,-0.88644291,4.6191408,16,dark
NOS,ID25,63.21189984,226.5249865,-226.5249865,-1.16939699,5.0561731,17,dark
NOS,ID25,63.2965893,226.370601,-226.370601,-1.08470753,5.2105586,18,dark
NOS,ID25,63.27421747,226.1003923,-226.1003923,-1.10707936,5.4807673,19,dark
NOS,ID25,63.37517231,225.7672114,-225.7672114,-1.00612452,5.8139482,20,dark
NOS,ID25,63.4943762,225.4227609,-225.4227609,-0.88692063,6.1583987,21,dark
NOS,ID25,63.64340737,225.2252916,-225.2252916,-0.73788946,6.355868,22,dark
NOS,ID25,63.97152112,225.0262371,-225.0262371,-0.40977571,6.5549225,23,dark
NOS,ID25,64.16509696,224.7891013,-224.7891013,-0.21619987,6.7920583,24,dark
NOS,ID25,64.37609442,224.4669025,-224.4669025,-0.00520241,7.1142571,25,dark
