genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID10,33.83373507,39.84553643,-39.84553643,0,0,0,dark
NOS,ID10,33.69036273,39.91515579,-39.91515579,-0.14337234,-0.06961936,1,dark
NOS,ID10,33.66157438,40.0960431,-40.0960431,-0.17216069,-0.25050667,2,dark
NOS,ID10,33.41563205,40.04635737,-40.04635737,-0.41810302,-0.20082094,3,dark
NOS,ID10,33.09000708,40.14426384,-40.14426384,-0.74372799,-0.29872741,4,dark
NOS,ID10,32.75574533,40.1119888,-40.1119888,-1.07798974,-0.26645237,5,dark
NOS,ID10,32.1844229,40.18663307,-40.18663307,-1.64931217,-0.34109664,6,dark
NOS,ID10,32.1104837,40.23519042,-40.23519042,-1.72325137,-0.38965399,7,dark
NOS,ID10,31.99617606,40.60206576,-40.60206576,-1.83755901,-0.75652933,8,dark
NOS,ID10,31.67163871,40.96932609,-40.96932609,-2.16209636,-1.12378966,9,dark
NOS,ID10,31.30323166,40.93922431,-40.93922431,-2.53050341,-1.09368788,10,dark
NOS,ID10,31.2099666,41.08830918,-41.08830918,-2.62376847,-1.24277275,11,dark
NOS,ID10,31.04513456,41.35676638,-41.35676638,-2.78860051,-1.51122995,12,dark
NOS,ID10,30.91280255,41.6905493,-41.6905493,-2.92093252,-1.84501287,13,dark
NOS,ID10,30.70769326,42.01668142,-42.01668142,-3.12604181,-2.17114499,14,dark
NOS,ID10,30.34305378,42.10868665,-42.10868665,-3.49068129,-2.26315022,15,dark
NOS,ID10,30.29300696,42.16416618,-42.16416618,-3.54072811,-2.31862975,16,dark
NOS,ID10,30.17829834,42.34240439,-42.34240439,-3.65543673,-2.49686796,17,dark
NOS,ID10,30.2289884,42.51669706,-42.51669706,-3.60474667,-2.67116063,18,dark
NOS,ID10,30.18371525,42.4950117,-42.4950117,-3.65001982,-2.64947527,19,dark
NOS,ID10,30.21089815,42.58327604,-42.58327604,-3.62283692,-2.73773961,20,dark
NOS,ID10,30.23074594,42.65846102,-42.65846102,-3.60298913,-2.81292459,21,dark
NOS,ID10,30.1778428,42.6947403,-42.6947403,-3.65589227,-2.84920387,22,dark
NOS,ID10,30.20623757,42.67141485,-42.67141485,-3.6274975,-2.82587842,23,dark
NOS,ID10,30.1193308,42.73140131,-42.73140131,-3.71440427,-2.88586488,24,dark
NOS,ID10,30.11722114,42.78665236,-42.78665236,-3.71651393,-2.94111593,25,dark
NOS,ID10,30.23923685,42.79540298,-42.79540298,-3.59449822,-2.94986655,26,dark
NOS,ID10,30.06508559,42.76319137,-42.76319137,-3.76864948,-2.91765494,27,dark
NOS,ID10,30.06680573,42.90167428,-42.90167428,-3.76692934,-3.05613785,28,dark
NOS,ID10,30.10045597,42.84494296,-42.84494296,-3.7332791,-2.99940653,29,dark
NOS,ID10,30.04864945,42.97243157,-42.97243157,-3.78508562,-3.12689514,30,dark
NOS,ID10,29.95981901,42.96944188,-42.96944188,-3.87391606,-3.12390545,31,dark
NOS,ID10,29.94659874,42.94556871,-42.94556871,-3.88713633,-3.10003228,32,dark
NOS,ID10,29.91599477,43.03541339,-43.03541339,-3.9177403,-3.18987696,33,dark
NOS,ID10,29.89316131,43.04157695,-43.04157695,-3.94057376,-3.19604052,34,dark
NOS,ID10,29.87075946,43.08675175,-43.08675175,-3.96297561,-3.24121532,35,dark
NOS,ID10,29.77726321,43.19922595,-43.19922595,-4.05647186,-3.35368952,36,dark
NOS,ID10,29.69051373,43.40198511,-43.40198511,-4.14322134,-3.55644868,37,dark
NOS,ID10,29.66450016,43.39856562,-43.39856562,-4.16923491,-3.55302919,38,dark
NOS,ID10,29.68446708,43.39956328,-43.39956328,-4.14926799,-3.55402685,39,dark
NOS,ID10,29.64704364,43.52132905,-43.52132905,-4.18669143,-3.67579262,40,dark
NOS,ID10,29.57797686,43.64944332,-43.64944332,-4.25575821,-3.80390689,41,dark
NOS,ID10,29.55920587,43.77734382,-43.77734382,-4.2745292,-3.93180739,42,dark
NOS,ID10,29.34203698,43.89678937,-43.89678937,-4.49169809,-4.05125294,43,dark
NOS,ID10,29.30683778,44.03705308,-44.03705308,-4.52689729,-4.19151665,44,dark
NOS,ID10,29.11479953,44.14382354,-44.14382354,-4.71893554,-4.29828711,45,dark
NOS,ID10,29.09588456,44.30877849,-44.30877849,-4.73785051,-4.46324206,46,dark
NOS,ID10,29.25105132,44.36031313,-44.36031313,-4.58268375,-4.5147767,47,dark
NOS,ID10,29.14448504,44.54157101,-44.54157101,-4.68925003,-4.69603458,48,dark
NOS,ID10,29.16850201,44.64115916,-44.64115916,-4.66523306,-4.79562273,49,dark
NOS,ID10,29.11767362,44.850594,-44.850594,-4.71606145,-5.00505757,50,dark
NOS,ID10,29.15117594,44.81883071,-44.81883071,-4.68255913,-4.97329428,51,dark
NOS,ID10,29.17924562,45.02166044,-45.02166044,-4.65448945,-5.17612401,52,dark
NOS,ID10,29.07000256,45.10468726,-45.10468726,-4.76373251,-5.25915083,53,dark
NOS,ID10,29.18446775,45.25788037,-45.25788037,-4.64926732,-5.41234394,54,dark
NOS,ID10,29.17884748,45.69466257,-45.69466257,-4.65488759,-5.84912614,55,dark
NOS,ID10,29.14738604,46.05133059,-46.05133059,-4.68634903,-6.20579416,56,dark
NOS,ID10,29.20246433,46.06883308,-46.06883308,-4.63127074,-6.22329665,57,dark
NOS,ID10,29.24287076,46.16995556,-46.16995556,-4.59086431,-6.32441913,58,dark
NOS,ID10,29.34474234,46.21860409,-46.21860409,-4.48899273,-6.37306766,59,dark
NOS,ID10,29.07713307,46.27654275,-46.27654275,-4.756602,-6.43100632,60,dark
NOS,ID10,29.18070629,46.40042156,-46.40042156,-4.65302878,-6.55488513,61,dark
NOS,ID10,29.24189073,46.72225887,-46.72225887,-4.59184434,-6.87672244,62,dark
NOS,ID10,29.22458054,46.6412215,-46.6412215,-4.60915453,-6.79568507,63,dark
NOS,ID10,29.22684349,46.65740125,-46.65740125,-4.60689158,-6.81186482,64,dark
NOS,ID10,29.3247837,46.87059581,-46.87059581,-4.50895137,-7.02505938,65,dark
NOS,ID10,29.26959509,46.98732819,-46.98732819,-4.56413998,-7.14179176,66,dark
NOS,ID10,29.20093123,47.09521656,-47.09521656,-4.63280384,-7.24968013,67,dark
NOS,ID10,29.25729051,46.98734546,-46.98734546,-4.57644456,-7.14180903,68,dark
NOS,ID10,29.22135222,47.14361037,-47.14361037,-4.61238285,-7.29807394,69,dark
NOS,ID10,29.34839751,47.2095081,-47.2095081,-4.48533756,-7.36397167,70,dark
NOS,ID10,29.22930944,47.30722897,-47.30722897,-4.60442563,-7.46169254,71,dark
NOS,ID10,29.24304907,47.44664078,-47.44664078,-4.590686,-7.60110435,72,dark
NOS,ID10,29.47864568,47.69829486,-47.69829486,-4.35508939,-7.85275843,73,dark
NOS,ID10,29.42194171,47.86094667,-47.86094667,-4.41179336,-8.01541024,74,dark
NOS,ID10,29.59832196,48.03383686,-48.03383686,-4.23541311,-8.18830043,75,dark
NOS,ID10,29.59285357,48.27201912,-48.27201912,-4.2408815,-8.42648269,76,dark
NOS,ID10,29.81373408,48.62757824,-48.62757824,-4.02000099,-8.78204181,77,dark
NOS,ID10,29.9017902,48.72670764,-48.72670764,-3.93194487,-8.88117121,78,dark
NOS,ID10,29.74915085,48.7615844,-48.7615844,-4.08458422,-8.91604797,79,dark
NOS,ID10,29.80790597,48.97904308,-48.97904308,-4.0258291,-9.13350665,80,dark
NOS,ID10,29.71974354,49.00056749,-49.00056749,-4.11399153,-9.15503106,81,dark
NOS,ID10,29.75802753,48.91633426,-48.91633426,-4.07570754,-9.07079783,82,dark
NOS,ID10,29.82458369,49.24044098,-49.24044098,-4.00915138,-9.39490455,83,dark
NOS,ID10,29.69420969,49.41862682,-49.41862682,-4.13952538,-9.57309039,84,dark
NOS,ID10,29.86723453,49.71190265,-49.71190265,-3.96650054,-9.86636622,85,dark
NOS,ID10,29.74435614,49.81307743,-49.81307743,-4.08937893,-9.967541,86,dark
NOS,ID10,29.86821037,49.69690458,-49.69690458,-3.9655247,-9.85136815,87,dark
NOS,ID10,29.86571904,49.91046432,-49.91046432,-3.96801603,-10.06492789,88,dark
NOS,ID10,29.76980986,49.90709366,-49.90709366,-4.06392521,-10.06155723,89,dark
NOS,ID10,29.59461754,50.0551361,-50.0551361,-4.23911753,-10.20959967,90,dark
