genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID14,39.72412583,178.1024414,-178.1024414,0,0,0,dark
NOS,ID14,39.90319285,178.0041245,-178.0041245,0.17906702,0.0983169,1,dark
NOS,ID14,39.9556616,177.9398429,-177.9398429,0.23153577,0.1625985,2,dark
NOS,ID14,39.99433371,177.6004197,-177.6004197,0.27020788,0.5020217,3,dark
NOS,ID14,40.04943068,177.4391328,-177.4391328,0.32530485,0.6633086,4,dark
NOS,ID14,40.11360739,177.3198019,-177.3198019,0.38948156,0.7826395,5,dark
NOS,ID14,40.20723112,177.187627,-177.187627,0.48310529,0.9148144,6,dark
NOS,ID14,40.33893292,177.0726452,-177.0726452,0.61480709,1.0297962,7,dark
NOS,ID14,40.40327587,176.9525658,-176.9525658,0.67915004,1.1498756,8,dark
NOS,ID14,40.41789776,176.7912254,-176.7912254,0.69377193,1.311216,9,dark
NOS,ID14,40.47782294,176.6017313,-176.6017313,0.75369711,1.5007101,10,dark
NOS,ID14,40.71997631,176.3885666,-176.3885666,0.99585048,1.7138748,11,dark
NOS,ID14,40.85933928,176.3860481,-176.3860481,1.13521345,1.7163933,12,dark
NOS,ID14,41.00524398,176.1747446,-176.1747446,1.28111815,1.9276968,13,dark
NOS,ID14,40.8750988,175.9829492,-175.9829492,1.15097297,2.1194922,14,dark
NOS,ID14,41.04752843,175.8390638,-175.8390638,1.3234026,2.2633776,15,dark
NOS,ID14,41.05098116,175.6793011,-175.6793011,1.32685533,2.4231403,16,dark
NOS,ID14,41.05902143,175.3775788,-175.3775788,1.3348956,2.7248626,17,dark
NOS,ID14,41.02209681,175.1687258,-175.1687258,1.29797098,2.9337156,18,dark
NOS,ID14,41.04799748,175.131728,-175.131728,1.32387165,2.9707134,19,dark
NOS,ID14,41.10627415,175.0244846,-175.0244846,1.38214832,3.0779568,20,dark
NOS,ID14,41.10709168,174.8248451,-174.8248451,1.38296585,3.2775963,21,dark
NOS,ID14,41.02225785,174.7258826,-174.7258826,1.29813202,3.3765588,22,dark
NOS,ID14,41.00333068,174.4601429,-174.4601429,1.27920485,3.6422985,23,dark
NOS,ID14,40.90791351,174.289574,-174.289574,1.18378768,3.8128674,24,dark
NOS,ID14,40.95161937,174.1571852,-174.1571852,1.22749354,3.9452562,25,dark
NOS,ID14,40.9184572,173.9773043,-173.9773043,1.19433137,4.1251371,26,dark
NOS,ID14,40.93577089,173.8989176,-173.8989176,1.21164506,4.2035238,27,dark
NOS,ID14,40.83245689,173.6697991,-173.6697991,1.10833106,4.4326423,28,dark
NOS,ID14,40.69551032,173.4622549,-173.4622549,0.97138449,4.6401865,29,dark
NOS,ID14,40.60229439,173.2492043,-173.2492043,0.87816856,4.8532371,30,dark
NOS,ID14,40.67033162,173.1429433,-173.1429433,0.94620579,4.9594981,31,dark
NOS,ID14,40.48470727,172.996178,-172.996178,0.76058144,5.1062634,32,dark
NOS,ID14,40.43776524,172.904658,-172.904658,0.71363941,5.1977834,33,dark
NOS,ID14,40.39703134,172.713233,-172.713233,0.67290551,5.3892084,34,dark
NOS,ID14,40.43865616,172.5397242,-172.5397242,0.71453033,5.5627172,35,dark
NOS,ID14,40.34496772,172.3842,-172.3842,0.62084189,5.7182414,36,dark
NOS,ID14,40.21417618,172.2163168,-172.2163168,0.49005035,5.8861246,37,dark
NOS,ID14,40.23115721,172.1417278,-172.1417278,0.50703138,5.9607136,38,dark
NOS,ID14,40.26937434,171.9855667,-171.9855667,0.54524851,6.1168747,39,dark
NOS,ID14,40.31206561,171.8467563,-171.8467563,0.58793978,6.2556851,40,dark
NOS,ID14,40.30781991,171.6301232,-171.6301232,0.58369408,6.4723182,41,dark
NOS,ID14,40.27613917,171.5637048,-171.5637048,0.55201334,6.5387366,42,dark
NOS,ID14,40.34088917,171.5074417,-171.5074417,0.61676334,6.5949997,43,dark
NOS,ID14,40.40510914,171.3000638,-171.3000638,0.68098331,6.8023776,44,dark
NOS,ID14,40.43455093,171.2825202,-171.2825202,0.7104251,6.8199212,45,dark
NOS,ID14,40.46835111,171.1050426,-171.1050426,0.74422528,6.9973988,46,dark
NOS,ID14,40.64597966,171.1092663,-171.1092663,0.92185383,6.9931751,47,dark
NOS,ID14,40.68773318,170.9441152,-170.9441152,0.96360735,7.1583262,48,dark
NOS,ID14,40.81139102,170.8821429,-170.8821429,1.08726519,7.2202985,49,dark
NOS,ID14,40.82688707,170.6713272,-170.6713272,1.10276124,7.4311142,50,dark
NOS,ID14,40.89970286,170.6067152,-170.6067152,1.17557703,7.4957262,51,dark
NOS,ID14,40.95171299,170.4438281,-170.4438281,1.22758716,7.6586133,52,dark
NOS,ID14,41.02144083,170.2623179,-170.2623179,1.297315,7.8401235,53,dark
NOS,ID14,40.93704627,170.1559454,-170.1559454,1.21292044,7.946496,54,dark
