genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID23,120.3071137,640.6371655,-640.6371655,0,0,0,dark
NOS,ID23,120.4200151,640.532617,-640.532617,0.1129014,0.1045485,1,dark
NOS,ID23,120.5338039,640.7891184,-640.7891184,0.2266902,-0.1519529,2,dark
NOS,ID23,120.5438758,640.6940058,-640.6940058,0.2367621,-0.0568403,3,dark
NOS,ID23,120.7012409,640.6533013,-640.6533013,0.3941272,-0.0161358,4,dark
NOS,ID23,120.6483902,640.9213794,-640.9213794,0.3412765,-0.2842139,5,dark
NOS,ID23,120.7456611,640.9594837,-640.9594837,0.4385474,-0.3223182,6,dark
NOS,ID23,120.9155932,641.018055,-641.018055,0.6084795,-0.3808895,7,dark
NOS,ID23,121.0080177,641.3402453,-641.3402453,0.700904,-0.7030798,8,dark
NOS,ID23,120.9363227,641.4280109,-641.4280109,0.629209,-0.7908454,9,dark
NOS,ID23,121.1609002,641.502451,-641.502451,0.8537865,-0.8652855,10,dark
NOS,ID23,121.2703594,641.7327092,-641.7327092,0.9632457,-1.0955437,11,dark
NOS,ID23,121.2105731,641.8682375,-641.8682375,0.9034594,-1.231072,12,dark
NOS,ID23,121.3557971,642.2583777,-642.2583777,1.0486834,-1.6212122,13,dark
NOS,ID23,121.4343648,642.55583,-642.55583,1.1272511,-1.9186645,14,dark
NOS,ID23,121.0519434,642.9384132,-642.9384132,0.7448297,-2.3012477,15,dark
NOS,ID23,121.1089589,643.1433913,-643.1433913,0.8018452,-2.5062258,16,dark
NOS,ID23,120.8964178,643.4336228,-643.4336228,0.5893041,-2.7964573,17,dark
NOS,ID23,120.8942757,643.9818127,-643.9818127,0.587162,-3.3446472,18,dark
NOS,ID23,120.8667398,644.0640572,-644.0640572,0.5596261,-3.4268917,19,dark
NOS,ID23,120.7955602,644.2286088,-644.2286088,0.4884465,-3.5914433,20,dark
NOS,ID23,120.8028774,644.7617705,-644.7617705,0.4957637,-4.124605,21,dark
NOS,ID23,120.3207408,645.0799325,-645.0799325,0.0136271,-4.442767,22,dark
