genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID18,101.3964098,214.1363036,-214.1363036,0,0,0,dark
NOS,ID18,101.5602904,213.9994139,-213.9994139,0.1638806,0.1368897,1,dark
NOS,ID18,101.7747613,213.6183512,-213.6183512,0.3783515,0.5179524,2,dark
NOS,ID18,101.851234,213.3186032,-213.3186032,0.4548242,0.8177004,3,dark
NOS,ID18,101.9107917,212.9271398,-212.9271398,0.5143819,1.2091638,4,dark
NOS,ID18,102.0073353,212.6360737,-212.6360737,0.6109255,1.5002299,5,dark
NOS,ID18,101.9403531,212.3737111,-212.3737111,0.5439433,1.7625925,6,dark
NOS,ID18,102.0758636,212.0568763,-212.0568763,0.6794538,2.0794273,7,dark
NOS,ID18,102.2004565,211.8331844,-211.8331844,0.8040467,2.3031192,8,dark
NOS,ID18,102.2097894,211.5600876,-211.5600876,0.8133796,2.576216,9,dark
NOS,ID18,102.2637356,211.2357325,-211.2357325,0.8673258,2.9005711,10,dark
NOS,ID18,102.3961477,211.2246278,-211.2246278,0.9997379,2.9116758,11,dark
NOS,ID18,102.4551411,210.8613733,-210.8613733,1.0587313,3.2749303,12,dark
NOS,ID18,102.4487892,210.5420733,-210.5420733,1.0523794,3.5942303,13,dark
NOS,ID18,102.5099751,210.422787,-210.422787,1.1135653,3.7135166,14,dark
NOS,ID18,102.4970983,210.0683422,-210.0683422,1.1006885,4.0679614,15,dark
NOS,ID18,102.5021375,209.8125257,-209.8125257,1.1057277,4.3237779,16,dark
NOS,ID18,102.5039538,209.4447074,-209.4447074,1.107544,4.6915962,17,dark
NOS,ID18,102.3401794,209.1825505,-209.1825505,0.9437696,4.9537531,18,dark
NOS,ID18,102.3028797,208.9345843,-208.9345843,0.9064699,5.2017193,19,dark
NOS,ID18,102.2768934,208.5782056,-208.5782056,0.8804836,5.558098,20,dark
NOS,ID18,102.1294346,208.2970972,-208.2970972,0.7330248,5.8392064,21,dark
NOS,ID18,101.9843881,207.8947762,-207.8947762,0.5879783,6.2415274,22,dark
NOS,ID18,101.6231512,207.6172312,-207.6172312,0.2267414,6.5190724,23,dark
NOS,ID18,101.4180069,207.3191158,-207.3191158,0.0215971,6.8171878,24,dark
NOS,ID18,101.082507,207.1175184,-207.1175184,-0.3139028,7.0187852,25,dark
NOS,ID18,100.7633736,206.9561912,-206.9561912,-0.6330362,7.1801124,26,dark
NOS,ID18,100.3380259,206.5964335,-206.5964335,-1.0583839,7.5398701,27,dark
NOS,ID18,100.1096357,206.3970511,-206.3970511,-1.2867741,7.7392525,28,dark
NOS,ID18,99.93962673,206.3271886,-206.3271886,-1.45678307,7.809115,29,dark
NOS,ID18,99.48723066,205.9771338,-205.9771338,-1.90917914,8.1591698,30,dark
NOS,ID18,99.14664945,205.8684751,-205.8684751,-2.24976035,8.2678285,31,dark
NOS,ID18,98.85400462,205.7240765,-205.7240765,-2.54240518,8.4122271,32,dark
NOS,ID18,98.40529317,205.5238691,-205.5238691,-2.99111663,8.6124345,33,dark
NOS,ID18,98.22406876,205.4554656,-205.4554656,-3.17234104,8.680838,34,dark
NOS,ID18,97.82714242,205.1258936,-205.1258936,-3.56926738,9.01041,35,dark
NOS,ID18,97.3897483,204.9707988,-204.9707988,-4.0066615,9.1655048,36,dark
NOS,ID18,97.15403352,204.8361921,-204.8361921,-4.24237628,9.3001115,37,dark
NOS,ID18,96.83312827,204.7095922,-204.7095922,-4.56328153,9.4267114,38,dark
NOS,ID18,96.48805479,204.4664307,-204.4664307,-4.90835501,9.6698729,39,dark
NOS,ID18,96.1082715,204.2769487,-204.2769487,-5.2881383,9.8593549,40,dark
NOS,ID18,95.83071947,204.128629,-204.128629,-5.56569033,10.0076746,41,dark
NOS,ID18,95.46554175,203.9210276,-203.9210276,-5.93086805,10.215276,42,dark
NOS,ID18,95.11740033,203.7707926,-203.7707926,-6.27900947,10.365511,43,dark
NOS,ID18,94.87519958,203.5323686,-203.5323686,-6.52121022,10.603935,44,dark
NOS,ID18,94.56579854,203.3515668,-203.3515668,-6.83061126,10.7847368,45,dark
NOS,ID18,94.32609211,203.190627,-203.190627,-7.07031769,10.9456766,46,dark
NOS,ID18,94.14954151,203.0524157,-203.0524157,-7.24686829,11.0838879,47,dark
NOS,ID18,93.98992251,202.8425832,-202.8425832,-7.40648729,11.2937204,48,dark
NOS,ID18,93.80522079,202.6980948,-202.6980948,-7.59118901,11.4382088,49,dark
NOS,ID18,93.47061012,202.5032069,-202.5032069,-7.92579968,11.6330967,50,dark
NOS,ID18,93.31097444,202.3867015,-202.3867015,-8.08543536,11.7496021,51,dark
NOS,ID18,93.28764344,202.1984646,-202.1984646,-8.10876636,11.937839,52,dark
NOS,ID18,93.24127503,201.9652841,-201.9652841,-8.15513477,12.1710195,53,dark
NOS,ID18,93.16749628,201.8879946,-201.8879946,-8.22891352,12.248309,54,dark
NOS,ID18,93.21675939,201.671726,-201.671726,-8.17965041,12.4645776,55,dark
NOS,ID18,93.2142167,201.4826255,-201.4826255,-8.1821931,12.6536781,56,dark
NOS,ID18,93.16919175,201.2549409,-201.2549409,-8.22721805,12.8813627,57,dark
NOS,ID18,93.24246665,201.115459,-201.115459,-8.15394315,13.0208446,58,dark
NOS,ID18,93.36073392,200.905356,-200.905356,-8.03567588,13.2309476,59,dark
NOS,ID18,93.49084036,200.6973756,-200.6973756,-7.90556944,13.438928,60,dark
NOS,ID18,93.71759561,200.5733176,-200.5733176,-7.67881419,13.562986,61,dark
NOS,ID18,93.94896106,200.2599267,-200.2599267,-7.44744874,13.8763769,62,dark
NOS,ID18,94.13101509,200.0927709,-200.0927709,-7.26539471,14.0435327,63,dark
NOS,ID18,94.33346011,199.9344397,-199.9344397,-7.06294969,14.2018639,64,dark
NOS,ID18,94.61766443,199.874261,-199.874261,-6.77874537,14.2620426,65,dark
NOS,ID18,94.94236813,199.6187474,-199.6187474,-6.45404167,14.5175562,66,dark
NOS,ID18,95.27580411,199.453874,-199.453874,-6.12060569,14.6824296,67,dark
NOS,ID18,95.66327939,199.2444985,-199.2444985,-5.73313041,14.8918051,68,dark
NOS,ID18,95.99003355,199.0994339,-199.0994339,-5.40637625,15.0368697,69,dark
NOS,ID18,96.31245247,198.9990453,-198.9990453,-5.08395733,15.1372583,70,dark
NOS,ID18,96.82752008,198.925101,-198.925101,-4.56888972,15.2112026,71,dark
NOS,ID18,97.15010979,198.6928859,-198.6928859,-4.24630001,15.4434177,72,dark
NOS,ID18,97.57958035,198.6084032,-198.6084032,-3.81682945,15.5279004,73,dark
NOS,ID18,97.88425208,198.5250911,-198.5250911,-3.51215772,15.6112125,74,dark
NOS,ID18,98.16302568,198.2353845,-198.2353845,-3.23338412,15.9009191,75,dark
NOS,ID18,98.58944409,198.269594,-198.269594,-2.80696571,15.8667096,76,dark
