genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID07,62.10980174,255.0448476,-255.0448476,0,0,0,dark
NOS,ID07,62.29686393,254.9653848,-254.9653848,0.18706219,0.0794628,1,dark
NOS,ID07,62.45831148,254.9327791,-254.9327791,0.34850974,0.1120685,2,dark
NOS,ID07,63.05431722,254.7887453,-254.7887453,0.94451548,0.2561023,3,dark
NOS,ID07,63.13672782,254.6391469,-254.6391469,1.02692608,0.4057007,4,dark
NOS,ID07,63.23551113,254.5767659,-254.5767659,1.12570939,0.4680817,5,dark
NOS,ID07,63.35869258,254.4154278,-254.4154278,1.24889084,0.6294198,6,dark
NOS,ID07,63.48608241,254.4095968,-254.4095968,1.37628067,0.6352508,7,dark
NOS,ID07,63.47992531,254.3132697,-254.3132697,1.37012357,0.7315779,8,dark
NOS,ID07,63.56478249,254.1706675,-254.1706675,1.45498075,0.8741801,9,dark
NOS,ID07,63.62636798,253.8629301,-253.8629301,1.51656624,1.1819175,10,dark
NOS,ID07,63.74365642,254.0205486,-254.0205486,1.63385468,1.024299,11,dark
NOS,ID07,63.86346087,253.8284651,-253.8284651,1.75365913,1.2163825,12,dark
NOS,ID07,63.73709596,253.4987705,-253.4987705,1.62729422,1.5460771,13,dark
NOS,ID07,63.86825545,253.5362875,-253.5362875,1.75845371,1.5085601,14,dark
NOS,ID07,63.90129054,253.3463439,-253.3463439,1.7914888,1.6985037,15,dark
NOS,ID07,63.86893161,253.2093157,-253.2093157,1.75912987,1.8355319,16,dark
NOS,ID07,63.94172904,253.1068857,-253.1068857,1.8319273,1.9379619,17,dark
NOS,ID07,63.96274478,252.7957733,-252.7957733,1.85294304,2.2490743,18,dark
NOS,ID07,63.92899647,252.7388399,-252.7388399,1.81919473,2.3060077,19,dark
NOS,ID07,64.09307018,252.6439049,-252.6439049,1.98326844,2.4009427,20,dark
NOS,ID07,63.99183997,252.3931593,-252.3931593,1.88203823,2.6516883,21,dark
NOS,ID07,63.95345747,252.1039494,-252.1039494,1.84365573,2.9408982,22,dark
NOS,ID07,64.04136885,252.0965202,-252.0965202,1.93156711,2.9483274,23,dark
NOS,ID07,63.78082538,251.9979133,-251.9979133,1.67102364,3.0469343,24,dark
NOS,ID07,63.84525057,251.7919243,-251.7919243,1.73544883,3.2529233,25,dark
NOS,ID07,63.72277737,251.6731895,-251.6731895,1.61297563,3.3716581,26,dark
NOS,ID07,63.6397814,251.5272689,-251.5272689,1.52997966,3.5175787,27,dark
NOS,ID07,63.34746243,251.346066,-251.346066,1.23766069,3.6987816,28,dark
NOS,ID07,63.3006153,251.2098321,-251.2098321,1.19081356,3.8350155,29,dark
NOS,ID07,63.32985279,251.0878328,-251.0878328,1.22005105,3.9570148,30,dark
NOS,ID07,63.25596237,250.9948896,-250.9948896,1.14616063,4.049958,31,dark
NOS,ID07,63.08973952,250.8770433,-250.8770433,0.97993778,4.1678043,32,dark
NOS,ID07,63.06195764,250.6058323,-250.6058323,0.9521559,4.4390153,33,dark
NOS,ID07,62.95469104,250.491515,-250.491515,0.8448893,4.5533326,34,dark
NOS,ID07,62.73084792,250.3098611,-250.3098611,0.62104618,4.7349865,35,dark
NOS,ID07,62.64824732,250.2293107,-250.2293107,0.53844558,4.8155369,36,dark
NOS,ID07,62.64377626,250.0678445,-250.0678445,0.53397452,4.9770031,37,dark
NOS,ID07,62.44872071,249.9445533,-249.9445533,0.33891897,5.1002943,38,dark
NOS,ID07,62.26108809,249.7833623,-249.7833623,0.15128635,5.2614853,39,dark
NOS,ID07,62.12839156,249.7291721,-249.7291721,0.01858982,5.3156755,40,dark
NOS,ID07,61.89668533,249.6290136,-249.6290136,-0.21311641,5.415834,41,dark
NOS,ID07,61.63943763,249.534036,-249.534036,-0.47036411,5.5108116,42,dark
NOS,ID07,61.40160564,249.3211957,-249.3211957,-0.7081961,5.7236519,43,dark
NOS,ID07,61.36727133,249.2225344,-249.2225344,-0.74253041,5.8223132,44,dark
NOS,ID07,61.11727909,249.1440013,-249.1440013,-0.99252265,5.9008463,45,dark
NOS,ID07,60.98133194,249.0959892,-249.0959892,-1.1284698,5.9488584,46,dark
NOS,ID07,60.56066633,248.8213382,-248.8213382,-1.54913541,6.2235094,47,dark
NOS,ID07,60.46905269,248.9700676,-248.9700676,-1.64074905,6.07478,48,dark
NOS,ID07,60.33722358,248.7373817,-248.7373817,-1.77257816,6.3074659,49,dark
NOS,ID07,60.25859713,248.6083743,-248.6083743,-1.85120461,6.4364733,50,dark
NOS,ID07,59.98383093,248.5177769,-248.5177769,-2.12597081,6.5270707,51,dark
NOS,ID07,59.85328983,248.5510018,-248.5510018,-2.25651191,6.4938458,52,dark
NOS,ID07,59.46590401,248.2337185,-248.2337185,-2.64389773,6.8111291,53,dark
NOS,ID07,59.34456614,248.0723733,-248.0723733,-2.7652356,6.9724743,54,dark
NOS,ID07,59.36811913,248.076043,-248.076043,-2.74168261,6.9688046,55,dark
NOS,ID07,59.16345984,247.9108318,-247.9108318,-2.9463419,7.1340158,56,dark
NOS,ID07,59.01315991,247.7500585,-247.7500585,-3.09664183,7.2947891,57,dark
NOS,ID07,58.91892286,247.6324384,-247.6324384,-3.19087888,7.4124092,58,dark
NOS,ID07,58.808452,247.6142229,-247.6142229,-3.30134974,7.4306247,59,dark
NOS,ID07,58.50386053,247.3102891,-247.3102891,-3.60594121,7.7345585,60,dark
NOS,ID07,58.37750775,247.1850095,-247.1850095,-3.73229399,7.8598381,61,dark
NOS,ID07,58.28834878,247.3117648,-247.3117648,-3.82145296,7.7330828,62,dark
NOS,ID07,58.09017332,246.9556898,-246.9556898,-4.01962842,8.0891578,63,dark
NOS,ID07,57.89793135,246.9090338,-246.9090338,-4.21187039,8.1358138,64,dark
NOS,ID07,57.80726707,246.6356409,-246.6356409,-4.30253467,8.4092067,65,dark
NOS,ID07,57.48559102,246.5734887,-246.5734887,-4.62421072,8.4713589,66,dark
NOS,ID07,57.51757052,246.4592867,-246.4592867,-4.59223122,8.5855609,67,dark
NOS,ID07,57.36082372,246.263694,-246.263694,-4.74897802,8.7811536,68,dark
NOS,ID07,57.12406529,246.085977,-246.085977,-4.98573645,8.9588706,69,dark
NOS,ID07,56.97939513,246.0150668,-246.0150668,-5.13040661,9.0297808,70,dark
NOS,ID07,57.01701717,245.93979,-245.93979,-5.09278457,9.1050576,71,dark
NOS,ID07,56.67583925,245.7976168,-245.7976168,-5.43396249,9.2472308,72,dark
NOS,ID07,56.64872732,245.817543,-245.817543,-5.46107442,9.2273046,73,dark
NOS,ID07,56.32227009,245.5000509,-245.5000509,-5.78753165,9.5447967,74,dark
NOS,ID07,56.17805294,245.5784625,-245.5784625,-5.9317488,9.4663851,75,dark
NOS,ID07,56.04445436,245.4705785,-245.4705785,-6.06534738,9.5742691,76,dark
NOS,ID07,55.7939695,245.4402259,-245.4402259,-6.31583224,9.6046217,77,dark
