genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID02,103.04006,90.05986511,-90.05986511,0,0,0,dark
NOS,ID02,102.9848567,90.16023575,-90.16023575,-0.0552033,-0.10037064,1,dark
NOS,ID02,102.9326157,90.25066523,-90.25066523,-0.1074443,-0.19080012,2,dark
NOS,ID02,102.8384363,90.34234593,-90.34234593,-0.2016237,-0.28248082,3,dark
NOS,ID02,102.7277648,90.6868362,-90.6868362,-0.3122952,-0.62697109,4,dark
NOS,ID02,102.80215,90.88235445,-90.88235445,-0.23791,-0.82248934,5,dark
NOS,ID02,102.7208608,90.9674127,-90.9674127,-0.3191992,-0.90754759,6,dark
NOS,ID02,102.6468676,91.03542285,-91.03542285,-0.3931924,-0.97555774,7,dark
NOS,ID02,102.5177301,91.14601714,-91.14601714,-0.5223299,-1.08615203,8,dark
NOS,ID02,102.3098522,91.20101304,-91.20101304,-0.7302078,-1.14114793,9,dark
NOS,ID02,102.2143584,91.39461997,-91.39461997,-0.8257016,-1.33475486,10,dark
NOS,ID02,102.176144,91.61243569,-91.61243569,-0.863916,-1.55257058,11,dark
NOS,ID02,102.0893334,91.74942094,-91.74942094,-0.9507266,-1.68955583,12,dark
NOS,ID02,101.9101656,91.89263308,-91.89263308,-1.1298944,-1.83276797,13,dark
NOS,ID02,101.8004989,92.09649684,-92.09649684,-1.2395611,-2.03663173,14,dark
NOS,ID02,101.7167343,92.08624004,-92.08624004,-1.3233257,-2.02637493,15,dark
NOS,ID02,101.6244754,92.23046897,-92.23046897,-1.4155846,-2.17060386,16,dark
NOS,ID02,101.6226984,92.40147573,-92.40147573,-1.4173616,-2.34161062,17,dark
NOS,ID02,101.5377841,92.56777905,-92.56777905,-1.5022759,-2.50791394,18,dark
NOS,ID02,101.4771794,92.70527234,-92.70527234,-1.5628806,-2.64540723,19,dark
NOS,ID02,101.2894215,92.86856306,-92.86856306,-1.7506385,-2.80869795,20,dark
NOS,ID02,101.1590546,93.02659606,-93.02659606,-1.8810054,-2.96673095,21,dark
NOS,ID02,101.0374551,93.03245152,-93.03245152,-2.0026049,-2.97258641,22,dark
NOS,ID02,100.9369287,93.24986381,-93.24986381,-2.1031313,-3.1899987,23,dark
NOS,ID02,100.7664022,93.61027869,-93.61027869,-2.2736578,-3.55041358,24,dark
NOS,ID02,100.3801758,93.95672584,-93.95672584,-2.6598842,-3.89686073,25,dark
NOS,ID02,100.2512847,94.35382293,-94.35382293,-2.7887753,-4.29395782,26,dark
NOS,ID02,100.1372373,94.34853581,-94.34853581,-2.9028227,-4.2886707,27,dark
NOS,ID02,99.99647534,94.37234825,-94.37234825,-3.04358466,-4.31248314,28,dark
NOS,ID02,99.89418282,94.60822835,-94.60822835,-3.14587718,-4.54836324,29,dark
NOS,ID02,99.7738707,94.82878544,-94.82878544,-3.2661893,-4.76892033,30,dark
NOS,ID02,99.62541372,94.95234034,-94.95234034,-3.41464628,-4.89247523,31,dark
NOS,ID02,99.44196794,94.88799432,-94.88799432,-3.59809206,-4.82812921,32,dark
NOS,ID02,99.35659831,94.95401446,-94.95401446,-3.68346169,-4.89414935,33,dark
NOS,ID02,99.28583757,95.0257733,-95.0257733,-3.75422243,-4.96590819,34,dark
NOS,ID02,99.20695037,95.0677663,-95.0677663,-3.83310963,-5.00790119,35,dark
NOS,ID02,99.18449499,95.17945757,-95.17945757,-3.85556501,-5.11959246,36,dark
NOS,ID02,99.22419443,95.2375191,-95.2375191,-3.81586557,-5.17765399,37,dark
NOS,ID02,99.21020961,95.31919935,-95.31919935,-3.82985039,-5.25933424,38,dark
NOS,ID02,99.20076051,95.34559609,-95.34559609,-3.83929949,-5.28573098,39,dark
NOS,ID02,99.61852396,95.66822458,-95.66822458,-3.42153604,-5.60835947,40,dark
NOS,ID02,99.59656478,95.71780846,-95.71780846,-3.44349522,-5.65794335,41,dark
NOS,ID02,99.29703911,95.3608753,-95.3608753,-3.74302089,-5.30101019,42,dark
NOS,ID02,99.61750232,95.60426195,-95.60426195,-3.42255768,-5.54439684,43,dark
NOS,ID02,99.31599956,95.25900641,-95.25900641,-3.72406044,-5.1991413,44,dark
NOS,ID02,99.37331789,95.37432022,-95.37432022,-3.66674211,-5.31445511,45,dark
NOS,ID02,99.38547671,95.11475847,-95.11475847,-3.65458329,-5.05489336,46,dark
NOS,ID02,99.7444773,95.6798779,-95.6798779,-3.2955827,-5.62001279,47,dark
NOS,ID02,99.47508229,95.33013338,-95.33013338,-3.56497771,-5.27026827,48,dark
NOS,ID02,99.62586538,95.36470629,-95.36470629,-3.41419462,-5.30484118,49,dark
NOS,ID02,99.81238282,95.60878617,-95.60878617,-3.22767718,-5.54892106,50,dark
NOS,ID02,99.70498745,95.44113504,-95.44113504,-3.33507255,-5.38126993,51,dark
NOS,ID02,99.81785898,95.51114813,-95.51114813,-3.22220102,-5.45128302,52,dark
NOS,ID02,99.62649636,95.4300844,-95.4300844,-3.41356364,-5.37021929,53,dark
NOS,ID02,99.64897849,95.30101921,-95.30101921,-3.39108151,-5.2411541,54,dark
NOS,ID02,99.68514209,95.31036613,-95.31036613,-3.35491791,-5.25050102,55,dark
NOS,ID02,99.6217479,95.40810608,-95.40810608,-3.4183121,-5.34824097,56,dark
NOS,ID02,99.64413877,95.44267915,-95.44267915,-3.39592123,-5.38281404,57,dark
NOS,ID02,99.66303471,95.52981966,-95.52981966,-3.37702529,-5.46995455,58,dark
NOS,ID02,99.50353385,95.32189884,-95.32189884,-3.53652615,-5.26203373,59,dark
NOS,ID02,99.46076888,95.30540424,-95.30540424,-3.57929112,-5.24553913,60,dark
NOS,ID02,99.38942476,95.41581052,-95.41581052,-3.65063524,-5.35594541,61,dark
NOS,ID02,99.39171308,95.42353397,-95.42353397,-3.64834692,-5.36366886,62,dark
NOS,ID02,99.04297853,95.33415036,-95.33415036,-3.99708147,-5.27428525,63,dark
NOS,ID02,98.74391088,95.25950159,-95.25950159,-4.29614912,-5.19963648,64,dark
NOS,ID02,98.47989838,95.30670375,-95.30670375,-4.56016162,-5.24683864,65,dark
NOS,ID02,98.34262037,95.31474978,-95.31474978,-4.69743963,-5.25488467,66,dark
NOS,ID02,98.42812816,95.47837645,-95.47837645,-4.61193184,-5.41851134,67,dark
NOS,ID02,98.34004085,95.78744327,-95.78744327,-4.70001915,-5.72757816,68,dark
NOS,ID02,98.24635294,95.89613265,-95.89613265,-4.79370706,-5.83626754,69,dark
NOS,ID02,98.19560021,95.97224634,-95.97224634,-4.84445979,-5.91238123,70,dark
NOS,ID02,98.10931789,96.04113181,-96.04113181,-4.93074211,-5.9812667,71,dark
NOS,ID02,98.04752434,96.2022957,-96.2022957,-4.99253566,-6.14243059,72,dark
NOS,ID02,97.86180513,96.38947184,-96.38947184,-5.17825487,-6.32960673,73,dark
NOS,ID02,97.64830005,96.62464238,-96.62464238,-5.39175995,-6.56477727,74,dark
NOS,ID02,97.42485235,96.83601185,-96.83601185,-5.61520765,-6.77614674,75,dark
NOS,ID02,97.1345623,97.05734824,-97.05734824,-5.9054977,-6.99748313,76,dark
NOS,ID02,97.0540652,97.13093216,-97.13093216,-5.9859948,-7.07106705,77,dark
NOS,ID02,96.81448323,97.42298393,-97.42298393,-6.22557677,-7.36311882,78,dark
NOS,ID02,96.71463983,97.67439875,-97.67439875,-6.32542017,-7.61453364,79,dark
NOS,ID02,96.51291818,97.94608211,-97.94608211,-6.52714182,-7.886217,80,dark
NOS,ID02,96.45007865,98.10479182,-98.10479182,-6.58998135,-8.04492671,81,dark
NOS,ID02,96.40467071,98.12691134,-98.12691134,-6.63538929,-8.06704623,82,dark
NOS,ID02,96.16362627,98.28088749,-98.28088749,-6.87643373,-8.22102238,83,dark
NOS,ID02,96.1906326,98.44577587,-98.44577587,-6.8494274,-8.38591076,84,dark
NOS,ID02,96.18962706,98.76216638,-98.76216638,-6.85043294,-8.70230127,85,dark
NOS,ID02,96.00973689,98.97299862,-98.97299862,-7.03032311,-8.91313351,86,dark
NOS,ID02,95.91247708,99.06702055,-99.06702055,-7.12758292,-9.00715544,87,dark
NOS,ID02,95.75968086,99.2769576,-99.2769576,-7.28037914,-9.21709249,88,dark
NOS,ID02,95.65347012,99.48551432,-99.48551432,-7.38658988,-9.42564921,89,dark
NOS,ID02,95.41059168,99.70527721,-99.70527721,-7.62946832,-9.6454121,90,dark
NOS,ID02,95.1883762,99.9772858,-99.9772858,-7.8516838,-9.91742069,91,dark
NOS,ID02,95.11963902,100.0345708,-100.0345708,-7.92042098,-9.97470569,92,dark
NOS,ID02,95.01312988,100.1596165,-100.1596165,-8.02693012,-10.09975139,93,dark
NOS,ID02,94.9205133,100.35484,-100.35484,-8.1195467,-10.29497489,94,dark
NOS,ID02,94.72787359,100.5059675,-100.5059675,-8.31218641,-10.44610239,95,dark
NOS,ID02,94.60887586,100.8119192,-100.8119192,-8.43118414,-10.75205409,96,dark
NOS,ID02,94.34025085,100.8764121,-100.8764121,-8.69980915,-10.81654699,97,dark
NOS,ID02,94.31040373,101.0394091,-101.0394091,-8.72965627,-10.97954399,98,dark
