genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID16,107.2533328,298.7486263,-298.7486263,0,0,0,dark
NOS,ID16,107.1352811,298.7841123,-298.7841123,-0.1180517,-0.035486,1,dark
NOS,ID16,106.7202351,298.7650253,-298.7650253,-0.5330977,-0.016399,2,dark
NOS,ID16,106.4805152,298.7921816,-298.7921816,-0.7728176,-0.0435553,3,dark
NOS,ID16,106.1734364,298.9260419,-298.9260419,-1.0798964,-0.1774156,4,dark
NOS,ID16,105.9299394,299.0220361,-299.0220361,-1.3233934,-0.2734098,5,dark
NOS,ID16,105.829974,299.0482332,-299.0482332,-1.4233588,-0.2996069,6,dark
NOS,ID16,105.6923266,299.1774655,-299.1774655,-1.5610062,-0.4288392,7,dark
NOS,ID16,105.7780733,299.3594785,-299.3594785,-1.4752595,-0.6108522,8,dark
NOS,ID16,105.7766235,299.5454583,-299.5454583,-1.4767093,-0.796832,9,dark
NOS,ID16,105.7577188,299.5697839,-299.5697839,-1.495614,-0.8211576,10,dark
NOS,ID16,105.5436937,299.6652843,-299.6652843,-1.7096391,-0.916658,11,dark
NOS,ID16,105.5899148,299.7554145,-299.7554145,-1.663418,-1.0067882,12,dark
NOS,ID16,105.3973103,299.9554568,-299.9554568,-1.8560225,-1.2068305,13,dark
NOS,ID16,105.3146179,299.9228157,-299.9228157,-1.9387149,-1.1741894,14,dark
NOS,ID16,105.1507843,300.1733583,-300.1733583,-2.1025485,-1.424732,15,dark
NOS,ID16,104.9949935,300.2689537,-300.2689537,-2.2583393,-1.5203274,16,dark
NOS,ID16,104.9605658,300.4109335,-300.4109335,-2.292767,-1.6623072,17,dark
NOS,ID16,105.0669849,300.5525839,-300.5525839,-2.1863479,-1.8039576,18,dark
NOS,ID16,105.0307169,300.6417614,-300.6417614,-2.2226159,-1.8931351,19,dark
NOS,ID16,105.0461558,300.8243817,-300.8243817,-2.207177,-2.0757554,20,dark
NOS,ID16,104.9279773,300.8273006,-300.8273006,-2.3253555,-2.0786743,21,dark
NOS,ID16,104.8741759,300.9802679,-300.9802679,-2.3791569,-2.2316416,22,dark
NOS,ID16,104.8822636,301.1417271,-301.1417271,-2.3710692,-2.3931008,23,dark
NOS,ID16,104.8414312,301.3426507,-301.3426507,-2.4119016,-2.5940244,24,dark
NOS,ID16,104.8235413,301.4413206,-301.4413206,-2.4297915,-2.6926943,25,dark
NOS,ID16,104.6331108,301.5323155,-301.5323155,-2.620222,-2.7836892,26,dark
NOS,ID16,104.4848541,301.7362955,-301.7362955,-2.7684787,-2.9876692,27,dark
NOS,ID16,104.4020394,301.9605157,-301.9605157,-2.8512934,-3.2118894,28,dark
NOS,ID16,104.1441141,302.3309167,-302.3309167,-3.1092187,-3.5822904,29,dark
NOS,ID16,104.1158366,302.392312,-302.392312,-3.1374962,-3.6436857,30,dark
NOS,ID16,104.0713488,302.6162993,-302.6162993,-3.181984,-3.867673,31,dark
NOS,ID16,103.8196761,302.8134328,-302.8134328,-3.4336567,-4.0648065,32,dark
NOS,ID16,104.0017169,303.1550427,-303.1550427,-3.2516159,-4.4064164,33,dark
NOS,ID16,103.922498,303.4077334,-303.4077334,-3.3308348,-4.6591071,34,dark
NOS,ID16,103.5539053,303.4934886,-303.4934886,-3.6994275,-4.7448623,35,dark
NOS,ID16,103.3954735,303.7897511,-303.7897511,-3.8578593,-5.0411248,36,dark
NOS,ID16,103.4220149,303.8617304,-303.8617304,-3.8313179,-5.1131041,37,dark
NOS,ID16,103.409992,303.9954017,-303.9954017,-3.8433408,-5.2467754,38,dark
NOS,ID16,103.2258522,304.2681956,-304.2681956,-4.0274806,-5.5195693,39,dark
NOS,ID16,103.1896526,304.4496457,-304.4496457,-4.0636802,-5.7010194,40,dark
NOS,ID16,103.153453,304.6310957,-304.6310957,-4.0998798,-5.8824694,41,dark
NOS,ID16,103.3277881,304.798236,-304.798236,-3.9255447,-6.0496097,42,dark
NOS,ID16,103.2856189,304.8001583,-304.8001583,-3.9677139,-6.051532,43,dark
NOS,ID16,103.2589727,304.8566575,-304.8566575,-3.9943601,-6.1080312,44,dark
NOS,ID16,103.2083381,305.0330857,-305.0330857,-4.0449947,-6.2844594,45,dark
NOS,ID16,103.3732521,305.3199586,-305.3199586,-3.8800807,-6.5713323,46,dark
NOS,ID16,103.4447869,305.4810915,-305.4810915,-3.8085459,-6.7324652,47,dark
NOS,ID16,103.3028708,305.4853087,-305.4853087,-3.950462,-6.7366824,48,dark
NOS,ID16,103.3156422,305.5738347,-305.5738347,-3.9376906,-6.8252084,49,dark
