genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID31,19.45779565,141.1223625,-141.1223625,0,0,0,dark
NOS,ID31,19.36782802,140.9834936,-140.9834936,-0.08996763,0.1388689,1,dark
NOS,ID31,19.22155125,140.4940355,-140.4940355,-0.2362444,0.628327,2,dark
NOS,ID31,19.30509341,140.0432806,-140.0432806,-0.15270224,1.0790819,3,dark
NOS,ID31,19.12458753,139.8615507,-139.8615507,-0.33320812,1.2608118,4,dark
NOS,ID31,18.9837148,139.3124927,-139.3124927,-0.47408085,1.8098698,5,dark
NOS,ID31,18.71771736,138.9500456,-138.9500456,-0.74007829,2.1723169,6,dark
NOS,ID31,18.41608841,138.6344909,-138.6344909,-1.04170724,2.4878716,7,dark
NOS,ID31,18.1701117,138.2801748,-138.2801748,-1.28768395,2.8421877,8,dark
NOS,ID31,18.06104504,138.1021758,-138.1021758,-1.39675061,3.0201867,9,dark
NOS,ID31,18.02490044,137.7612301,-137.7612301,-1.43289521,3.3611324,10,dark
NOS,ID31,17.55343695,137.3774462,-137.3774462,-1.9043587,3.7449163,11,dark
NOS,ID31,17.56316674,136.9694079,-136.9694079,-1.89462891,4.1529546,12,dark
NOS,ID31,17.38408701,136.6374741,-136.6374741,-2.07370864,4.4848884,13,dark
NOS,ID31,17.24901297,136.1086236,-136.1086236,-2.20878268,5.0137389,14,dark
NOS,ID31,17.22368096,135.8626613,-135.8626613,-2.23411469,5.2597012,15,dark
NOS,ID31,17.22907245,135.5330939,-135.5330939,-2.2287232,5.5892686,16,dark
NOS,ID31,17.16040423,134.9893297,-134.9893297,-2.29739142,6.1330328,17,dark
NOS,ID31,17.26215649,134.7178671,-134.7178671,-2.19563916,6.4044954,18,dark
NOS,ID31,17.21211505,134.4396082,-134.4396082,-2.2456806,6.6827543,19,dark
NOS,ID31,17.3246264,133.9827105,-133.9827105,-2.13316925,7.139652,20,dark
NOS,ID31,17.5315731,133.8010264,-133.8010264,-1.92622255,7.3213361,21,dark
NOS,ID31,17.69483971,133.2145744,-133.2145744,-1.76295594,7.9077881,22,dark
NOS,ID31,17.83837494,133.0216684,-133.0216684,-1.61942071,8.1006941,23,dark
NOS,ID31,17.91060588,132.658834,-132.658834,-1.54718977,8.4635285,24,dark
NOS,ID31,18.03545839,132.4475223,-132.4475223,-1.42233726,8.6748402,25,dark
NOS,ID31,18.27577184,131.9837329,-131.9837329,-1.18202381,9.1386296,26,dark
NOS,ID31,18.48310657,131.8489922,-131.8489922,-0.97468908,9.2733703,27,dark
NOS,ID31,19.00897951,131.4750104,-131.4750104,-0.44881614,9.6473521,28,dark
NOS,ID31,19.27793138,131.5197768,-131.5197768,-0.17986427,9.6025857,29,dark
NOS,ID31,19.64497094,131.0414463,-131.0414463,0.18717529,10.0809162,30,dark
NOS,ID31,19.86422598,130.83064,-130.83064,0.40643033,10.2917225,31,dark
NOS,ID31,20.2080636,130.6391362,-130.6391362,0.75026795,10.4832263,32,dark
NOS,ID31,20.62122723,130.251412,-130.251412,1.16343158,10.8709505,33,dark
NOS,ID31,20.9627073,130.068549,-130.068549,1.50491165,11.0538135,34,dark
NOS,ID31,21.29631778,129.7222004,-129.7222004,1.83852213,11.4001621,35,dark
NOS,ID31,21.51088615,129.3827927,-129.3827927,2.0530905,11.7395698,36,dark
NOS,ID31,21.86157505,129.0085013,-129.0085013,2.4037794,12.1138612,37,dark
NOS,ID31,22.16451782,128.993955,-128.993955,2.70672217,12.1284075,38,dark
NOS,ID31,22.35019863,128.8627524,-128.8627524,2.89240298,12.2596101,39,dark
NOS,ID31,22.60588195,128.4804742,-128.4804742,3.1480863,12.6418883,40,dark
NOS,ID31,23.03543555,128.2285571,-128.2285571,3.5776399,12.8938054,41,dark
NOS,ID31,23.26576202,128.2160193,-128.2160193,3.80796637,12.9063432,42,dark
NOS,ID31,23.27968559,128.0660417,-128.0660417,3.82188994,13.0563208,43,dark
NOS,ID31,23.41316114,127.9433528,-127.9433528,3.95536549,13.1790097,44,dark
NOS,ID31,23.27136813,127.8823705,-127.8823705,3.81357248,13.239992,45,dark
NOS,ID31,23.56770609,127.6738674,-127.6738674,4.10991044,13.4484951,46,dark
NOS,ID31,23.23841751,127.3531918,-127.3531918,3.78062186,13.7691707,47,dark
NOS,ID31,23.23983048,127.1103614,-127.1103614,3.78203483,14.0120011,48,dark
NOS,ID31,23.21421371,126.8446254,-126.8446254,3.75641806,14.2777371,49,dark
NOS,ID31,23.10247804,126.3795081,-126.3795081,3.64468239,14.7428544,50,dark
NOS,ID31,23.00663741,126.1417244,-126.1417244,3.54884176,14.9806381,51,dark
NOS,ID31,22.94164071,125.6264613,-125.6264613,3.48384506,15.4959012,52,dark
NOS,ID31,22.77011888,125.3535828,-125.3535828,3.31232323,15.7687797,53,dark
NOS,ID31,22.84228704,125.0899567,-125.0899567,3.38449139,16.0324058,54,dark
NOS,ID31,22.61770616,124.6903383,-124.6903383,3.15991051,16.4320242,55,dark
NOS,ID31,22.50556648,124.2552221,-124.2552221,3.04777083,16.8671404,56,dark
NOS,ID31,22.60841841,124.0050685,-124.0050685,3.15062276,17.117294,57,dark
NOS,ID31,22.6427423,123.5867509,-123.5867509,3.18494665,17.5356116,58,dark
NOS,ID31,22.47084951,123.2815183,-123.2815183,3.01305386,17.8408442,59,dark
NOS,ID31,22.59193649,123.0220634,-123.0220634,3.13414084,18.1002991,60,dark
NOS,ID31,22.86504939,122.6127517,-122.6127517,3.40725374,18.5096108,61,dark
NOS,ID31,22.8373142,122.3926815,-122.3926815,3.37951855,18.729681,62,dark
NOS,ID31,22.96369541,122.1337599,-122.1337599,3.50589976,18.9886026,63,dark
NOS,ID31,23.23458301,121.9545077,-121.9545077,3.77678736,19.1678548,64,dark
NOS,ID31,23.58584264,121.8582388,-121.8582388,4.12804699,19.2641237,65,dark
NOS,ID31,23.93101658,121.5090907,-121.5090907,4.47322093,19.6132718,66,dark
NOS,ID31,24.0989363,121.2350829,-121.2350829,4.64114065,19.8872796,67,dark
NOS,ID31,24.49450923,121.1051598,-121.1051598,5.03671358,20.0172027,68,dark
NOS,ID31,24.76132045,120.8032583,-120.8032583,5.3035248,20.3191042,69,dark
NOS,ID31,25.37494641,120.4212277,-120.4212277,5.91715076,20.7011348,70,dark
NOS,ID31,25.47845459,120.1366396,-120.1366396,6.02065894,20.9857229,71,dark
NOS,ID31,25.99469656,120.0767224,-120.0767224,6.53690091,21.0456401,72,dark
NOS,ID31,26.27819097,120.0054405,-120.0054405,6.82039532,21.116922,73,dark
NOS,ID31,26.40025154,119.4722141,-119.4722141,6.94245589,21.6501484,74,dark
NOS,ID31,26.70027027,119.3244005,-119.3244005,7.24247462,21.797962,75,dark
NOS,ID31,26.87455167,118.9519403,-118.9519403,7.41675602,22.1704222,76,dark
NOS,ID31,27.10401316,118.5911631,-118.5911631,7.64621751,22.5311994,77,dark
NOS,ID31,27.09570715,118.1217457,-118.1217457,7.6379115,23.0006168,78,dark
NOS,ID31,27.16792178,117.8231659,-117.8231659,7.71012613,23.2991966,79,dark
NOS,ID31,27.22118056,117.3834255,-117.3834255,7.76338491,23.738937,80,dark
NOS,ID31,27.16219677,116.985053,-116.985053,7.70440112,24.1373095,81,dark
NOS,ID31,27.32855606,116.7021258,-116.7021258,7.87076041,24.4202367,82,dark
NOS,ID31,27.23894953,116.199607,-116.199607,7.78115388,24.9227555,83,dark
NOS,ID31,27.18247847,116.0135681,-116.0135681,7.72468282,25.1087944,84,dark
NOS,ID31,27.14758223,115.6687394,-115.6687394,7.68978658,25.4536231,85,dark
NOS,ID31,27.09835793,115.2122916,-115.2122916,7.64056228,25.9100709,86,dark
NOS,ID31,27.018429,115.014042,-115.014042,7.56063335,26.1083205,87,dark
NOS,ID31,27.04978884,114.7018559,-114.7018559,7.59199319,26.4205066,88,dark
NOS,ID31,26.94180821,114.2680555,-114.2680555,7.48401256,26.854307,89,dark
NOS,ID31,26.73708016,114.0495305,-114.0495305,7.27928451,27.072832,90,dark
NOS,ID31,26.64508375,113.9130697,-113.9130697,7.1872881,27.2092928,91,dark
NOS,ID31,26.35403528,113.4232028,-113.4232028,6.89623963,27.6991597,92,dark
NOS,ID31,26.31658082,113.4099946,-113.4099946,6.85878517,27.7123679,93,dark
NOS,ID31,26.26518082,113.1869925,-113.1869925,6.80738517,27.93537,94,dark
NOS,ID31,26.25460433,113.0422654,-113.0422654,6.79680868,28.0800971,95,dark
NOS,ID31,26.4099725,112.9463905,-112.9463905,6.95217685,28.175972,96,dark
NOS,ID31,26.48164961,112.8361999,-112.8361999,7.02385396,28.2861626,97,dark
NOS,ID31,26.87701324,112.5791736,-112.5791736,7.41921759,28.5431889,98,dark
NOS,ID31,27.10480701,112.0658086,-112.0658086,7.64701136,29.0565539,99,dark
NOS,ID31,27.29706329,111.870566,-111.870566,7.83926764,29.2517965,100,dark
NOS,ID31,27.5145517,111.7027976,-111.7027976,8.05675605,29.4195649,101,dark
NOS,ID31,27.78157679,111.5846653,-111.5846653,8.32378114,29.5376972,102,dark
NOS,ID31,28.03802577,111.4496508,-111.4496508,8.58023012,29.6727117,103,dark
NOS,ID31,28.00766995,111.1888402,-111.1888402,8.5498743,29.9335223,104,dark
NOS,ID31,28.11951288,111.0303608,-111.0303608,8.66171723,30.0920017,105,dark
NOS,ID31,28.6052751,111.0110725,-111.0110725,9.14747945,30.11129,106,dark
NOS,ID31,28.86681847,111.0258304,-111.0258304,9.40902282,30.0965321,107,dark
NOS,ID31,29.16502372,110.945427,-110.945427,9.70722807,30.1769355,108,dark
NOS,ID31,29.24971528,110.9741562,-110.9741562,9.79191963,30.1482063,109,dark
NOS,ID31,29.85464404,110.7234262,-110.7234262,10.39684839,30.3989363,110,dark
NOS,ID31,30.10866239,110.6210508,-110.6210508,10.65086674,30.5013117,111,dark
NOS,ID31,30.12266474,110.4375724,-110.4375724,10.66486909,30.6847901,112,dark
NOS,ID31,30.26140674,110.1954765,-110.1954765,10.80361109,30.926886,113,dark
NOS,ID31,30.89072423,110.2620669,-110.2620669,11.43292858,30.8602956,114,dark
NOS,ID31,30.99267388,110.0972597,-110.0972597,11.53487823,31.0251028,115,dark
NOS,ID31,31.02317071,110.1760176,-110.1760176,11.56537506,30.9463449,116,dark
NOS,ID31,31.20124886,109.8759683,-109.8759683,11.74345321,31.2463942,117,dark
NOS,ID31,31.08627894,109.8199567,-109.8199567,11.62848329,31.3024058,118,dark
NOS,ID31,31.05605816,109.6077136,-109.6077136,11.59826251,31.5146489,119,dark
NOS,ID31,31.00598961,109.2438991,-109.2438991,11.54819396,31.8784634,120,dark
NOS,ID31,30.93347916,109.0309682,-109.0309682,11.47568351,32.0913943,121,dark
NOS,ID31,30.80735247,108.783788,-108.783788,11.34955682,32.3385745,122,dark
NOS,ID31,30.74346716,108.5860892,-108.5860892,11.28567151,32.5362733,123,dark
NOS,ID31,30.58137517,108.3056886,-108.3056886,11.12357952,32.8166739,124,dark
NOS,ID31,30.49708084,108.0352807,-108.0352807,11.03928519,33.0870818,125,dark
NOS,ID31,30.2861804,107.6886012,-107.6886012,10.82838475,33.4337613,126,dark
NOS,ID31,30.35599279,107.02099,-107.02099,10.89819714,34.1013725,127,dark
NOS,ID31,30.24590269,106.9240595,-106.9240595,10.78810704,34.198303,128,dark
NOS,ID31,30.34856952,106.7054676,-106.7054676,10.89077387,34.4168949,129,dark
NOS,ID31,30.42491944,106.3894067,-106.3894067,10.96712379,34.7329558,130,dark
NOS,ID31,30.27350887,106.0117781,-106.0117781,10.81571322,35.1105844,131,dark
NOS,ID31,30.20422088,105.7957623,-105.7957623,10.74642523,35.3266002,132,dark
NOS,ID31,30.26273757,105.663178,-105.663178,10.80494192,35.4591845,133,dark
NOS,ID31,30.23562181,105.1880658,-105.1880658,10.77782616,35.9342967,134,dark
NOS,ID31,30.24865666,105.0331529,-105.0331529,10.79086101,36.0892096,135,dark
NOS,ID31,30.40639304,104.8449086,-104.8449086,10.94859739,36.2774539,136,dark
NOS,ID31,30.55034207,104.6728651,-104.6728651,11.09254642,36.4494974,137,dark
NOS,ID31,30.83957651,104.1142884,-104.1142884,11.38178086,37.0080741,138,dark
NOS,ID31,31.06765092,104.1503549,-104.1503549,11.60985527,36.9720076,139,dark
NOS,ID31,31.14434223,104.1145285,-104.1145285,11.68654658,37.007834,140,dark
NOS,ID31,31.09581212,104.1435768,-104.1435768,11.63801647,36.9787857,141,dark
NOS,ID31,31.0639914,104.0707193,-104.0707193,11.60619575,37.0516432,142,dark
NOS,ID31,31.11545848,104.0999961,-104.0999961,11.65766283,37.0223664,143,dark
NOS,ID31,31.19638061,104.1324967,-104.1324967,11.73858496,36.9898658,144,dark
NOS,ID31,31.21862933,104.06323,-104.06323,11.76083368,37.0591325,145,dark
NOS,ID31,31.23520387,104.0776841,-104.0776841,11.77740822,37.0446784,146,dark
NOS,ID31,31.24058305,104.1574701,-104.1574701,11.7827874,36.9648924,147,dark
NOS,ID31,31.35826815,104.1957695,-104.1957695,11.9004725,36.926593,148,dark
NOS,ID31,31.56838862,104.3678248,-104.3678248,12.11059297,36.7545377,149,dark
NOS,ID31,31.67918898,104.4556882,-104.4556882,12.22139333,36.6666743,150,dark
NOS,ID31,31.68335777,104.3800075,-104.3800075,12.22556212,36.742355,151,dark
NOS,ID31,31.6216918,104.6901141,-104.6901141,12.16389615,36.4322484,152,dark
