genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID17,24.97336813,78.46871731,-78.46871731,0,0,0,dark
NOS,ID17,25.11791291,78.37255692,-78.37255692,0.14454478,0.09616039,1,dark
NOS,ID17,25.13558281,78.35345041,-78.35345041,0.16221468,0.1152669,2,dark
NOS,ID17,25.46280522,78.30776063,-78.30776063,0.48943709,0.16095668,3,dark
NOS,ID17,25.7079339,78.27336309,-78.27336309,0.73456577,0.19535422,4,dark
NOS,ID17,25.98181977,78.20972419,-78.20972419,1.00845164,0.25899312,5,dark
NOS,ID17,26.16730244,78.18795413,-78.18795413,1.19393431,0.28076318,6,dark
NOS,ID17,26.27635624,78.13856527,-78.13856527,1.30298811,0.33015204,7,dark
NOS,ID17,26.72656038,78.16131307,-78.16131307,1.75319225,0.30740424,8,dark
NOS,ID17,27.00065955,78.15731641,-78.15731641,2.02729142,0.3114009,9,dark
NOS,ID17,27.21425764,78.23248648,-78.23248648,2.24088951,0.23623083,10,dark
NOS,ID17,27.58154728,78.27862452,-78.27862452,2.60817915,0.19009279,11,dark
NOS,ID17,27.75412146,78.17654394,-78.17654394,2.78075333,0.29217337,12,dark
NOS,ID17,28.1247135,78.11552784,-78.11552784,3.15134537,0.35318947,13,dark
NOS,ID17,28.18547528,78.04725813,-78.04725813,3.21210715,0.42145918,14,dark
NOS,ID17,28.44205268,78.10784973,-78.10784973,3.46868455,0.36086758,15,dark
NOS,ID17,28.91156395,78.05589567,-78.05589567,3.93819582,0.41282164,16,dark
NOS,ID17,29.00566927,78.08940465,-78.08940465,4.03230114,0.37931266,17,dark
NOS,ID17,29.07641979,78.06044975,-78.06044975,4.10305166,0.40826756,18,dark
NOS,ID17,29.1811634,77.96847113,-77.96847113,4.20779527,0.50024618,19,dark
NOS,ID17,29.4171024,78.00533226,-78.00533226,4.44373427,0.46338505,20,dark
NOS,ID17,29.84317638,77.97974545,-77.97974545,4.86980825,0.48897186,21,dark
NOS,ID17,29.96036763,77.78743934,-77.78743934,4.9869995,0.68127797,22,dark
NOS,ID17,30.11809167,77.80919968,-77.80919968,5.14472354,0.65951763,23,dark
NOS,ID17,30.31449081,77.80848387,-77.80848387,5.34112268,0.66023344,24,dark
NOS,ID17,30.37890705,77.77336708,-77.77336708,5.40553892,0.69535023,25,dark
NOS,ID17,30.6451258,77.79795556,-77.79795556,5.67175767,0.67076175,26,dark
