genotype,Track ID,X,Y,V,nor_X,nor_V,Frame,condition
NOS,ID12,111.0943432,171.5798888,-171.5798888,0,0,0,dark
NOS,ID12,111.0348176,171.5323634,-171.5323634,-0.0595256,0.0475254,1,dark
NOS,ID12,110.604692,171.3054288,-171.3054288,-0.4896512,0.27446,2,dark
NOS,ID12,110.3754238,171.4598838,-171.4598838,-0.7189194,0.120005,3,dark
NOS,ID12,110.0802404,171.1141346,-171.1141346,-1.0141028,0.4657542,4,dark
NOS,ID12,110.0087497,171.1592671,-171.1592671,-1.0855935,0.4206217,5,dark
NOS,ID12,109.6530039,171.1484316,-171.1484316,-1.4413393,0.4314572,6,dark
NOS,ID12,109.327844,170.8263735,-170.8263735,-1.7664992,0.7535153,7,dark
NOS,ID12,109.2538455,170.7693955,-170.7693955,-1.8404977,0.8104933,8,dark
NOS,ID12,109.1386361,170.8172354,-170.8172354,-1.9557071,0.7626534,9,dark
NOS,ID12,108.951379,170.5749557,-170.5749557,-2.1429642,1.0049331,10,dark
NOS,ID12,108.7544256,170.4363688,-170.4363688,-2.3399176,1.14352,11,dark
NOS,ID12,108.5108302,170.2991935,-170.2991935,-2.583513,1.2806953,12,dark
NOS,ID12,108.3297623,170.2176084,-170.2176084,-2.7645809,1.3622804,13,dark
NOS,ID12,108.2326007,170.1840895,-170.1840895,-2.8617425,1.3957993,14,dark
NOS,ID12,108.1054678,170.1321283,-170.1321283,-2.9888754,1.4477605,15,dark
NOS,ID12,107.9829108,170.0039119,-170.0039119,-3.1114324,1.5759769,16,dark
NOS,ID12,107.8752502,169.9565706,-169.9565706,-3.219093,1.6233182,17,dark
NOS,ID12,107.764956,169.897064,-169.897064,-3.3293872,1.6828248,18,dark
NOS,ID12,107.6938831,169.9547532,-169.9547532,-3.4004601,1.6251356,19,dark
NOS,ID12,107.4198189,169.8207524,-169.8207524,-3.6745243,1.7591364,20,dark
NOS,ID12,107.1481381,169.8356272,-169.8356272,-3.9462051,1.7442616,21,dark
NOS,ID12,107.0989781,169.7334247,-169.7334247,-3.9953651,1.8464641,22,dark
NOS,ID12,106.9308669,169.9803935,-169.9803935,-4.1634763,1.5994953,23,dark
NOS,ID12,106.8885571,170.0495295,-170.0495295,-4.2057861,1.5303593,24,dark
NOS,ID12,106.8789841,170.3110719,-170.3110719,-4.2153591,1.2688169,25,dark
NOS,ID12,106.9132204,170.2515864,-170.2515864,-4.1811228,1.3283024,26,dark
NOS,ID12,106.7771842,170.4700339,-170.4700339,-4.317159,1.1098549,27,dark
NOS,ID12,106.7682969,170.6689349,-170.6689349,-4.3260463,0.9109539,28,dark
NOS,ID12,106.787086,170.9884058,-170.9884058,-4.3072572,0.591483,29,dark
NOS,ID12,106.6839286,170.9723548,-170.9723548,-4.4104146,0.607534,30,dark
NOS,ID12,106.6422206,171.0599158,-171.0599158,-4.4521226,0.519973,31,dark
NOS,ID12,106.4532252,170.8593235,-170.8593235,-4.641118,0.7205653,32,dark
NOS,ID12,106.463978,171.0711705,-171.0711705,-4.6303652,0.5087183,33,dark
NOS,ID12,106.2034663,171.0851919,-171.0851919,-4.8908769,0.4946969,34,dark
NOS,ID12,106.1666072,171.1526693,-171.1526693,-4.927736,0.4272195,35,dark
NOS,ID12,106.0912376,171.2787293,-171.2787293,-5.0031056,0.3011595,36,dark
NOS,ID12,105.9842502,171.2339998,-171.2339998,-5.110093,0.345889,37,dark
NOS,ID12,105.7704784,171.2606137,-171.2606137,-5.3238648,0.3192751,38,dark
NOS,ID12,105.4789705,171.3558551,-171.3558551,-5.6153727,0.2240337,39,dark
NOS,ID12,105.3753476,171.2972073,-171.2972073,-5.7189956,0.2826815,40,dark
NOS,ID12,105.1996851,171.2798786,-171.2798786,-5.8946581,0.3000102,41,dark
NOS,ID12,105.0525236,171.3737788,-171.3737788,-6.0418196,0.20611,42,dark
NOS,ID12,104.8473157,171.3263386,-171.3263386,-6.2470275,0.2535502,43,dark
NOS,ID12,104.6134287,171.2979697,-171.2979697,-6.4809145,0.2819191,44,dark
NOS,ID12,104.3410714,171.3840806,-171.3840806,-6.7532718,0.1958082,45,dark
NOS,ID12,104.1229392,171.2746623,-171.2746623,-6.971404,0.3052265,46,dark
NOS,ID12,103.9870816,171.2227496,-171.2227496,-7.1072616,0.3571392,47,dark
NOS,ID12,103.7642744,171.289452,-171.289452,-7.3300688,0.2904368,48,dark
NOS,ID12,103.4686271,171.3055774,-171.3055774,-7.6257161,0.2743114,49,dark
NOS,ID12,103.135542,171.1729962,-171.1729962,-7.9588012,0.4068926,50,dark
NOS,ID12,103.0810576,171.1057239,-171.1057239,-8.0132856,0.4741649,51,dark
NOS,ID12,102.9154082,171.0911944,-171.0911944,-8.178935,0.4886944,52,dark
NOS,ID12,102.517371,171.0592486,-171.0592486,-8.5769722,0.5206402,53,dark
NOS,ID12,102.3634541,170.8825026,-170.8825026,-8.7308891,0.6973862,54,dark
NOS,ID12,102.2038363,170.8930071,-170.8930071,-8.8905069,0.6868817,55,dark
